stress,treatment,evolve_q,initial_n,initial_w,initial_q,frozen_q_value,solver,rtol,atol,T,n_eval,classification,persistent_predator,min_w,threshold_crossed,threshold_safe_persistent,finite_time_status,tail_mean_w,tail_min_w,tail_slope_w,tail_slope_floor_w,tail_mean_q,q_change_from_initial,final_n,final_w,final_q,min_z,physical,solver_success,notes
0.09587920833333337,frozen_q,False,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,extinct,False,-8.61652503899419e-12,True,False,extinct_or_boundary_crossing,1.9593200547070867e-13,-1.9567239574010757e-14,-2.528707760092683e-16,-1.3333333333333334e-07,0.6726147415802589,-1.1102230246251565e-16,5.947322035561504,6.511170009417352e-15,0.672614741580259,0.7193446201028878,True,True,q frozen at q_star_s0
0.09587920833333337,evolving_q,True,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.08396681371970117,False,True,persistent_above_threshold,0.6416666668433071,0.6416666666463263,-2.4523470453009895e-13,-0.00021388888894776904,0.3951730970121816,-0.2774416445680774,4.833333333371178,0.6416666666463263,0.3951730970236202,0.7328039881874239,True,True,q evolves under selection
0.09878463888888891,frozen_q,False,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,extinct,False,-4.029772177142235e-12,True,False,extinct_or_boundary_crossing,-4.501456689296661e-14,-1.2665639852249412e-13,1.8159825285309202e-16,-1.3333333333333334e-07,0.6726147415802589,-1.1102230246251565e-16,5.94732203556128,-9.508617130969254e-16,0.672614741580259,0.7193446125239471,True,True,q frozen at q_star_s0
0.09878463888888891,evolving_q,True,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.0717762904558264,False,True,persistent_above_threshold,0.6416666666854386,0.6416666665994045,-5.085095205040503e-14,-0.0002138888888951462,0.38676577445288074,-0.2858489671273783,4.833333333342853,0.6416666666616113,0.3867657744557958,0.7185043192805071,True,True,q evolves under selection
0.10169006944444448,frozen_q,False,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,extinct,False,2.7516123796422698e-17,True,False,extinct_or_boundary_crossing,1.5127071745317205e-15,2.7516123796422698e-17,-6.380009673774483e-18,-1.3333333333333334e-07,0.6726147415802589,-1.1102230246251565e-16,5.947322035561353,2.7516123796422698e-17,0.672614741580259,0.7193446253397724,True,True,q frozen at q_star_s0
0.10169006944444448,evolving_q,True,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.06056402392353775,False,True,persistent_above_threshold,0.6416666666621108,0.6416666665775952,1.6085801076882376e-13,-0.00021388888888737028,0.3783584518888661,-0.29425628969139295,4.833333333304395,0.6416666666821141,0.3783584518897466,0.7044662486436443,True,True,q evolves under selection
0.10459550000000004,frozen_q,False,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,extinct,False,-2.2162310492830234e-12,True,False,extinct_or_boundary_crossing,-1.9366508004834963e-15,-1.0704361133547476e-14,8.093824640448853e-18,-1.3333333333333334e-07,0.6726147415802589,-1.1102230246251565e-16,5.9473220355613075,-8.6305031778093e-17,0.672614741580259,0.7193445983880895,True,True,q frozen at q_star_s0
0.10459550000000004,evolving_q,True,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.05036207979854691,False,True,persistent_above_threshold,0.641666666577588,0.6416666660865199,6.277057358416564e-13,-0.00021388888885919599,0.36995112933834134,-0.3026636122419177,4.8333333333394854,0.6416666666633816,0.369951129331239,0.6907211125111179,True,True,q evolves under selection
0.1075009305555556,frozen_q,False,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,extinct,False,-9.46669753605896e-11,True,False,extinct_or_boundary_crossing,-3.5147912498634054e-15,-6.798540110145047e-15,8.756663627417711e-18,-1.3333333333333334e-07,0.6726147415802589,-1.1102230246251565e-16,5.947322035561102,-2.3104238958176436e-16,0.672614741580259,0.7193446268297538,True,True,q frozen at q_star_s0
0.1075009305555556,evolving_q,True,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.041206731368140986,False,True,persistent_above_threshold,0.6416666666668482,0.6416666666666733,-4.663868830565208e-16,-0.00021388888888894942,0.3615438067679356,-0.3110709348123234,4.8333333333333215,0.6416666666666733,0.3615438067679453,0.6773759493317496,True,True,q evolves under selection
0.11040636111111114,frozen_q,False,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,extinct,False,1.4099408163923167e-18,True,False,extinct_or_boundary_crossing,2.2985093143891364e-17,1.4099408163923167e-18,-5.753373953999747e-20,-1.3333333333333334e-07,0.6726147415802589,-1.1102230246251565e-16,5.947322035561353,1.4099408163923167e-18,0.672614741580259,0.7193446310781292,True,True,q frozen at q_star_s0
0.11040636111111114,evolving_q,True,4.833333333333334,0.6416666666666666,0.672614741580259,0.672614741580259,LSODA,1e-08,1e-10,3000.0,1201,persistent,True,0.033139893085902754,False,True,persistent_above_threshold,0.6416666667931487,0.6416666664660144,-7.612248373760018e-13,-0.00021388888893104956,0.3531364842185687,-0.31947825736169033,4.833333333405489,0.6416666666285941,0.3531364842078963,0.6644355742481358,True,True,q evolves under selection
