stress,lambda_value,n_star,w_star,q_star,zero_mode,max_real_growth,eigenvalues_real,eigenvalues_imag,within_discrete_mode_range,notes
0.11765625,11.810571677296915,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.06729208568124148,-4.657015592;-0.1570251119;-0.06729208568,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,12.14801658236254,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.06883412151810182,-4.660390176;-0.1605446147;-0.06883412152,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,12.485461487428166,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.07038183192711447,-4.66376476;-0.164058443;-0.07038183193,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,12.822906392493794,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.07193486691876207,-4.667139343;-0.1675669469;-0.07193486692,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,13.16035129755942,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.07349290638105632,-4.670513927;-0.1710704464;-0.07349290638,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,13.497796202625045,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.07505565681081033,-4.673888511;-0.174569235;-0.07505565681,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,13.835241107690672,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.07662284848021375,-4.677263094;-0.1780635825;-0.07662284848,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,14.172686012756298,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.07819423297068209,-4.680637678;-0.1815537372;-0.07819423297,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,14.510130917821924,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.07976958101809724,-4.684012261;-0.1850399285;-0.07976958102,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,14.84757582288755,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.08134868062327222,-4.687386844;-0.1885223683;-0.08134868062,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,15.185020727953177,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.08293133538930006,-4.690761427;-0.1920012531;-0.08293133539,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,15.522465633018802,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.08451736305378384,-4.69413601;-0.1954767651;-0.08451736305,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,15.859910538084428,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.08610659418911121,-4.697510593;-0.1989490737;-0.08610659419,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,16.197355443150055,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.08769887104816602,-4.700885176;-0.2024183366;-0.08769887105,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,16.53480034821568,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.0892940465363505,-4.704259759;-0.2058847011;-0.08929404654,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,16.872245253281307,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.09089198329367298,-4.707634341;-0.2093483043;-0.09089198329,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,17.209690158346934,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.0924925528730494,-4.711008924;-0.2128092749;-0.09249255287,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,17.547135063412558,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.09409563500296267,-4.714383506;-0.216267733;-0.094095635,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,17.884579968478185,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.0957011169242992,-4.717758088;-0.2197237914;-0.09570111692,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,18.222024873543813,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.09730889279259006,-4.721132671;-0.2231775559;-0.09730889279,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,18.559469778609436,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.09891886313807238,-4.724507253;-0.2266291261;-0.09891886314,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,18.896914683675064,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.10053093437699656,-4.727881835;-0.2300785954;-0.1005309344,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,19.23435958874069,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.10214501836846011,-4.731256417;-0.2335260521;-0.1021450184,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,19.571804493806315,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.10376103201178295,-4.734630999;-0.2369715793;-0.103761032,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,19.909249398871943,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.10537889688006288,-4.73800558;-0.2404152553;-0.1053788969,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,20.246694303937566,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.10699853888609008,-4.741380162;-0.2438571543;-0.1069985389,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
