shape_label,stress,baseline_state,perturbation_type,seed,T,time,mean_n,mean_w,mean_q
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2600.0,4.833333333333313,0.6416666666666773,0.045860561601583985
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2640.0,4.833333333333313,0.6416666666666773,0.045860561601583985
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2680.0,4.833333333333313,0.6416666666666773,0.045860561601583985
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2720.0,4.833333333333313,0.6416666666666773,0.045860561601583985
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2760.0,4.833333333333313,0.6416666666666773,0.045860561601583985
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2800.0,4.833333333333313,0.6416666666666773,0.045860561601583985
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2840.0,4.833333333333313,0.6416666666666773,0.045860561601583985
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2880.0,4.833333333333313,0.6416666666666773,0.045860561601583985
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2920.0,4.833333333333313,0.6416666666666773,0.045860561601583985
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2960.0,4.833333333333313,0.6416666666666773,0.045860561601583985
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,3000.0,4.833333333333313,0.6416666666666773,0.045860561601583985
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,3040.0,4.833333333333313,0.6416666666666773,0.045860561601583985
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,3080.0,4.833333333333313,0.6416666666666773,0.045860561601583985
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,3120.0,4.833333333333313,0.6416666666666773,0.045860561601583985
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,3160.0,4.833333333333313,0.6416666666666773,0.045860561601583985
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,3200.0,4.833333333333313,0.6416666666666773,0.045860561601583985
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,0.0,4.833333333333334,0.6416666666666666,0.046016522776855265
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,40.0,4.806778503521776,0.6546617200044347,0.04605555838622234
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,80.0,4.847134815721336,0.6344150699160062,0.04560911901946729
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,120.0,4.8354790302735555,0.6406201458370977,0.04523954525033963
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,160.0,4.822845451190056,0.6471018108509152,0.04544526778288119
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,200.0,4.8260477898256635,0.6454209196569052,0.04576631346208458
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,240.0,4.831586840308269,0.6425591025954769,0.045911355973175645
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,280.0,4.8341500772361865,0.6412404516018659,0.04591693299374873
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,320.0,4.834320745073466,0.6411564814967657,0.045881481231790394
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,360.0,4.8337232936802605,0.64146637728537,0.04585780888371228
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,400.0,4.8332993430137865,0.6416849746182102,0.04585295197558195
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,440.0,4.833202548970021,0.6417343688284394,0.04585656818011785
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,480.0,4.833261070401167,0.6417038753038447,0.045860192469956464
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,520.0,4.833324715462572,0.6416710032870101,0.0458614472705649
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,560.0,4.833348146451176,0.6416589762407279,0.04586121849294322
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,600.0,4.833345004164743,0.6416606460341578,0.04586072461156377
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,640.0,4.833336487335407,0.6416650532533161,0.045860479823755816
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,680.0,4.833332041700582,0.6416673415085211,0.04586046489998767
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,720.0,4.833331644137227,0.6416675395887048,0.045860524014795
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,760.0,4.833332638531973,0.6416670236580069,0.04586056513946178
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,800.0,4.833333371227481,0.6416666457968273,0.045860574319702946
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,840.0,4.833333551228611,0.641666553836438,0.04586056856211359
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,880.0,4.833333458932077,0.6416666019779916,0.04586056239735967
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,920.0,4.833333350933652,0.6416666577708294,0.04586056015353715
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,960.0,4.833333309230727,0.6416666791862009,0.045860560474143525
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1000.0,4.833333313350646,0.6416666769773891,0.04586056130163326
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1040.0,4.833333327580458,0.6416666696118546,0.04586056172920075
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1080.0,4.833333335322315,0.6416666656258895,0.04586056176516422
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1120.0,4.83333333618403,0.6416666651931786,0.04586056166815233
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1160.0,4.83333333455907,0.6416666660366482,0.04586056159747376
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1200.0,4.833333333302745,0.6416666666846956,0.045860561580412865
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1240.0,4.833333332971697,0.6416666668539863,0.04586056158950144
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1280.0,4.833333333115881,0.6416666667786916,0.04586056159994877
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1320.0,4.833333333298494,0.6416666666843309,0.045860561603938
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1360.0,4.833333333372325,0.6416666666464022,0.04586056160351165
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1400.0,4.8333333333674355,0.6416666666490668,0.045860561602130485
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1440.0,4.8333333333437505,0.6416666666613304,0.0458605616013865
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1480.0,4.833333333330314,0.6416666666682498,0.045860561601307484
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1520.0,4.833333333328536,0.6416666666691471,0.045860561601466
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1560.0,4.833333333331178,0.6416666666677748,0.04586056160158711
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1600.0,4.833333333333325,0.6416666666666673,0.045860561601618596
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1640.0,4.833333333333931,0.6416666666663571,0.04586056160160443
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1680.0,4.833333333333712,0.6416666666664712,0.04586056160158702
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1720.0,4.833333333333412,0.6416666666666264,0.04586056160157981
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1760.0,4.833333333333277,0.6416666666666961,0.04586056160158009
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1800.0,4.833333333333272,0.6416666666666988,0.045860561601582236
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1840.0,4.833333333333302,0.6416666666666828,0.04586056160158347
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1880.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1920.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1960.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2000.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2040.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2080.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2120.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2160.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2200.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2240.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2280.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2320.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2360.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2400.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2440.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2480.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2520.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2560.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2600.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2640.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2680.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2720.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2760.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2800.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2840.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2880.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2920.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,2960.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,3000.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,3040.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,3080.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,3120.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,3160.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,3200.0,4.833333333333307,0.64166666666668,0.04586056160158357
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,0.0,4.833333333338944,0.06416666666634453,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,40.0,5.587697247226871,0.2668937983378737,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,80.0,3.507445009246467,1.3049591345467282,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,120.0,3.4978930192901014,1.3093868340191046,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,160.0,3.4978927388607626,1.3093869639032538,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,200.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,240.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,280.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,320.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,360.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,400.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,440.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,480.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,520.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,560.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,600.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,640.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,680.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,720.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,760.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,800.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,840.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,880.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,920.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,960.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1000.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1040.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1080.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1120.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1160.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1200.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1240.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1280.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1320.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1360.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1400.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1440.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1480.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1520.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1560.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1600.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1640.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1680.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1720.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1760.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1800.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1840.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1880.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1920.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,1960.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2000.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2040.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2080.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2120.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2160.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2200.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2240.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2280.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2320.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2360.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2400.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2440.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2480.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2520.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2560.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2600.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2640.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2680.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2720.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2760.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2800.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2840.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2880.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2920.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,2960.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,3000.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,3040.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,3080.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,3120.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,3160.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,homogeneous_control,20260702,3200.0,3200.0,3.4978927388525993,1.3093869639070337,0.0
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,0.0,4.8333333333389445,0.06416666666634453,0.02450827408426811
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,40.0,5.838662432471152,0.13380647739269871,0.008073534683551896
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,80.0,4.684457916775113,0.7207939316148682,0.001835122289660474
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,120.0,3.922589116916345,1.1031045168466365,0.008847270625850884
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,160.0,4.2142591569040455,0.9578182126521276,0.02358864731146916
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,200.0,4.492062133919799,0.8169340360307803,0.03631070822475996
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,240.0,4.685708627578788,0.7176068834664414,0.043762172573789504
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,280.0,4.798143515316472,0.6596771851961524,0.04659190673777691
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,320.0,4.844750231247945,0.6356888883464926,0.04681899388899929
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,360.0,4.850088454213807,0.6330037000012695,0.04625032261225279
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,400.0,4.840611123968502,0.6379260354413716,0.045831301369606114
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,440.0,4.8330797787711175,0.6418110885762647,0.045731378434493125
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,480.0,4.83112409971222,0.642810835244193,0.04578782860205133
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,520.0,4.832025028583301,0.6423406080780263,0.0458511295188056
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,560.0,4.833130973171226,0.6417691922233757,0.04587494539104667
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,600.0,4.833571829530525,0.6415427345835867,0.04587218099065051
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,640.0,4.8335389740310575,0.6415605424327656,0.04586380323712061
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,680.0,4.833395187800335,0.641634983932841,0.04585933958940144
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,720.0,4.833314507147302,0.6416765310445425,0.045858891746027475
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,760.0,4.833304281012952,0.6416816860005998,0.04585985944394579
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,800.0,4.833320437122093,0.6416732968892997,0.04586058939592743
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,840.0,4.833333391843583,0.641666613416783,0.04586077518665445
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,880.0,4.83333697373156,0.641664780578497,0.045860687320150854
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,920.0,4.833335592155086,0.6416655027819841,0.04586058048583098
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,960.0,4.833333727719277,0.6416664663413242,0.045860538271356006
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,1000.0,4.833332948580292,0.6416668667193236,0.045860541743552426
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,1040.0,4.833332982661442,0.6416668476753322,0.04586055571052866
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,1080.0,4.833333221693236,0.6416667238868965,0.04586056346919673
all_concave,0.1584375,basin_boundary_state,basin_boundary_heterogeneity,20260702,3200.0,1120.0,4.833333361557346,0.6416666518444818,0.04586056441504904
