shape_label,gamma_r,gamma_a,gamma_b,stress,q0,w0_scale,classification,basin_label,tail_mean_w,tail_mean_q,q_change,physical,notes
all_convex,2.0,2.0,2.0,0.1584375,0.6,1.5,persistent_steady,persistent_basin,0.6416666760838071,0.4627642917578541,-0.13723570824214587,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.7,0.02,declining_transient,transient_basin,0.9725174404767893,0.3525868885856768,-0.34741311141432313,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.7,0.05,declining_transient,transient_basin,0.7350495416309443,0.44322781725979926,-0.2567721827402007,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.7,0.1,declining_transient,transient_basin,0.6491355467501299,0.46252670292517045,-0.2374732970748295,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.7,0.2,declining_transient,transient_basin,0.6409620738428405,0.46279565090180613,-0.23720434909819382,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.7,0.5,declining_transient,transient_basin,0.6417354615973173,0.46276135420682807,-0.2372386457931719,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.7,1.0,declining_transient,transient_basin,0.6416842576594851,0.46276694704539284,-0.23723305295460712,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.7,1.5,declining_transient,transient_basin,0.6417059880056294,0.46276516202982915,-0.2372348379701708,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.8,0.02,recovery_transient,transient_basin,1.2812853502961559,0.11747293551505557,-0.6825270644849445,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.8,0.05,recovery_transient,transient_basin,1.2415924888371572,0.17596035619611913,-0.6240396438038809,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.8,0.1,declining_transient,transient_basin,1.1612661545972875,0.24753850607110717,-0.5524614939288929,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.8,0.2,declining_transient,transient_basin,1.0275323571787587,0.32628898534340767,-0.4737110146565924,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.8,0.5,declining_transient,transient_basin,0.8778249579679401,0.3930782810262872,-0.4069217189737128,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.8,1.0,declining_transient,transient_basin,0.8450307237554512,0.4058698501886587,-0.39413014981134137,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.8,1.5,declining_transient,transient_basin,0.8612876647214189,0.3996090188484989,-0.4003909811515011,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.9,0.02,recovery_transient,transient_basin,0.7393778262474527,0.04766618782283475,-0.8523338121771653,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.9,0.05,recovery_transient,transient_basin,1.00188265511481,0.05314772816343268,-0.8468522718365673,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.9,0.1,recovery_transient,transient_basin,1.181276322848405,0.059166082044850576,-0.8408339179551494,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.9,0.2,recovery_transient,transient_basin,1.2983801997860196,0.0664998566100221,-0.8335001433899779,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.9,0.5,recovery_transient,transient_basin,1.2982924793765707,0.07524454545442871,-0.8247554545455713,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.9,1.0,recovery_transient,transient_basin,1.2975626641238482,0.0776121155276285,-0.8223878844723715,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.1584375,0.9,1.5,recovery_transient,transient_basin,1.2979269161238045,0.0764406449749745,-0.8235593550250255,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.0,0.02,persistent_steady,persistent_basin,1.2791728418511716,0.0,0.0,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.0,0.05,persistent_steady,persistent_basin,1.2791728418510087,0.0,0.0,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.0,0.1,persistent_steady,persistent_basin,1.279172841851262,0.0,0.0,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.0,0.2,persistent_steady,persistent_basin,1.2791728418519843,0.0,0.0,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.0,0.5,persistent_steady,persistent_basin,1.2791728418510093,0.0,0.0,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.0,1.0,persistent_steady,persistent_basin,1.279172841850998,0.0,0.0,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.0,1.5,persistent_steady,persistent_basin,1.2791728418510089,0.0,0.0,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.1,0.02,declining_transient,transient_basin,0.6406865755332994,0.44251050195586544,0.3425105019558654,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.1,0.05,declining_transient,transient_basin,0.6417256959163764,0.44220241165931323,0.3422024116593132,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.1,0.1,persistent_steady,persistent_basin,0.6416520644971937,0.44220365836592646,0.3422036583659265,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.1,0.2,persistent_steady,persistent_basin,0.6416635433747162,0.4422017188046381,0.3422017188046381,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.1,0.5,persistent_steady,persistent_basin,0.6416676949411312,0.4422016259957913,0.3422016259957913,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.1,1.0,persistent_steady,persistent_basin,0.6416682165497589,0.4422016965282987,0.3422016965282987,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.1,1.5,persistent_steady,persistent_basin,0.6416683085598706,0.442201726662621,0.34220172666262094,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.2,0.02,declining_transient,transient_basin,0.6418132399650229,0.44218081223123573,0.24218081223123572,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.2,0.05,persistent_steady,persistent_basin,0.6416682676103512,0.44220187534793676,0.24220187534793675,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.2,0.1,persistent_steady,persistent_basin,0.641666482509527,0.4422020842848771,0.2422020842848771,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.2,0.2,persistent_steady,persistent_basin,0.6416666386128609,0.4422020538559929,0.24220205385599292,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.2,0.5,persistent_steady,persistent_basin,0.6416666872782741,0.44220205423592784,0.24220205423592783,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.2,1.0,persistent_steady,persistent_basin,0.6416666870082459,0.44220205542964547,0.24220205542964546,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.2,1.5,persistent_steady,persistent_basin,0.6416666865227774,0.44220205578739663,0.24220205578739662,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.3,0.02,declining_transient,transient_basin,0.6403719181521033,0.44238486467429067,0.14238486467429068,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.3,0.05,persistent_steady,persistent_basin,0.6416683676151612,0.4422017758003392,0.14220177580033921,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.3,0.1,persistent_steady,persistent_basin,0.6416666093537179,0.4422020562722419,0.14220205627224192,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.3,0.2,persistent_steady,persistent_basin,0.6416666799987716,0.44220205775823107,0.14220205775823108,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.3,0.5,persistent_steady,persistent_basin,0.6416666662525587,0.4422020589739594,0.14220205897395943,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.3,1.0,persistent_steady,persistent_basin,0.6416666645891241,0.4422020588980267,0.14220205889802673,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.3,1.5,persistent_steady,persistent_basin,0.6416666631294525,0.44220205931016116,0.14220205931016117,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.4,0.02,declining_transient,transient_basin,0.8853180429002844,0.370306064017357,-0.029693935982643027,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.4,0.05,declining_transient,transient_basin,0.6417666637008909,0.44219637188849215,0.042196371888492124,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.4,0.1,persistent_steady,persistent_basin,0.6416666004647188,0.4422021077097497,0.04220210770974969,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.4,0.2,persistent_steady,persistent_basin,0.6416666788299782,0.4422020578180492,0.0422020578180492,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.4,0.5,persistent_steady,persistent_basin,0.6416666656196162,0.44220205843920374,0.042202058439203716,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.4,1.0,persistent_steady,persistent_basin,0.6416666660899261,0.4422020585444437,0.0422020585444437,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.4,1.5,persistent_steady,persistent_basin,0.6416666671201442,0.4422020584478784,0.04220205844787839,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.5,0.02,recovery_transient,transient_basin,1.2545626518716053,0.10813354881846625,-0.39186645118153374,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.5,0.05,declining_transient,transient_basin,0.8798921078950457,0.37247664305340217,-0.12752335694659783,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.5,0.1,declining_transient,transient_basin,0.6416431035216299,0.4421619916404004,-0.057838008359599624,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.5,0.2,persistent_steady,persistent_basin,0.6416666812251135,0.44220210861786285,-0.057797891382137145,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.5,0.5,persistent_steady,persistent_basin,0.6416666662461737,0.44220205896813114,-0.05779794103186886,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.5,1.0,persistent_steady,persistent_basin,0.6416666648502628,0.44220205901898,-0.05779794098101998,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.5,1.5,persistent_steady,persistent_basin,0.641666666209616,0.44220205900505577,-0.05779794099494423,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.6,0.02,recovery_transient,transient_basin,0.9488100668756526,0.047868115599622875,-0.5521318844003771,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.6,0.05,recovery_transient,transient_basin,1.2659500252987412,0.08019850073174191,-0.519801499268258,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.6,0.1,recovery_transient,transient_basin,1.213430915803222,0.17055481796826727,-0.4294451820317327,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.6,0.2,declining_transient,transient_basin,0.7790222887249688,0.4093320732160225,-0.19066792678397748,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.6,0.5,declining_transient,transient_basin,0.6416822106546425,0.4422059807041947,-0.15779401929580528,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.6,1.0,persistent_steady,persistent_basin,0.6416640296689426,0.4422016869667593,-0.15779831303324066,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.6,1.5,persistent_steady,persistent_basin,0.6416549892166671,0.4422028519296693,-0.15779714807033068,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.7,0.02,recovery_transient,transient_basin,0.009345548772404611,0.040757473188004274,-0.6592425268119957,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.7,0.05,recovery_transient,transient_basin,0.2982898244175999,0.04148527342011074,-0.6585147265798892,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.7,0.1,recovery_transient,transient_basin,0.8108565432165554,0.04652948033599873,-0.6534705196640013,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.7,0.2,recovery_transient,transient_basin,1.2587011804451456,0.060183361233818365,-0.6398166387661816,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.7,0.5,recovery_transient,transient_basin,1.2610860444840426,0.09331687867048322,-0.6066831213295167,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.7,1.0,recovery_transient,transient_basin,1.254219247033195,0.10884829703632463,-0.5911517029636754,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.7,1.5,recovery_transient,transient_basin,1.2572160247450208,0.10240998015780942,-0.5975900198421905,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.8,0.02,recovery_transient,transient_basin,0.000542103478158751,0.04161978279947647,-0.7583802172005236,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.8,0.05,recovery_transient,transient_basin,0.0013626724508059812,0.04164219493274455,-0.7583578050672555,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.8,0.1,recovery_transient,transient_basin,0.002743563192139441,0.04167806226349938,-0.7583219377365007,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.8,0.2,recovery_transient,transient_basin,0.005506393387089874,0.04174417893054925,-0.7582558210694508,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.8,0.5,recovery_transient,transient_basin,0.012700813847906885,0.04189941903548004,-0.75810058096452,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.8,1.0,recovery_transient,transient_basin,0.01663092442915593,0.042049074372286735,-0.7579509256277133,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.8,1.5,recovery_transient,transient_basin,0.01457037097138505,0.04212965844745361,-0.7578703415525464,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.9,0.02,extinct_steady,extinct_basin,9.088780663086035e-06,0.042827463471188494,-0.8571725365288115,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.9,0.05,extinct_steady,extinct_basin,2.1633320685263058e-05,0.04283672002549476,-0.8571632799745053,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.9,0.1,extinct_steady,extinct_basin,3.9939503769678545e-05,0.04285166032632173,-0.8571483396736783,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.9,0.2,extinct_steady,extinct_basin,6.847629438075904e-05,0.04287984620598917,-0.8571201537940109,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.9,0.5,recovery_transient,transient_basin,0.00011283309654632654,0.04295301217016364,-0.8570469878298363,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.9,1.0,recovery_transient,transient_basin,0.0001272888746742223,0.04304724020098166,-0.8569527597990183,True,ode_solve_success
all_convex,2.0,2.0,2.0,0.16486816,0.9,1.5,recovery_transient,transient_basin,0.00012054966640107935,0.04311851979478983,-0.8568814802052102,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.0,0.02,persistent_steady,persistent_basin,1.3093869639073143,0.0,0.0,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.0,0.05,persistent_steady,persistent_basin,1.3093869638963085,0.0,0.0,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.0,0.1,persistent_steady,persistent_basin,1.309386963907042,0.0,0.0,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.0,0.2,persistent_steady,persistent_basin,1.309386963907038,0.0,0.0,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.0,0.5,persistent_steady,persistent_basin,1.3093869639070377,0.0,0.0,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.0,1.0,persistent_steady,persistent_basin,1.3093869639070501,0.0,0.0,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.0,1.5,persistent_steady,persistent_basin,1.3093869639070383,0.0,0.0,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.1,0.02,persistent_steady,persistent_basin,0.6416669559458722,0.46276422546692697,0.362764225466927,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.1,0.05,persistent_steady,persistent_basin,0.6416667944665874,0.46276426368409723,0.3627642636840972,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.1,0.1,persistent_steady,persistent_basin,0.6416667477715097,0.46276427473504206,0.362764274735042,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.1,0.2,persistent_steady,persistent_basin,0.6416667183138762,0.46276428170265643,0.3627642817026564,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.1,0.5,persistent_steady,persistent_basin,0.6416667034360163,0.46276428522816965,0.3627642852281696,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.1,1.0,persistent_steady,persistent_basin,0.6416666983892401,0.4627642864227639,0.3627642864227639,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.1,1.5,persistent_steady,persistent_basin,0.6416666964305281,0.4627642868863528,0.36276428688635276,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.2,0.02,persistent_steady,persistent_basin,0.641666752678617,0.4627642735740551,0.2627642735740551,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.2,0.05,persistent_steady,persistent_basin,0.6416667156633541,0.4627642823345881,0.2627642823345881,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.2,0.1,persistent_steady,persistent_basin,0.6416666984925904,0.46276428639831574,0.2627642863983157,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.2,0.2,persistent_steady,persistent_basin,0.6416666899738959,0.46276428841437633,0.2627642884143763,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.2,0.5,persistent_steady,persistent_basin,0.641666681962982,0.4627642903098298,0.2627642903098298,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.2,1.0,persistent_steady,persistent_basin,0.6416666803039835,0.46276429070285047,0.26276429070285046,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.2,1.5,persistent_steady,persistent_basin,0.6416666783521098,0.4627642911648151,0.2627642911648151,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.3,0.02,persistent_steady,persistent_basin,0.6416667092955346,0.46276428384146784,0.16276428384146785,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.3,0.05,persistent_steady,persistent_basin,0.6416666907499745,0.46276428823079396,0.16276428823079397,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.3,0.1,persistent_steady,persistent_basin,0.6416666824813606,0.4627642901876589,0.16276429018765892,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.3,0.2,persistent_steady,persistent_basin,0.6416666778840102,0.46276429127560964,0.16276429127560965,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.3,0.5,persistent_steady,persistent_basin,0.6416666748054702,0.4627642920036994,0.1627642920036994,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.3,1.0,persistent_steady,persistent_basin,0.6416666722398969,0.4627642926114717,0.16276429261147168,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.3,1.5,persistent_steady,persistent_basin,0.6416666717662745,0.46276429272371883,0.16276429272371884,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.4,0.02,persistent_steady,persistent_basin,0.641666688289237,0.46276428881309073,0.06276428881309071,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.4,0.05,persistent_steady,persistent_basin,0.6416666801418615,0.46276429074133196,0.06276429074133194,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.4,0.1,persistent_steady,persistent_basin,0.6416666752505097,0.4627642918990093,0.06276429189900928,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.4,0.2,persistent_steady,persistent_basin,0.6416666704623857,0.46276429303217226,0.06276429303217224,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.4,0.5,persistent_steady,persistent_basin,0.6416666705812718,0.462764293004033,0.06276429300403297,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.4,1.0,persistent_steady,persistent_basin,0.6416666686220447,0.4627642934676775,0.06276429346767748,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.4,1.5,persistent_steady,persistent_basin,0.641666668811822,0.46276429342293596,0.06276429342293594,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.5,0.02,persistent_steady,persistent_basin,0.6416666820967721,0.46276429027866256,-0.03723570972133744,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.5,0.05,persistent_steady,persistent_basin,0.6416666755228746,0.46276429183451373,-0.03723570816548627,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.5,0.1,persistent_steady,persistent_basin,0.6416666715215917,0.4627642927815234,-0.03723570721847658,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.5,0.2,persistent_steady,persistent_basin,0.6416666691638192,0.46276429333966396,-0.03723570666033604,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.5,0.5,persistent_steady,persistent_basin,0.6416666672983565,0.4627642937816996,-0.03723570621830041,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.5,1.0,persistent_steady,persistent_basin,0.6416666644252317,0.4627642944612811,-0.03723570553871891,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.5,1.5,persistent_steady,persistent_basin,0.6416666654162749,0.46276429422642734,-0.03723570577357266,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.6,0.02,persistent_steady,persistent_basin,0.6416666891060837,0.46276428861986624,-0.13723571138013374,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.6,0.05,persistent_steady,persistent_basin,0.641666677037722,0.46276429147605813,-0.13723570852394185,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.6,0.1,persistent_steady,persistent_basin,0.6416666704446246,0.4627642930365843,-0.1372357069634157,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.6,0.2,persistent_steady,persistent_basin,0.6416666697628186,0.4627642931977404,-0.1372357068022596,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.6,0.5,persistent_steady,persistent_basin,0.6416666667939775,0.46276429390043583,-0.13723570609956415,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.6,1.0,persistent_steady,persistent_basin,0.6416666651226969,0.4627642942944711,-0.1372357057055289,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.6,1.5,persistent_steady,persistent_basin,0.6416666656770669,0.46276429416333936,-0.13723570583666062,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.7,0.02,persistent_steady,persistent_basin,0.6416667480904409,0.46276427465996006,-0.2372357253400399,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.7,0.05,persistent_steady,persistent_basin,0.6416667062253817,0.4627642845681146,-0.23723571543188537,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.7,0.1,persistent_steady,persistent_basin,0.641666689830929,0.4627642884482272,-0.23723571155177275,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.7,0.2,persistent_steady,persistent_basin,0.6416666838009956,0.4627642898754933,-0.23723571012450667,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.7,0.5,persistent_steady,persistent_basin,0.641666678184175,0.4627642912048226,-0.23723570879517736,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.7,1.0,persistent_steady,persistent_basin,0.6416666795693,0.46276429087684234,-0.2372357091231576,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.7,1.5,persistent_steady,persistent_basin,0.6416666768191811,0.46276429152769216,-0.2372357084723078,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.8,0.02,persistent_steady,persistent_basin,0.6416684534193028,0.4627638710497062,-0.33723612895029387,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.8,0.05,persistent_steady,persistent_basin,0.6416676891163113,0.4627640519447748,-0.3372359480552252,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.8,0.1,persistent_steady,persistent_basin,0.6416673715628367,0.46276412709785586,-0.3372358729021442,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.8,0.2,persistent_steady,persistent_basin,0.6416671811999543,0.4627641721660796,-0.3372358278339204,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.8,0.5,persistent_steady,persistent_basin,0.641667070373595,0.46276419838583166,-0.3372358016141684,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.8,1.0,persistent_steady,persistent_basin,0.6416670665317745,0.4627641992956109,-0.33723580070438913,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.8,1.5,persistent_steady,persistent_basin,0.6416670931899229,0.46276419298919397,-0.3372358070108061,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.9,0.02,recovery_transient,transient_basin,1.309386963841005,-5.741569088212494e-13,-0.9000000000005742,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.9,0.05,persistent_steady,persistent_basin,1.3093869641045703,-2.857739962052422e-17,-0.9,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.9,0.1,persistent_steady,persistent_basin,1.3093869639061892,-1.5197731658681848e-17,-0.9,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.9,0.2,persistent_steady,persistent_basin,1.3093869639070208,-9.135639970300779e-15,-0.9000000000000091,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.9,0.5,persistent_steady,persistent_basin,1.3093869639070361,-4.376783350810025e-14,-0.9000000000000438,True,ode_solve_success
mixed_growth_concave_conversion_convex,0.5,0.5,2.0,0.1584375,0.9,1.0,persistent_steady,persistent_basin,1.3093869640282538,-9.51555748785703e-13,-0.9000000000009516,True,ode_solve_success
