run_id,stage,scenario,model_type,evolve,stress,seed,time,mean_n,mean_w,mean_q,var_q,spatial_growth,meanfield_growth,spatial_covariance_bonus,cov_w_q,cov_w_bq,cov_w_prey_gain,persistent_window_label
SPTS_002,representative_Stage_B,unstressed,PDE,True,0.0,20260702,405.0,4.8333333346833545,0.6416666658916605,0.6726147418510419,1.9388936486789423e-17,9.639300184647458e-12,9.639355505849117e-12,-5.532120165814624e-17,-5.4390561269794787e-17,3.263433676885518e-18,2.792044151681042e-17,unstressed
SPTS_002,representative_Stage_B,unstressed,PDE,True,0.0,20260702,410.0,4.8333333346036795,0.6416666659373989,0.6726147418350757,1.6986239653234596e-17,9.067318834924022e-12,9.067303841889712e-12,1.499303430941156e-17,-4.766224519907852e-17,2.85973471141684e-18,2.4468635697021853e-17,unstressed
SPTS_002,representative_Stage_B,unstressed,PDE,True,0.0,20260702,415.0,4.833333334528689,0.6416666659804483,0.672614741820047,1.488333082497649e-17,8.529233557048397e-12,8.529162089692361e-12,7.146735603533107e-17,-4.1771714263796865e-17,2.506302855914992e-18,2.1446338397183343e-17,unstressed
SPTS_002,representative_Stage_B,unstressed,PDE,True,0.0,20260702,420.0,4.833333334458108,0.6416666660209657,0.6726147418059012,1.3042506109697677e-17,8.023035002038951e-12,8.023006787884386e-12,2.821415456451541e-17,-3.661385418961624e-17,2.1968312509140077e-18,1.8799704111122085e-17,unstressed
SPTS_002,representative_Stage_B,unstressed,PDE,True,0.0,20260702,425.0,4.83333333439168,0.6416666660590993,0.6726147417925863,1.1430847975224043e-17,7.546837762977902e-12,7.546843235780561e-12,-5.4728026584477975e-18,-3.2096856721206333e-17,1.9258114033047944e-18,1.6481697032013683e-17,unstressed
SPTS_002,representative_Stage_B,unstressed,PDE,True,0.0,20260702,430.0,4.833333334329162,0.6416666660949886,0.6726147417800543,1.0019610852227772e-17,7.098869587443075e-12,7.0988548309706605e-12,1.4756472414887935e-17,-2.81405175563899e-17,1.6884310536673634e-18,1.445122081799335e-17,unstressed
SPTS_002,representative_Stage_B,unstressed,PDE,True,0.0,20260702,435.0,4.833333334270325,0.6416666661287652,0.672614741768259,8.78368677087147e-18,6.677458320221389e-12,6.67742087914735e-12,3.744107403922094e-17,-2.4674754818915416e-17,1.480485289056507e-18,1.2672361200122955e-17,unstressed
SPTS_002,representative_Stage_B,unstressed,PDE,True,0.0,20260702,440.0,4.833333334214952,0.6416666661605527,0.6726147417571577,7.701140248834896e-18,6.281032329479746e-12,6.2809563056573316e-12,7.602382241415192e-17,-2.1638318733282422e-17,1.298299124106699e-18,1.1113726040702415e-17,unstressed
SPTS_002,representative_Stage_B,unstressed,PDE,True,0.0,20260702,445.0,4.833333334162841,0.6416666661904676,0.6726147417467095,6.75280359728449e-18,5.908113728123093e-12,5.908125373433565e-12,-1.1645310471839952e-17,-1.8977668285620903e-17,1.138660097478816e-18,9.747870744380456e-18,unstressed
SPTS_002,representative_Stage_B,unstressed,PDE,True,0.0,20260702,450.0,4.833333334113801,0.6416666662186199,0.6726147417368763,5.9219238476521035e-18,5.557310234190003e-12,5.557271768509865e-12,3.8465680137858966e-17,-1.6645991271966168e-17,9.987594764262465e-19,8.550797072448615e-18,unstressed
SPTS_002,representative_Stage_B,unstressed,PDE,True,0.0,20260702,455.0,4.833333334067651,0.6416666662451129,0.6726147417276221,5.193856082026086e-18,5.227311901117943e-12,5.2272912815770095e-12,2.061954093328715e-17,-1.4602351613184857e-17,8.76141097214386e-19,7.501516675644301e-18,unstressed
SPTS_002,representative_Stage_B,unstressed,PDE,True,0.0,20260702,460.0,4.833333334024223,0.6416666662700439,0.672614741718913,4.555795487334899e-18,4.9168873479716244e-12,4.916830365737537e-12,5.698223408762239e-17,-1.2810944879960165e-17,7.686566926969423e-19,6.581670202208231e-18,unstressed
SPTS_002,representative_Stage_B,unstressed,PDE,True,0.0,20260702,465.0,4.833333333983354,0.6416666662935047,0.6726147417107169,3.9965440750298984e-18,4.6248768285969555e-12,4.624945100129806e-12,-6.827153285048296e-17,-1.1240449501821352e-17,6.744269699597169e-19,5.7751952229292176e-18,unstressed
SPTS_002,representative_Stage_B,unstressed,PDE,True,0.0,20260702,470.0,4.833333333944898,0.6416666663155817,0.6726147417030038,3.506307291934959e-18,4.3501900662915836e-12,4.3501572690612586e-12,3.2797230325014407e-17,-9.863460751817696e-18,5.9180764520746965e-19,5.068036454008654e-18,unstressed
SPTS_002,representative_Stage_B,unstressed,PDE,True,0.0,20260702,475.0,4.83333333390871,0.6416666663363559,0.6726147416957453,3.076516653580643e-18,4.0918017404969325e-12,4.091807908911887e-12,-6.168414954417397e-18,-8.655997017110958e-18,5.193598210472951e-19,4.447892980323017e-18,unstressed
SPTS_002,representative_Stage_B,unstressed,PDE,True,0.0,20260702,480.0,4.833333333874657,0.6416666663559042,0.6726147416889149,2.6996749363682864e-18,3.848745316860404e-12,3.848864049679993e-12,-1.1873281958861983e-16,-7.597068695145235e-18,4.558241215424025e-19,3.9039974905353276e-18,unstressed
SPTS_002,representative_Stage_B,unstressed,PDE,True,0.0,20260702,485.0,4.833333333842616,0.6416666663742987,0.6726147416824872,2.369221146953792e-18,3.620113008119652e-12,3.6200790034312836e-12,3.400468836826735e-17,-6.668301984109443e-18,4.00098119217956e-19,3.4269236002275547e-18,unstressed
SPTS_002,representative_Stage_B,unstressed,PDE,True,0.0,20260702,490.0,4.833333333812465,0.641666666391607,0.6726147416764389,2.0794127712430426e-18,3.4050489041157544e-12,3.4051143834426677e-12,-6.547932691335585e-17,-5.8536105831483195e-18,3.5121663488188644e-19,3.008417710321859e-18,unstressed
SPTS_002,representative_Stage_B,unstressed,PDE,True,0.0,20260702,495.0,4.833333333784097,0.6416666664078929,0.6726147416707474,1.8252227372115134e-18,3.202748515255585e-12,3.202741311606788e-12,7.203648796792993e-18,-5.1389085808518065e-18,3.083345151356367e-19,2.6412519275226966e-18,unstressed
SPTS_002,representative_Stage_B,unstressed,PDE,True,0.0,20260702,500.0,4.833333333757404,0.6416666664232171,0.6726147416653917,1.6022497424170832e-18,3.0124585203334826e-12,3.0124076832677764e-12,5.0837065706210755e-17,-4.511860064089965e-18,2.707116039281401e-19,2.3190957311996924e-18,unstressed
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,0.0,4.833333333280862,0.6416666666967904,0.6726147415697105,1.0171530379113635e-10,-0.02228131111161378,-0.02228131103657202,-7.504175753014763e-11,4.513326038373479e-13,-2.7079956230350024e-14,-8.639330169439471e-12,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,5.0,4.970875687665938,0.5590400123176116,0.6726147415697105,1.0171530379113635e-10,-0.01259117007646751,-0.012591170087289579,1.0822068935434359e-11,-3.888881415369476e-11,2.333328849221553e-12,1.379877535603381e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,10.0,5.061809469263256,0.5078935158520058,0.6726147415697105,1.0171530379113635e-10,-0.00821752540981292,-0.008217525420840505,1.1027585095080283e-11,-4.220786189581155e-11,2.5324717137486435e-12,1.493001701666492e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,15.0,5.122715260154334,0.4734985018757134,0.6726147415697105,1.0171530379113635e-10,-0.005698945172838242,-0.005698945183221646,1.0383403338531938e-11,-4.178104165449375e-11,2.506862499269626e-12,1.4722459699957494e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,20.0,5.165695487039777,0.4491642254619195,0.6726147415697105,1.0171530379113635e-10,-0.00411589589095942,-0.004115895900741367,9.781947821196901e-12,-4.0840220506032944e-11,2.4504132303620074e-12,1.433548802991791e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,25.0,5.197120137213851,0.4313413129619636,0.6726147415697105,1.0171530379113635e-10,-0.0030586100723211784,-0.0030586100816216797,9.300501341291678e-12,-3.993311916331731e-11,2.3959871497990894e-12,1.3970503133935787e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,30.0,5.220682828032265,0.41796076786759373,0.6726147415697105,1.0171530379113635e-10,-0.002320673559019352,-0.0023206735679435035,8.924151348455034e-12,-3.9162320852701595e-11,2.3497392511621613e-12,1.366406226123167e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,35.0,5.238681140880887,0.40773069993182776,0.6726147415697105,1.0171530379113635e-10,-0.0017883659827505104,-0.00178836599138043,8.62991969552418e-12,-3.853205538930154e-11,2.3119233233581685e-12,1.3415999507166785e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,40.0,5.252622328673446,0.3998011967470602,0.6726147415697105,1.0171530379113635e-10,-0.001394583723324835,-0.0013945837317232627,8.398427786548979e-12,-3.802385209263756e-11,2.2814311255583378e-12,1.3217902053301756e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,45.0,5.263536988017982,0.3935898502086561,0.6726147415697105,1.0171530379113635e-10,-0.001097516269158198,-0.0010975162773732962,8.215098089639494e-12,-3.761617377975522e-11,2.2569704267854044e-12,1.3060522035004683e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,50.0,5.272153346394918,0.3886844174438052,0.6726147415697105,1.0171530379113635e-10,-0.0008699352241316922,-0.0008699352322007328,8.06904055291463e-12,-3.728964448509883e-11,2.2373786691060255e-12,1.2935705684264568e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,55.0,5.278999749878653,0.38478539617974944,0.6726147415697105,1.0171530379113635e-10,-0.0006934488404599354,-0.00069344884841188,7.951944549881851e-12,-3.7028119910484286e-11,2.2216871946291567e-12,1.2836740161891984e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,60.0,5.284467819481818,0.3816705442289323,0.6726147415697105,1.0171530379113635e-10,-0.0005552490085529496,-0.0005552490164106364,7.857686723511392e-12,-3.6818534081802284e-11,2.2091120449082405e-12,1.2758243351248001e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,65.0,5.2888529374253554,0.3791720846514369,0.6726147415697105,1.0171530379113635e-10,-0.0004461838811651534,-0.00044618388894671686,7.78156347951836e-12,-3.6650434375909544e-11,2.1990260625546787e-12,1.269594594740254e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,70.0,5.292381092782215,0.3771615627507884,0.6726147415697105,1.0171530379113635e-10,-0.00035957065224814647,-0.000359570659967968,7.719821526822046e-12,-3.651549373979168e-11,2.1909296243876093e-12,1.2646474665984055e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,75.0,5.295227210360768,0.37553949066049447,0.6726147415697105,1.0171530379113635e-10,-0.00029043910007014594,-0.0002904391077397792,7.669633266156606e-12,-3.6407084043177345e-11,2.1844250425907508e-12,1.2607166564367492e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,80.0,5.297527987443407,0.3742280848823199,0.6726147415697105,1.0171530379113635e-10,-0.00023503501384641206,-0.00023503502147524528,7.628833220522935e-12,-3.631992598048692e-11,2.1791955588293268e-12,1.2575918481708844e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,85.0,5.2993910862132445,0.3731660594206805,0.6726147415697105,1.0171530379113635e-10,-0.0001904854497652867,-0.00019048545736084682,7.595560112946473e-12,-3.624980919990808e-11,2.174988551994598e-12,1.2551067682667481e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,90.0,5.300901845548536,0.372304820103618,0.6726147415697105,1.0171530379113635e-10,-0.00015456764038886578,-0.00015456764795724983,7.568384043392037e-12,-3.619337092608281e-11,2.1716022555650828e-12,1.2531298090870195e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,95.0,5.30212826519055,0.3716056359773915,0.6726147415697105,1.0171530379113635e-10,-0.00012554600600228448,-0.00012554601354843902,7.54615453782935e-12,-3.614792144452442e-11,2.1688752866715807e-12,1.2515566830739583e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,100.0,5.303124761676841,0.37103750611534747,0.6726147415697105,1.0171530379113635e-10,-0.00010205495978221529,-0.00010205496731021542,7.528000128104693e-12,-3.611130652115877e-11,2.166678391269642e-12,1.2503046669752483e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,105.0,5.303935034761325,0.3705755305613651,0.6726147415697105,1.0171530379113635e-10,-8.30131688363214e-05,-8.301317634946231e-05,7.513140906937818e-12,-3.608179876039064e-11,2.164907925623555e-12,1.2493080851598371e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,110.0,5.304594278861156,0.37019965280926026,0.6726147415697105,1.0171530379113635e-10,-6.75598507677377e-05,-6.755985826866636e-05,7.500928670507376e-12,-3.6058011615929584e-11,2.163480696955893e-12,1.2485147581527513e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,115.0,5.305130905056351,0.36989368013924206,0.6726147415697105,1.0171530379113635e-10,-5.500678881851026e-05,-5.500679630955113e-05,7.491040868667052e-12,-3.6038831162663674e-11,2.162329869759938e-12,1.247883204336074e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,120.0,5.305567892531438,0.36964451446216784,0.6726147415697105,1.0171530379113635e-10,-4.4801748070305306e-05,-4.480175555314111e-05,7.482835802808535e-12,-3.602336183151159e-11,2.1614017098908137e-12,1.247380430753246e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,125.0,5.305923856239908,0.3694415444687008,0.6726147415697105,1.0171530379113635e-10,-3.650028830987939e-05,-3.6500295786077434e-05,7.476198046058036e-12,-3.6010883156195603e-11,2.160652989371855e-12,1.2469801860070189e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,130.0,5.30621389507438,0.36927616260762763,0.6726147415697105,1.0171530379113635e-10,-2.9743847250641616e-05,-2.9743854721324014e-05,7.470682397898477e-12,-3.600081523088196e-11,2.160048913853036e-12,1.2466615765418775e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,135.0,5.306450268798729,0.36914137949226944,0.6726147415697105,1.0171530379113635e-10,-2.424256509617827e-05,-2.424257256230584e-05,7.466127573092307e-12,-3.599269107904016e-11,2.1595614647425284e-12,1.2464079693650726e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,140.0,5.306642940402591,0.36903151490524694,0.6726147415697105,1.0171530379113635e-10,-1.9761734420306277e-05,-1.9761741882812225e-05,7.46250594820105e-12,-3.5986134519220367e-11,2.1591680711533412e-12,1.246206121024106e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,145.0,5.306800012026159,0.3689419493996783,0.6726147415697105,1.0171530379113635e-10,-1.6111049406063254e-05,-1.611105686550196e-05,7.45943870637377e-12,-3.598084241363246e-11,2.1588505448180674e-12,1.246045485630453e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,150.0,5.3069280762696405,0.368868924089523,0.6726147415697105,1.0171530379113635e-10,-1.3136035310031977e-05,-1.3136042767020463e-05,7.456988485696919e-12,-3.597657041713684e-11,2.15859422502833e-12,1.245917664736265e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,155.0,5.307032499930916,0.3688093789312129,0.6726147415697105,1.0171530379113635e-10,-1.0711188627531974e-05,-1.0711196082542735e-05,7.455010760326836e-12,-3.597312152705414e-11,2.1583872916233682e-12,1.2458159697568684e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,160.0,5.307117653581072,0.3687608218636955,0.6726147415697105,1.0171530379113635e-10,-8.734468146960503e-06,-8.734475600229877e-06,7.453269374089696e-12,-3.597033687688382e-11,2.158220212613149e-12,1.2457350737823881e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,165.0,5.307187097591722,0.36872122276354496,0.6726147415697105,1.0171530379113635e-10,-7.122858579430363e-06,-7.122866031383141e-06,7.451952778263736e-12,-3.596808832988166e-11,2.1580852997930193e-12,1.2456707344056931e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,170.0,5.307243733057966,0.3686889274061297,0.6726147415697105,1.0171530379113635e-10,-5.808789717907334e-06,-5.8087971686871225e-06,7.450779788403653e-12,-3.5966272517723246e-11,2.1579763510635147e-12,1.2456195730374664e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,175.0,5.307289924363425,0.36866258758975745,0.6726147415697105,1.0171530379113635e-10,-4.737240648872978e-06,-4.737248098799841e-06,7.449926863495218e-12,-3.5964806040393924e-11,2.1578883624237557e-12,1.2455788991627194e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,180.0,5.3073275987969435,0.3686411043406464,0.6726147415697105,1.0171530379113635e-10,-3.863394290323407e-06,-3.863401739444223e-06,7.449120815931182e-12,-3.596362159948652e-11,2.1578172959693115e-12,1.24554657035303e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,185.0,5.3073583275718175,0.3686235817194664,0.6726147415697105,1.0171530379113635e-10,-3.1507352215280606e-06,-3.150742670104584e-06,7.448576523570705e-12,-3.596266488281791e-11,2.1577598929691944e-12,1.2455208807698153e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,190.0,5.307383391755495,0.36860928923020697,0.6726147415697105,1.0171530379113635e-10,-2.5695053890994553e-06,-2.5695128371268042e-06,7.44802734891232e-12,-3.596189205340339e-11,2.1577135232043235e-12,1.2455004723281614e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,195.0,5.3074038359441555,0.36859763121588807,0.6726147415697105,1.0171530379113635e-10,-2.0954492689621078e-06,-2.095456716604197e-06,7.447642089105272e-12,-3.5961267725283114e-11,2.157676063517107e-12,1.245484263930476e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,200.0,5.3074205119760824,0.36858812193350726,0.6726147415697105,1.0171530379113635e-10,-1.7087935038202704e-06,-1.708800951091142e-06,7.447270871622182e-12,-3.596076333142755e-11,2.1576457998857725e-12,1.2454713950934073e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,205.0,5.30743411454316,0.3685803652483344,0.6726147415697105,1.0171530379113635e-10,-1.3934167188895724e-06,-1.3934241659283364e-06,7.447038764054085e-12,-3.596035580760272e-11,2.157621348456283e-12,1.2454611810217741e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,210.0,5.30744521020913,0.36857403808746453,0.6726147415697105,1.0171530379113635e-10,-1.136173747592412e-06,-1.1361811943784835e-06,7.446786071467788e-12,-3.59600265305504e-11,2.1576015918331446e-12,1.2454530768304825e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,215.0,5.307454261060055,0.36856887695401036,0.6726147415697105,1.0171530379113635e-10,-9.263453330813797e-07,-9.26352779720973e-07,7.446639593319065e-12,-3.5959760461649e-11,2.15758562769906e-12,1.2454466490344721e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,220.0,5.307461643983021,0.3685646669340331,0.6726147415697105,1.0171530379113635e-10,-7.55189864648124e-07,-7.551973110906006e-07,7.44644247657614e-12,-3.595954545609716e-11,2.1575727273659502e-12,1.2454415528394156e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,225.0,5.3074676663833,0.36856123273427444,0.6726147415697105,1.0171530379113635e-10,-6.155781347720142e-07,-6.155855810883413e-07,7.446316327112273e-12,-3.595937170506911e-11,2.157562302304267e-12,1.2454375140524103e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,230.0,5.307472578999311,0.3685584313747465,0.6726147415697105,1.0171530379113635e-10,-5.0169567761076e-07,-5.017031238361222e-07,7.446225362232364e-12,-3.5959231285962134e-11,2.157553877157848e-12,1.2454343146753251e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,235.0,5.307476586352202,0.36855614623009536,0.6726147415697105,1.0171530379113635e-10,-4.0880014203734065e-07,-4.0880758812289226e-07,7.446085551609365e-12,-3.595911779920244e-11,2.1575470679522666e-12,1.2454317814261139e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,240.0,5.307479855267262,0.3685542821704398,0.6726147415697105,1.0171530379113635e-10,-3.3302349582692245e-07,-3.330309418356965e-07,7.446008774054867e-12,-3.595902607512684e-11,2.1575415645077307e-12,1.2454297766075852e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,245.0,5.307482521823372,0.3685527615985807,0.6726147415697105,1.0171530379113635e-10,-2.712107586631894e-07,-2.712182046827841e-07,7.44601959468901e-12,-3.5958951937291535e-11,2.1575371162376124e-12,1.2454281908224684e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,250.0,5.307484697020732,0.36855152121807555,0.6726147415697105,1.0171530379113635e-10,-2.2078850539753039e-07,-2.2079595136946386e-07,7.445971933468557e-12,-3.5958892011438426e-11,2.157533520686426e-12,1.2454269371893536e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,255.0,5.307486471403465,0.36855050939727985,0.6726147415697105,1.0171530379113635e-10,-1.7965763563010755e-07,-1.7966508152978149e-07,7.44589967393486e-12,-3.595884357134592e-11,2.1575306142808758e-12,1.2454259467279967e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,260.0,5.307487918829912,0.36854968401939137,0.6726147415697105,1.0171530379113635e-10,-1.4610592601247965e-07,-1.4611337190158097e-07,7.445889101322551e-12,-3.595880441414682e-11,2.157528264848929e-12,1.2454251646859415e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,265.0,5.307489099547864,0.36854901072884627,0.6726147415697105,1.0171530379113635e-10,-1.1873671191894077e-07,-1.1874415776133927e-07,7.445842398493408e-12,-3.5958772759767687e-11,2.1575263655861817e-12,1.2454245476233403e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,270.0,5.3074900627029145,0.36854846150096754,0.6726147415697105,1.0171530379113635e-10,-9.641072105506616e-08,-9.641816694496109e-08,7.445889894926248e-12,-3.59587471697644e-11,2.1575248301859845e-12,1.245424061085045e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,275.0,5.307490848384461,0.36854801347525845,0.6726147415697105,1.0171530379113635e-10,-7.819863201225593e-08,-7.820607789081877e-08,7.445878562843024e-12,-3.595872648169949e-11,2.1575235889020892e-12,1.245423677756855e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,280.0,5.307491489294611,0.3685476480037333,0.6726147415697105,1.0171530379113635e-10,-6.334237917391898e-08,-6.334982495865354e-08,7.445784734555002e-12,-3.595870975601593e-11,2.157522585361076e-12,1.245423375992257e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,285.0,5.307492012109506,0.3685473498746411,0.6726147415697105,1.0171530379113635e-10,-5.122359077323477e-08,-5.1231036568195196e-08,7.445794960426432e-12,-3.595869623345491e-11,2.1575217740074153e-12,1.245423138643034e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,290.0,5.307492438589753,0.36854710667925306,0.6726147415697105,1.0171530379113635e-10,-4.1337844668595596e-08,-4.134529042550614e-08,7.445756910541771e-12,-3.595868530028524e-11,2.1575211180172346e-12,1.2454229521367644e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,295.0,5.307492786486226,0.36854690829534287,0.6726147415697105,1.0171530379113635e-10,-3.3273669169257274e-08,-3.328111497153733e-08,7.445802280055028e-12,-3.595867646047779e-11,2.1575205876287876e-12,1.2454228057288483e-11,below_ode_no_evo_threshold
SPTS_003,representative_Stage_B,below_ode_no_evo_threshold,PDE,False,0.034724121093750004,20260702,300.0,5.307493070278941,0.36854674646585217,0.6726147415697105,1.0171530379113635e-10,-2.6695414118013734e-08,-2.6702859944962435e-08,7.445826948701786e-12,-3.5958669312980385e-11,2.1575201587789433e-12,1.2454226909206898e-11,below_ode_no_evo_threshold
