run_id,stress,q0,w0_scale,n0,w0,z0,T,classification,basin_label,tail_mean_w,tail_mean_q,q_change,previous_window_mean_w,latest_window_mean_w,relative_change_between_last_windows,rhs_norm,state_norm,normalized_residual,physical,min_n,min_w,min_q,max_q,min_z,q_clip_count,q_clip_max_violation,notes
s0p16486816_q0p2_wscale0p02,0.16486816,0.2,0.02,4.8333333333389445,0.012833333333268906,1.8204999999944536,1600.0,declining_transient,transient_basin,0.9961131929599423,0.11019850931084753,-0.08980149068915248,1.2658374362591012,0.9961131929599423,-0.21307968588468076,0.002203132506115239,4.781153652598619,0.0004607951691570941,True,3.560230140026336,0.0038687432436773244,0.0003111018032051539,0.20003355817127294,0.5575315756514178,0,0.0,window_change_indicates_transient
s0p16486816_q0p2_wscale0p05,0.16486816,0.2,0.05,4.8333333333389445,0.032083333333172266,1.8012499999945502,1600.0,declining_transient,transient_basin,0.6410902559543382,0.19572396791796115,-0.004276032082038861,0.9052976715041436,0.6410902559543382,-0.29184590203444055,1.269957654157845e-06,4.879684176602059,2.602540673118261e-07,True,3.57520216416476,0.01207679566592809,0.002982365329112259,0.20003355817127294,0.5691390331755035,0,0.0,window_change_indicates_transient
s0p16486816_q0p2_wscale0p1,0.16486816,0.2,0.1,4.8333333333389445,0.06416666666634453,1.769166666661378,1600.0,persistent_steady,persistent_basin,0.6416619606747554,0.19554346522096877,-0.00445653477903124,0.64195048887783,0.6416619606747554,-0.00044945553913189286,2.235405532373611e-09,4.879660451301678,4.581067790848651e-10,True,3.6548080252011075,0.035045836980331486,0.017822205939935064,0.20003355817127294,0.5983026506687247,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p2_wscale0p2,0.16486816,0.2,0.2,4.8333333333389445,0.12833333333268906,1.7049999999950334,1600.0,persistent_steady,persistent_basin,0.6416666547119521,0.19554266641113102,-0.004457333588868989,0.641678366978826,0.6416666547119521,-1.825255061823737e-05,5.18872900628135e-11,4.87966025028079,1.0633381711324625e-11,True,3.9845545081783595,0.11376379098741092,0.07626630612717784,0.20003355817127294,0.6872099955174048,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p2_wscale0p5,0.16486816,0.2,0.5,4.8333333333389445,0.32083333333172265,1.5124999999959998,1600.0,persistent_steady,persistent_basin,0.6416666684764123,0.19554266034864856,-0.00445733965135145,0.6416668792682856,0.6416666684764123,-3.285067066731321e-07,3.803603709305015e-13,4.879660249805763,7.794812578306899e-14,True,4.584526812372555,0.32082152600157193,0.164685523046989,0.20003355817127294,0.9029155894482055,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p2_wscale1,0.16486816,0.2,1.0,4.8333333333389445,0.6416666666634453,1.1916666666642772,1600.0,persistent_steady,persistent_basin,0.6416666666817353,0.19554266054439828,-0.004457339455601728,0.6416666341859097,0.6416666666817353,5.064284763252815e-08,1.397707940665958e-13,4.879660249885975,2.8643550351658575e-14,True,4.8300931971641825,0.6220146787043223,0.19515959268090224,0.20003355817127294,1.1732700273637215,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p2_wscale1p5,0.16486816,0.2,1.5,4.8333333333389445,0.962499999995168,0.8708333333325544,1600.0,persistent_steady,persistent_basin,0.6416666662713489,0.19554266051140728,-0.0044573394885927264,0.6416663503949912,0.6416666662713489,4.922750858645869e-07,1.198753954350348e-12,4.879660249906704,2.4566340543345564e-13,True,4.295012884536213,0.578413467665541,0.19386667472447897,0.20967248240724545,0.8706612467787385,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p3_wscale0p02,0.16486816,0.3,0.02,4.8333333333389445,0.012833333333268906,1.8204999999944536,1600.0,recovery_transient,transient_basin,1.2784723912951759,0.00036287374870037274,-0.2996371262512996,0.3417678796115478,1.2784723912951759,2.740762276280273,6.115506830779084e-05,3.7856680198940595,1.6154366412061203e-05,True,3.5584099294903253,0.0008886076451672694,1.2857457731614365e-05,0.3000335581712729,0.5524576996292455,0,0.0,window_change_indicates_transient
s0p16486816_q0p3_wscale0p05,0.16486816,0.3,0.05,4.8333333333389445,0.032083333333172266,1.8012499999945502,1600.0,recovery_transient,transient_basin,1.2325646826054728,0.022632156937519566,-0.2773678430624804,1.0444916367411041,1.2325646826054728,0.18006180159677615,0.002876884475604708,4.051488722679544,0.0007100808301650697,True,3.5590379431603316,0.0023954390662620246,0.00011246685198361464,0.3000335581712729,0.5551817197729692,0,0.0,window_change_indicates_transient
s0p16486816_q0p3_wscale0p1,0.16486816,0.3,0.1,4.8333333333389445,0.06416666666634453,1.769166666661378,1600.0,declining_transient,transient_basin,0.8706055180579003,0.1467162237219986,-0.15328377627800138,1.2476948619285082,0.8706055180579003,-0.3022288184210017,0.00045651457771453744,4.8781519927809045,9.358350834293924e-05,True,3.562119173184969,0.005467280184229747,0.0006354779096090264,0.3000335581712729,0.5599298136738957,0,0.0,window_change_indicates_transient
s0p16486816_q0p3_wscale0p2,0.16486816,0.3,0.2,4.8333333333389445,0.12833333333268906,1.7049999999950334,1600.0,declining_transient,transient_basin,0.6408961836182138,0.19570269413094368,-0.1042973058690563,0.8891382241329779,0.6408961836182138,-0.2791939810672649,6.979760902586617e-07,4.879693887306168,1.4303685976580368e-07,True,3.581681484815234,0.014514435032977873,0.004171623096592127,0.3000335581712729,0.5723850667885227,0,0.0,window_change_indicates_transient
s0p16486816_q0p3_wscale0p5,0.16486816,0.3,0.5,4.8333333333389445,0.32083333333172265,1.5124999999959998,1600.0,persistent_steady,persistent_basin,0.6416667002999479,0.19554257870577063,-0.10445742129422936,0.6414441438051236,0.6416667002999479,0.0003469616130627457,9.398778824042213e-10,4.879660250785856,1.9261133646606984e-10,True,3.813476261263655,0.07232533541671377,0.046822415473148984,0.3000335581712729,0.6418784261515866,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p3_wscale1,0.16486816,0.3,1.0,4.8333333333389445,0.6416666666634453,1.1916666666642772,1600.0,persistent_steady,persistent_basin,0.6416667997826727,0.19554265891344988,-0.10445734108655011,0.6417226414518413,0.6416667997826727,-8.701838701260943e-05,1.9388059731302855e-10,4.879660243541349,3.973239685481099e-11,True,4.033035641443023,0.12631212941309394,0.08424711230638673,0.3000335581712729,0.7004813569183002,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p3_wscale1p5,0.16486816,0.3,1.5,4.8333333333389445,0.962499999995168,0.8708333333325544,1600.0,persistent_steady,persistent_basin,0.6416669529184038,0.19554263787754064,-0.10445736212245935,0.6417309592849635,0.6416669529184038,-9.97401880548115e-05,1.8494538349704895e-10,4.879660236830466,3.790128298300915e-11,True,3.9736277140773137,0.11099529872860507,0.07444541935848017,0.30375111060889115,0.6842567703332215,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p4_wscale0p02,0.16486816,0.4,0.02,4.8333333333389445,0.012833333333268906,1.8204999999944536,1600.0,recovery_transient,transient_basin,0.23227125618446312,1.4625652057488496e-06,-0.3999985374347943,0.002847330163382102,0.23227125618446312,80.57510469687428,8.343566851736241e-07,3.7812645145053776,2.2065546643799535e-07,True,3.5583260463093955,0.00015983218225915796,2.7687897831667393e-07,0.40003355817127295,0.550714354292045,0,0.0,window_change_indicates_transient
s0p16486816_q0p4_wscale0p05,0.16486816,0.4,0.05,4.8333333333389445,0.032083333333172266,1.8012499999945502,1600.0,recovery_transient,transient_basin,0.8974158303350278,7.879031039733565e-06,-0.3999921209689603,0.009713025023300076,0.8974158303350278,91.39303184973406,1.2040051987147703e-06,3.7813469837517837,3.184064313294461e-07,True,3.55833704704526,0.0003999806242471016,2.171203973280981e-06,0.40003355817127295,0.551374632740732,0,0.0,window_change_indicates_transient
s0p16486816_q0p4_wscale0p1,0.16486816,0.4,0.1,4.8333333333389445,0.06416666666634453,1.769166666661378,1600.0,recovery_transient,transient_basin,1.2788550403661436,0.00015138181694335546,-0.39984861818305667,0.12913923013641618,1.2788550403661436,8.902916712568485,2.557346733729544e-05,3.7830993022666743,6.7599249435437475e-06,True,3.5583918081785364,0.0007986126049811483,1.014683456390614e-05,0.40003355817127295,0.5522720416168403,0,0.0,window_change_indicates_transient
s0p16486816_q0p4_wscale0p2,0.16486816,0.4,0.2,4.8333333333389445,0.12833333333268906,1.7049999999950334,1600.0,recovery_transient,transient_basin,1.2736988990753757,0.002815170796501944,-0.39718482920349807,0.6113785754818821,1.2736988990753757,1.0833227563976375,0.0004612796695505739,3.815433534111367,0.00012089836329910229,True,3.5586182677056986,0.001570843172949938,4.5055541898559616e-05,0.40003355817127295,0.5537573900795044,0,0.0,window_change_indicates_transient
s0p16486816_q0p4_wscale0p5,0.16486816,0.4,0.5,4.8333333333389445,0.32083333333172265,1.5124999999959998,1600.0,recovery_transient,transient_basin,1.17591650096079,0.04691841059275997,-0.35308158940724005,1.112993355405785,1.17591650096079,0.056535059485655174,0.004088841848327363,4.316217076456314,0.0009473207153159151,True,3.5597583847797782,0.003362426020550862,0.00023166849930470788,0.40003355817127295,0.5567437516165881,0,0.0,window_change_indicates_transient
s0p16486816_q0p4_wscale1,0.16486816,0.4,1.0,4.8333333333389445,0.6416666666634453,1.1916666666642772,1600.0,declining_transient,transient_basin,1.0902291329003948,0.07912077588568567,-0.32087922411431435,1.2226051688278077,1.0902291329003948,-0.10827374143553681,0.0036647818105945,4.598841490796931,0.0007968923951669906,True,3.5605927618782176,0.004218695741371466,0.00037268496146988854,0.40003355817127295,0.558066912223012,0,0.0,window_change_indicates_transient
s0p16486816_q0p4_wscale1p5,0.16486816,0.4,1.5,4.8333333333389445,0.962499999995168,0.8708333333325544,1600.0,declining_transient,transient_basin,1.1275804681489296,0.06563395489114045,-0.3343660451088596,1.1691881894278036,1.1275804681489296,-0.03558684705773207,0.004046454917772528,4.4913706049890365,0.0009009398853164568,True,3.5603019546901233,0.003940379276611512,0.0003232649970904508,0.4026717560029324,0.5576416951654516,0,0.0,window_change_indicates_transient
s0p16486816_q0p5_wscale0p02,0.16486816,0.5,0.02,4.8333333333389445,0.012833333333268906,1.8204999999944536,1600.0,recovery_transient,transient_basin,0.0016776021949385992,1.9409581761603192e-06,-0.4999980590418238,0.0002781269127865003,0.0016776021949385992,5.031786633415026,4.173359431502067e-05,6.1092186428224515,6.831249093376661e-06,True,4.833170805379261,2.0807669708330353e-05,1.616269971706347e-07,0.5000335581712729,0.5501709397201298,0,0.0,window_change_indicates_transient
s0p16486816_q0p5_wscale0p05,0.16486816,0.5,0.05,4.8333333333389445,0.032083333333172266,1.8012499999945502,1600.0,recovery_transient,transient_basin,0.004762318835114257,1.9617426673176014e-06,-0.4999980382573327,0.0006893419223558339,0.004762318835114257,5.908500238660922,0.0001780019546557788,6.092717739239398,2.9215526186184394e-05,True,4.833170805379261,5.053950181169396e-05,1.6605024745527031e-07,0.5000335581712729,0.550317713658723,0,0.0,window_change_indicates_transient
s0p16486816_q0p5_wscale0p1,0.16486816,0.5,0.1,4.8333333333389445,0.06416666666634453,1.769166666661378,1600.0,recovery_transient,transient_basin,0.012738252869191592,1.997302533739654e-06,-0.49999800269746625,0.001354527851666615,0.012738252869191592,8.404201510894302,0.001283310070528633,6.027567776056359,0.00021290678399775057,True,4.833170805379261,9.618717356492344e-05,1.7654320551357553e-07,0.5000335581712729,0.5504991365611543,0,0.0,window_change_indicates_transient
s0p16486816_q0p5_wscale0p2,0.16486816,0.5,0.2,4.8333333333389445,0.12833333333268906,1.7049999999950334,1600.0,recovery_transient,transient_basin,0.17053484384380516,2.0896517306971794e-06,-0.4999979103482693,0.002583141732953017,0.17053484384380516,65.01838438375263,0.00010167690183380058,3.7815623870444783,2.688753785529036e-05,True,3.5587060258362055,0.00017337409324002132,3.3247267588889583e-07,0.5000335581712729,0.5507567290386051,0,0.0,window_change_indicates_transient
s0p16486816_q0p5_wscale0p5,0.16486816,0.5,0.5,4.8333333333389445,0.32083333333172265,1.5124999999959998,1600.0,recovery_transient,transient_basin,0.5823118001764532,3.309544317068731e-06,-0.49999669045568296,0.005139895274937978,0.5823118001764532,112.29254177916687,2.595679511057874e-07,3.7812791859687493,6.864553986623632e-08,True,3.5583303039277854,0.0003107363800279761,1.2331691116472704e-06,0.5000335581712729,0.5511467124675036,0,0.0,window_change_indicates_transient
s0p16486816_q0p5_wscale1,0.16486816,0.5,1.0,4.8333333333389445,0.6416666666634453,1.1916666666642772,1600.0,recovery_transient,transient_basin,0.6759074321397943,4.6225590960197285e-06,-0.499995377440904,0.006116590229515795,0.6759074321397943,109.50395837834323,4.883346258309008e-07,3.781295607539594,1.291447896475487e-07,True,3.5583339793488253,0.00036251498163280464,1.74202486912808e-06,0.5000335581712729,0.5512807508768903,0,0.0,window_change_indicates_transient
s0p16486816_q0p5_wscale1p5,0.16486816,0.5,1.5,4.8333333333389445,0.962499999995168,0.8708333333325544,1600.0,recovery_transient,transient_basin,0.627502712522121,4.10831785561933e-06,-0.49999589168214437,0.005584016328636993,0.627502712522121,111.37479899620719,3.763722368859975e-07,3.7812875704754947,9.953547035796299e-08,True,3.5583326498980035,0.00034481629838735726,1.5572089433788084e-06,0.5021181461695835,0.5512355350044075,0,0.0,window_change_indicates_transient
s0p16486816_q0p6_wscale0p02,0.16486816,0.6,0.02,4.8333333333389445,0.012833333333268906,1.8204999999944536,1600.0,recovery_transient,transient_basin,0.00010801244793523501,2.682126338213459e-06,-0.5999973178736617,1.927363633532349e-05,0.00010801244793523501,0.8873881159991152,2.1712552090582893e-06,6.116216066418437,3.549997556462624e-07,True,4.833170805379261,1.690087815531224e-06,2.215221511555091e-07,0.6000335581712729,0.5500298599662621,0,0.0,window_change_indicates_transient
s0p16486816_q0p6_wscale0p05,0.16486816,0.6,0.05,4.8333333333389445,0.032083333333172266,1.8012499999945502,1600.0,recovery_transient,transient_basin,0.00026089883356314057,2.6938536152143033e-06,-0.5999973061463848,4.621733768344956e-05,0.00026089883356314057,2.1468149587969103,5.3560423636755965e-06,6.115571734572021,8.758040288199518e-07,True,4.833170805379261,4.053901539744589e-06,2.2266758615347856e-07,0.6000335581712729,0.5500548038565815,0,0.0,window_change_indicates_transient
s0p16486816_q0p6_wscale0p1,0.16486816,0.6,0.1,4.8333333333389445,0.06416666666634453,1.769166666661378,1600.0,recovery_transient,transient_basin,0.0004921969662100654,2.712915630356611e-06,-0.5999972870843696,8.624229676565352e-05,0.0004921969662100654,4.059546694444118,1.0429039704643454e-05,6.1145820868880465,1.7056013896693317e-06,True,4.833170805379261,7.5697474057112456e-06,2.245133040009558e-07,0.6000335581712729,0.5500845713455738,0,0.0,window_change_indicates_transient
s0p16486816_q0p6_wscale0p2,0.16486816,0.6,0.2,4.8333333333389445,0.12833333333268906,1.7049999999950334,1600.0,recovery_transient,transient_basin,0.0008732858234342637,2.7492379220450554e-06,-0.5999972507620779,0.0001503051480415463,0.0008732858234342637,4.810085913975988,1.94886792559384e-05,6.112911805131432,3.188117198023173e-06,True,4.833170805379261,1.3218827815983232e-05,2.2797190630015462e-07,0.6000335581712729,0.5501246276267336,0,0.0,window_change_indicates_transient
s0p16486816_q0p6_wscale0p5,0.16486816,0.6,0.5,4.8333333333389445,0.32083333333172265,1.5124999999959998,1600.0,recovery_transient,transient_basin,0.0015141450811382378,2.844523843073558e-06,-0.599997155476157,0.00025299309945054575,0.0015141450811382378,4.984926404817685,3.684786701527145e-05,6.1099881021236,6.030759209246992e-06,True,4.833170805379261,2.2447034477973957e-05,2.3666570271113036e-07,0.6000335581712729,0.5501802202613635,0,0.0,window_change_indicates_transient
s0p16486816_q0p6_wscale1,0.16486816,0.6,1.0,4.8333333333389445,0.6416666666634453,1.1916666666642772,1600.0,recovery_transient,transient_basin,0.0017215038894750705,2.965319293133135e-06,-0.5999970346807069,0.0002849326067019489,0.0017215038894750705,5.041793213494283,4.307845848708848e-05,6.109010344555961,7.051626377663251e-06,True,4.833170805379261,2.5700189113907275e-05,2.469846483618554e-07,0.6000335581712729,0.5501980598773683,0,0.0,window_change_indicates_transient
s0p16486816_q0p6_wscale1p5,0.16486816,0.6,1.5,4.8333333333389445,0.962499999995168,0.8708333333325544,1600.0,recovery_transient,transient_basin,0.0016126940619816223,3.052130268112449e-06,-0.5999969478697319,0.00026826298357905703,0.0016126940619816223,5.01161606594285,3.976984895779413e-05,6.109525388910548,6.509482558167403e-06,True,4.4203914687024435,2.4532004459057447e-05,2.540700803597972e-07,0.6017087912268221,0.5501917359597551,0,0.0,window_change_indicates_transient
s0p16486816_q0p7_wscale0p02,0.16486816,0.7,0.02,4.8333333333389445,0.012833333333268906,1.8204999999944536,1600.0,extinct_steady,extinct_basin,3.5710278193900735e-06,3.7702553271984153e-06,-0.6999962297446728,6.406362787514215e-07,3.5710278193900735e-06,0.029303915406386518,7.032252161927582e-08,6.1166517719955396,1.149689801555162e-08,True,4.833170805379261,6.536910378263275e-08,3.1122444662641087e-07,0.7000335581712729,0.5500031309471831,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p7_wscale0p05,0.16486816,0.7,0.05,4.8333333333389445,0.032083333333172266,1.8012499999945502,1600.0,extinct_steady,extinct_basin,8.507962132001706e-06,3.7821404086665986e-06,-0.6999962178595913,1.5259599013772913e-06,8.507962132001706e-06,0.06982002230624414,1.6824371796740174e-07,6.116631256050765,2.7505944191252287e-08,True,4.833170805379261,1.559136776258826e-07,3.1221353450514744e-07,0.7000335581712729,0.5500057195634125,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p7_wscale0p1,0.16486816,0.7,0.1,4.8333333333389445,0.06416666666634453,1.769166666661378,1600.0,extinct_steady,extinct_basin,1.5725485606903558e-05,3.8014753893156946e-06,-0.6999961985246106,2.819516931796959e-06,1.5725485606903558e-05,0.129059686751066,3.1167988730329106e-07,6.116601248481762,5.095638486825588e-08,True,4.833170805379261,2.887083571593429e-07,3.138213927209341e-07,0.7000335581712729,0.5500087672161856,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p7_wscale0p2,0.16486816,0.7,0.2,4.8333333333389445,0.12833333333268906,1.7049999999950334,1600.0,extinct_steady,extinct_basin,2.6999864420913545e-05,3.8384235478674205e-06,-0.6999961615764521,4.838422332675668e-06,2.6999864420913545e-05,0.22161442088237876,5.363200911744406e-07,6.116554339867768,8.768336899726376e-08,True,4.833170805379261,4.974961008063452e-07,3.1689012126504486e-07,0.7000335581712729,0.5500127855685434,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p7_wscale0p5,0.16486816,0.7,0.5,4.8333333333389445,0.32083333333172265,1.5124999999959998,1600.0,extinct_steady,extinct_basin,4.444558974493936e-05,3.936654791811772e-06,-0.6999960633452081,7.958361374003093e-06,4.444558974493936e-05,0.3648722837093626,8.852930649015609e-07,6.116481671737765,1.447389385620506e-07,True,4.833170805379261,8.273172525685594e-07,3.2502932256425875e-07,0.7000335581712729,0.5500181925101785,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p7_wscale1,0.16486816,0.7,1.0,4.8333333333389445,0.6416666666634453,1.1916666666642772,1600.0,extinct_steady,extinct_basin,4.9844498291309574e-05,4.065979515361176e-06,-0.6999959340204845,8.92317927783649e-06,4.9844498291309574e-05,0.40921319013473084,9.936134094825167e-07,6.116459161534584,1.6244912019215132e-07,True,4.833170805379261,9.408909527530251e-07,3.3571647932327365e-07,0.7000335581712729,0.5500198901999706,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p7_wscale1p5,0.16486816,0.7,1.5,4.8333333333389445,0.962499999995168,0.8708333333325544,1600.0,extinct_steady,extinct_basin,4.7083784762014876e-05,4.163910847194204e-06,-0.6999958360891527,8.430351542771243e-06,4.7083784762014876e-05,0.38653433219243627,9.381808700700532e-07,6.116470670833995,1.533859836104029e-07,True,4.448495296987471,8.983398284279154e-07,3.4379751760839755e-07,0.7013383059414542,0.5500192619181958,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p8_wscale0p02,0.16486816,0.8,0.02,4.8333333333389445,0.012833333333268906,1.8204999999944536,1600.0,extinct_steady,extinct_basin,3.0177932114543424e-08,5.607547330013403e-06,-0.79999439245267,5.418222115880889e-09,3.0177932114543424e-08,0.0002475970999866253,4.475027147583068e-09,6.11666645207616,7.316120933918384e-10,True,4.833170805379261,6.587050723848581e-10,4.6288028690599005e-07,0.800033558171273,0.5500001518726749,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p8_wscale0p05,0.16486816,0.8,0.05,4.8333333333389445,0.032083333333172266,1.8012499999945502,1600.0,extinct_steady,extinct_basin,7.172318711292719e-08,5.621722635428595e-06,-0.7999943782773646,1.2877399555946978e-08,7.172318711292719e-08,0.0005884578755698021,4.530056995108627e-09,6.1166662792900075,7.406088199460268e-10,True,4.833170805379261,1.5672762733025284e-09,4.640505109106802e-07,0.800033558171273,0.5500002383160295,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p8_wscale0p1,0.16486816,0.8,0.1,4.8333333333389445,0.06416666666634453,1.769166666661378,1600.0,extinct_steady,extinct_basin,1.3210382684157356e-07,5.644752557860999e-06,-0.7999943552474422,2.3718443811711898e-08,1.3210382684157356e-07,0.0010838538302986166,4.864360772729001e-09,6.116666028128162,7.952634246106787e-10,True,4.833170805379261,2.8919180383436515e-09,4.6595170032455326e-07,0.800033558171273,0.5500003606373761,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p8_wscale0p2,0.16486816,0.8,0.2,4.8333333333389445,0.12833333333268906,1.7049999999950334,1600.0,extinct_steady,extinct_basin,2.2563269450448024e-07,5.688694388577322e-06,-0.7999943113056115,4.0511420602056566e-08,2.2563269450448024e-07,0.0018512127390242366,5.8479854270081004e-09,6.116665638947789,9.56074072411467e-10,True,4.833170805379261,4.956343272711635e-09,4.695791814607094e-07,0.800033558171273,0.5500005238871454,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p8_wscale0p5,0.16486816,0.8,0.5,4.8333333333389445,0.32083333333172265,1.5124999999959998,1600.0,extinct_steady,extinct_basin,3.6896408721643163e-07,5.805629278240852e-06,-0.7999941943707218,6.624820383627094e-08,3.6896408721643163e-07,0.0030271588338016066,7.991573718858594e-09,6.116665041741534,1.3065246607950984e-09,True,4.833170805379261,8.178102144700582e-09,4.792321336248809e-07,0.800033558171273,0.5500007412771747,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p8_wscale1,0.16486816,0.8,1.0,4.8333333333389445,0.6416666666634453,1.1916666666642772,1600.0,extinct_steady,extinct_basin,4.138066708002764e-07,5.961726029060795e-06,-0.799994038273971,7.430362300413327e-08,4.138066708002764e-07,0.003395030477961431,8.779522909870075e-09,6.116664852997916,1.4353447705357e-09,True,4.833170805379261,9.280403933252769e-09,4.921175408562268e-07,0.800033558171273,0.5500008091739721,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p8_wscale1p5,0.16486816,0.8,1.5,4.8333333333389445,0.962499999995168,0.8708333333325544,1600.0,extinct_steady,extinct_basin,3.911626428668193e-07,6.083211372010585e-06,-0.7999939167886281,7.024065866048521e-08,3.911626428668193e-07,0.0032092198420633406,8.447428086858613e-09,6.116664945121335,1.381051302081913e-09,True,4.476438994629737,8.851289135856993e-09,5.02145716437583e-07,0.8009546755100676,0.5500007830535643,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p9_wscale0p02,0.16486816,0.9,0.02,4.8333333333389445,0.012833333333268906,1.8204999999944536,1600.0,extinct_steady,extinct_basin,8.981075559351857e-12,9.90135702314297e-06,-0.8999900986429769,1.6148837305487465e-12,8.981075559351857e-12,7.36619182880311e-08,8.011584486194853e-09,6.116666509046663,1.3097958625577462e-09,True,4.833170805379261,2.5213924758818246e-13,8.173196732055443e-07,0.900033558171273,0.550000157600687,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p9_wscale0p05,0.16486816,0.9,0.05,4.8333333333389445,0.032083333333172266,1.8012499999945502,1600.0,extinct_steady,extinct_basin,2.133548677401756e-11,9.921967827976436e-06,-0.899990078032172,3.836353021485815e-12,2.133548677401756e-11,1.7499133752531743e-07,8.028220525547333e-09,6.116666508667318,1.3125156511592289e-09,True,4.833170805379261,5.995349509404524e-13,8.190210410311238e-07,0.900033558171273,0.5500001579543575,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p9_wscale0p1,0.16486816,0.9,0.1,4.8333333333389445,0.06416666666634453,1.769166666661378,1600.0,extinct_steady,extinct_basin,3.9274582878645075e-11,9.955458235165899e-06,-0.8999900445417649,7.062079882698814e-12,3.9274582878645075e-11,3.221250299594626e-07,8.055259123448279e-09,6.1166665080597955,1.3169361306250788e-09,True,4.833170805379261,1.1052778175473691e-12,8.217855863690821e-07,0.900033558171273,0.550000158524601,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p9_wscale0p2,0.16486816,0.9,0.2,4.8333333333389445,0.12833333333268906,1.7049999999950334,1600.0,extinct_steady,extinct_basin,6.704096313911002e-11,1.0019407613666722e-05,-0.8999899805923863,1.2055102473442992e-11,6.704096313911002e-11,5.498586066566702e-07,8.106910907193891e-09,6.116666506926685,1.325380564399481e-09,True,4.833170805379261,1.892044399602045e-12,8.270644404788033e-07,0.900033558171273,0.5500001596000083,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p9_wscale0p5,0.16486816,0.9,0.5,4.8333333333389445,0.32083333333172265,1.5124999999959998,1600.0,extinct_steady,extinct_basin,1.0968703772632637e-10,1.0190329502498153e-05,-0.8999898096704976,1.9724757632817823e-11,1.0968703772632637e-10,8.996228009350854e-07,8.245070037556617e-09,6.116666504029257,1.3479678893929083e-09,True,4.833170805379261,3.118881872734114e-12,8.411735990804343e-07,0.900033558171273,0.5500001624088093,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p9_wscale1,0.16486816,0.9,1.0,4.8333333333389445,0.6416666666634453,1.1916666666642772,1600.0,extinct_steady,extinct_basin,1.2325600607419702e-10,1.0421771236857417e-05,-0.8999895782287631,2.21666095578662e-11,1.2325600607419702e-10,1.0108939651633081e-06,8.432296554541253e-09,6.116666500289393,1.3785771308836769e-09,True,4.833170805379261,3.539729109280672e-12,8.602785210829163e-07,0.900033558171273,0.5500001661204657,0,0.0,steady_by_tail_change_and_rhs_residual
s0p16486816_q0p9_wscale1p5,0.16486816,0.9,1.5,4.8333333333389445,0.962499999995168,0.8708333333325544,1600.0,extinct_steady,extinct_basin,1.1643370796036618e-10,1.0605972997849032e-05,-0.8999893940270022,2.0941009788453162e-11,1.1643370796036618e-10,9.5492698171913e-07,8.581367016282321e-09,6.116666497386069,1.4029483248677252e-09,True,4.504292071713747,3.3698421051014253e-12,8.754839098125023e-07,0.9005254595547686,0.5500001690379585,0,0.0,steady_by_tail_change_and_rhs_residual
