D_n,D_w,D_q,stress,lambda_value,q_star,max_real_growth,eigenvalues_real,eigenvalues_imag,positive_lambda
0.01,0.01,0.0,0.11765625,40.830833512940764,0.3321577847439918,-0.0020376061754506665,-4.947244178;-0.4534033835;-0.002037606175,0;0;0,True
0.01,0.01,0.0,0.11765625,41.16827841800639,0.3321577847439918,-0.0020247890468407382,-4.95061886;-0.4567904167;-0.002024789047,0;0;0,True
0.01,0.01,0.0,0.11765625,41.50572332307201,0.3321577847439918,-0.002012158308318579,-4.953993542;-0.4601772637;-0.002012158308,0;0;0,True
0.01,0.01,0.0,0.11765625,41.84316822813764,0.3321577847439918,-0.001999709847864046,-4.957368223;-0.4635639289;-0.001999709848,0;0;0,True
0.01,0.01,0.0,0.11765625,42.180613133203266,0.3321577847439918,-0.0019874396741181373,-4.960742904;-0.466950416;-0.001987439674,0;0;0,True
0.01,0.01,0.0,0.11765625,42.51805803826889,0.3321577847439918,-0.0019753439119738815,-4.964117585;-0.4703367291;-0.001975343912,0;0;0,True
0.01,0.01,0.0,0.11765625,42.85550294333452,0.3321577847439918,-0.0019634187983598077,-4.967492266;-0.4737228718;-0.001963418798,0;0;0,True
0.01,0.01,0.0,0.11765625,43.192947848400145,0.3321577847439918,-0.0019516606782061818,-4.970866946;-0.4771088478;-0.001951660678,0;0;0,True
0.01,0.01,0.0,0.11765625,43.53039275346577,0.3321577847439918,-0.0019400660005848896,-4.974241626;-0.4804946607;-0.001940066001,0;0;0,True
0.01,0.01,0.0,0.11765625,43.8678376585314,0.3321577847439918,-0.0019286313150141576,-4.977616305;-0.483880314;-0.001928631315,0;0;0,True
0.01,0.01,0.0,0.11765625,44.205282563597024,0.3321577847439918,-0.001917353267920061,-4.980990985;-0.4872658109;-0.001917353268,0;0;0,True
0.01,0.01,0.0,0.11765625,44.54272746866265,0.3321577847439918,-0.001906228599247043,-4.984365664;-0.4906511547;-0.001906228599,0;0;0,True
0.01,0.01,0.0,0.11765625,44.88017237372828,0.3321577847439918,-0.0018952541392100548,-4.987740342;-0.4940363487;-0.001895254139,0;0;0,True
0.01,0.01,0.0,0.11765625,45.2176172787939,0.3321577847439918,-0.0018844268051816362,-4.99111502;-0.4974213958;-0.001884426805,0;0;0,True
0.01,0.01,0.0,0.11765625,45.555062183859526,0.3321577847439918,-0.0018737435987072205,-4.994489698;-0.5008062991;-0.001873743599,0;0;0,True
0.01,0.01,0.0,0.11765625,45.89250708892516,0.3321577847439918,-0.0018632016026426863,-4.997864376;-0.5041910615;-0.001863201603,0;0;0,True
0.01,0.01,0.0,0.11765625,46.22995199399078,0.3321577847439918,-0.0018527979784082199,-5.001239054;-0.5075756859;-0.001852797978,0;0;0,True
0.01,0.01,0.0,0.11765625,46.567396899056405,0.3321577847439918,-0.0018425299633530875,-5.004613731;-0.5109601749;-0.001842529963,0;0;0,True
0.01,0.01,0.0,0.11765625,46.904841804122036,0.3321577847439918,-0.001832394868226025,-5.007988407;-0.5143445313;-0.001832394868,0;0;0,True
0.01,0.01,0.0,0.11765625,47.24228670918766,0.3321577847439918,-0.0018223900747464255,-5.011363084;-0.5177287578;-0.001822390075,0;0;0,True
0.01,0.01,0.0,0.11765625,47.579731614253284,0.3321577847439918,-0.0018125130332715368,-5.01473776;-0.5211128568;-0.001812513033,0;0;0,True
0.01,0.01,0.0,0.11765625,47.91717651931891,0.3321577847439918,-0.0018027612605553984,-5.018112436;-0.5244968308;-0.001802761261,0;0;0,True
0.01,0.01,0.0,0.11765625,48.25462142438454,0.3321577847439918,-0.0017931323375951851,-5.021487111;-0.5278806823;-0.001793132338,0;0;0,True
0.01,0.01,0.0,0.11765625,48.59206632945016,0.3321577847439918,-0.001783623907561103,-5.024861787;-0.5312644136;-0.001783623908,0;0;0,True
0.01,0.01,0.0,0.11765625,48.929511234515786,0.3321577847439918,-0.0017742336738060013,-5.028236462;-0.534648027;-0.001774233674,0;0;0,True
0.01,0.01,0.0,0.11765625,49.26695613958142,0.3321577847439918,-0.001764959397951189,-5.031611136;-0.5380315247;-0.001764959398,0;0;0,True
