case_label,followup_case_id,run_role,stress,baseline_state,perturbation_type,seed,T,time,var_n,var_w,var_q,cv_n,cv_w,cv_q,min_n,min_w,min_q,max_q,min_z
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,605.0,0.18056014801145537,0.0452851288197878,0.004468951483434327,0.10268370358665696,0.21438639636641468,0.6298139796119718,3.5646196291118426,0.6370758566692877,0.001504526553781249,0.1967655398935447,1.187405720072829
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,610.0,0.18048281741578293,0.045289204634378896,0.004431179665411019,0.10241456910903614,0.21547684861486707,0.6176956181374323,3.565202270279651,0.6368447325821557,0.0016441257729347511,0.19675261288104395,1.1871817009448158
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,615.0,0.1802667562245404,0.04525830107160295,0.004390382827269591,0.10210587425809925,0.2165019587078964,0.6056852350367228,3.565834597685865,0.6366728002117379,0.001795635234177086,0.19674006422620782,1.1870136879777407
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,620.0,0.17991279075040995,0.0451925738931719,0.004346654565319446,0.10175812576885739,0.21746093455776117,0.5937864456095369,3.5665204554866334,0.6365548774243005,0.001959970958030824,0.19672770957121496,1.1868968162380646
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,625.0,0.17942206679702766,0.04509225975088736,0.004300094148714179,0.10137187801455212,0.21835303364134173,0.5820027960683397,3.56726394820684,0.6364859531553458,0.0021381095183184056,0.19671610108845577,1.1868263791184064
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,630.0,0.17879604433465307,0.044957675210693895,0.004250805970166638,0.10094773188487845,0.21917756247172424,0.5703377356395332,3.568069454680028,0.6364612017930502,0.0023310909849448406,0.19670493744209733,1.1867978418545138
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,635.0,0.17803649032616808,0.044789215322171394,0.004198898953194511,0.10048633336666732,0.21993387562764408,0.5587945879152731,3.5689416423235576,0.6364759958243004,0.002540021879712904,0.19669340804290006,1.1868068534614142
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,640.0,0.17714546967085115,0.044587351718149634,0.00414448592317391,0.09998837180750066,0.22062137429121695,0.5473765218678074,3.5698854817010024,0.6365259166690211,0.002766078124290486,0.19668401900036822,1.1868492570114688
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,645.0,0.17612533425947646,0.04435263023494625,0.004087682950725677,0.09945457784703474,0.22123950424818867,0.5360865229705407,3.570906261314057,0.6366067636539422,0.0030105079561058533,0.19667478429387222,1.1869210982010694
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,650.0,0.17497871016386973,0.0440856680506122,0.004028608677056936,0.09888572100601783,0.22178775331072992,0.524927364894483,3.5720096025555192,0.6367145611030267,0.003274634784293739,0.19666491750565757,1.1870186321773817
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,655.0,0.17370848301661235,0.04378715034642766,0.003967383631780974,0.09828260692906253,0.22226564813071073,0.5139015822640144,3.573201474743027,0.6368455635477642,0.0035598599538472515,0.19665729102209745,1.1871383286212627
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,660.0,0.17231778167143164,0.043457826505587396,0.003904129554397383,0.09764607428407554,0.22267275038148782,0.5030114449609406,3.5744882101402813,0.6369835189730257,0.003867665381846542,0.19664935945141063,1.1872686683582923
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,665.0,0.17080996027108386,0.043098505872357695,0.0038389687309937533,0.0969769913287345,0.2230086522985072,0.4922589344597908,3.575876518858251,0.6371145397269891,0.004199616025039406,0.19664169249461189,1.1873924530396216
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,670.0,0.16918857888621391,0.04271005310473629,0.003772023357800032,0.09627625216236756,0.22327297158338824,0.48164572265974087,3.5773735035134715,0.6372371478927334,0.004557362133153593,0.19663458196092967,1.1875097376729824
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,675.0,0.1674573829246214,0.042293383163522075,0.003703414942967486,0.09554477268983486,0.22346534569241647,0.4711731536493084,3.578986673503799,0.6373533906585239,0.004942641237146217,0.19662778721320015,1.18761986614803
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,680.0,0.16562028154434827,0.04184945599038284,0.003633263757348223,0.09478348633230503,0.22358542554826258,0.46084222879935544,3.580723958744113,0.6374630529751182,0.005357279816173286,0.19662165901704728,1.187723395854605
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,685.0,0.1636813253347751,0.04137927093665886,0.0035616883441231596,0.09399333952791303,0.22363286873288823,0.4506535955286342,3.5825937226851647,0.6375666391625127,0.005803194581435887,0.19661573677882704,1.1878211754197698
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,690.0,0.16164468355621583,0.040883861012906406,0.0034888050958843094,0.09317528707291119,0.22360733223953194,0.44060754002526814,3.5846047744184224,0.6376615681352827,0.006282393309286305,0.19660971700673222,1.1879124000450303
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,695.0,0.15951462124917887,0.04036428703622413,0.003414727906251957,0.09233028736082065,0.22350846488185117,0.4307039841386398,3.5867663796481355,0.6377521965629626,0.006796975150131789,0.19660491419898915,1.1879978642685711
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,700.0,0.15729547653847292,0.039821631757896436,0.0033395679013415005,0.09145929758299298,0.22333589947813137,0.42094248658103717,3.5890882702892495,0.6378357644893727,0.007349130333848497,0.19659982263695416,1.1880781964055624
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,705.0,0.15499163846383934,0.03925699405754668,0.003263433254441285,0.09056326895866841,0.22308924494730806,0.41132224849917076,3.5915806524262504,0.6379158511502315,0.00794113918672655,0.19659535650055204,1.1881531573918427
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,710.0,0.15260752566718128,0.03867148329159227,0.003186429085182729,0.08964314206586108,0.22276807847072996,0.40184212339464004,3.594254212343804,0.6379889816069042,0.008575370369545561,0.19659039683859725,1.1882224781127784
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,715.0,0.15014756625640516,0.038066213883172,0.003108657442343796,0.08869984234605466,0.22237193788847143,0.39250063129195795,3.597120120315311,0.6380555876689423,0.00925427824138897,0.1965863523260126,1.1882865624471899
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,720.0,0.14761617914735875,0.03744230023778988,0.003030217367295284,0.08773427585564203,0.22190031451096343,0.3832959769752245,3.6001900318106306,0.6381200448471518,0.009980399249432467,0.19658295394288208,1.1883477847386446
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,725.0,0.14501775715862963,0.03680085206369017,0.0029512050330449038,0.08674732533524404,0.2213526465352212,0.3742260720422081,3.6034760857595933,0.638180961864375,0.010756347241400937,0.19657894517965463,1.1884057478265966
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,730.0,0.14235665209963935,0.036142970168535016,0.002871713951921164,0.08573984666450542,0.22072831325954834,0.36528856045945346,3.606990899483895,0.6382329765335305,0.011584807594922418,0.1965754695069214,1.1884558059094208
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,735.0,0.1396371620514094,0.035469742794468434,0.0027918352432262966,0.08471266576476745,0.22002663029096547,0.35648084724581913,3.6107475598872423,0.6382843157087861,0.012468530056886517,0.19657242477896675,1.1885025398784845
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,740.0,0.1368635209926924,0.03478224254237067,0.002711657950724135,0.08366657600529262,0.21924684593553911,0.3478001298658403,3.6147596104727047,0.6383333304328362,0.01341032018643482,0.19656890733219096,1.1885484206929946
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,745.0,0.13403989087318058,0.03408152392334926,0.0026312693986543204,0.0826023361606579,0.2183881389532274,0.3392434318794153,3.619041033737897,0.6383760910118303,0.014413029297692389,0.19656486005853088,1.188589632877758
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,750.0,0.13117035618166445,0.03336862156164784,0.0025507555741055036,0.08152066895777314,0.21744961784589684,0.3308076383709422,3.6236062284837827,0.6384135820600404,0.015479542803130826,0.1965633038653337,1.18862572307305
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,755.0,0.12825892100185426,0.032644549058582356,0.00247020152305253,0.0804222602409921,0.21643032183003102,0.32248953266912256,3.6284699815623793,0.6384515675179985,0.01661276686588767,0.19655994045991146,1.18866228226399
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,760.0,0.12530950849361994,0.03191029851226068,0.0023896917471686535,0.07930775877325295,0.2153292236247142,0.31428583386773673,3.6336474335836706,0.6384872341805222,0.01781561327981008,0.1965570765493261,1.1886965830608367
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,765.0,0.12232596268414296,0.031166840673123176,0.002309310588655275,0.0781777766804136,0.21414523416119177,0.3061932346668848,3.6391540381035843,0.6385187586115637,0.019090982509794636,0.19655527920346802,1.1887279550266716
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,770.0,0.11931205240326051,0.030415125701161776,0.002229142590769776,0.07703289053522226,0.21287720929325402,0.2982084390722707,3.6450055138244495,0.6385455173935263,0.020441744842490988,0.19655212125259772,1.188750996180702
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,775.0,0.11627147715134034,0.029656084477399966,0.002149272822449982,0.0758736430669627,0.2115239585584623,0.2903281995156314,3.651217789358064,0.6385743449895042,0.02187071961892163,0.19654809404655035,1.1887779427816247
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,780.0,0.11320787464735532,0.02889063041016636,0.002069787156398175,0.07470054547297307,0.2100842560094888,0.2825493529907507,3.657806940130942,0.6386006608155596,0.02338065254628673,0.19654782855311773,1.1888032049993753
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,785.0,0.1101248297702312,0.028119661666135113,0.001990772491160997,0.07351408029916237,0.20855685310321007,0.2748688558349575,3.664789117052884,0.638620565701443,0.024974191116339577,0.19654502898010415,1.1888242941121603
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,790.0,0.10702588457858497,0.02734406374723935,0.0019123169090843562,0.07231470484849727,0.20694049360328734,0.2672838168239131,3.6721804666251527,0.6386399502639154,0.026653858192304918,0.19654197225712425,1.1888403091219502
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,795.0,0.10391454907299695,0.026564712327528793,0.0018345097634948023,0.0711028550693081,0.20523393042034632,0.2597915282862608,3.6799970422347488,0.6386621561247346,0.02842202386531644,0.1965409593222072,1.1888609053689594
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,800.0,0.10079431235110432,0.025782476258917685,0.0017574416900226538,0.06987894986922953,0.20343594428301529,0.2523894949829292,3.6882547064678413,0.6386824113579489,0.030280875724569865,0.1965381036332623,1.1888802478630343
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,805.0,0.09766865379901746,0.024998220651574112,0.001681204538602128,0.06864339579565543,0.20154536410339213,0.24507546053236473,3.696969024379398,0.6386920878239081,0.032232387732447916,0.19653442431072324,1.1888921743438905
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,810.0,0.09454105396264428,0.02421280993341062,0.0016058912243285142,0.06739659201972302,0.1995610888723044,0.23784743119678198,3.706155147778615,0.638704978554357,0.034278287946200706,0.19653382741416484,1.1889014283245445
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,815.0,0.09141500474914163,0.023427110793678728,0.0015315954969950469,0.06613893555797809,0.19748211089321613,0.23070369687504494,3.7158276907311008,0.6387223630861579,0.03642002538056791,0.1965316798524363,1.1889179198399606
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,820.0,0.0882940186215046,0.022641994917950763,0.001458411630750083,0.06487082666392287,0.19530754013897225,0.22364284917467606,3.7260005966393726,0.6387388253817976,0.038658736359982834,0.1965279004970446,1.1889334981021795
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,825.0,0.08518163646780576,0.021858341425673552,0.0013864340368900364,0.063592674320499,0.1930366294928285,0.21666379645870554,3.736686997442407,0.6387385602413505,0.0409952107634407,0.19652700762745917,1.1889363446887902
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,830.0,0.08208143385035382,0.021077038926873733,0.0013157568043203397,0.06230490176409618,0.1906688006144349,0.20976577578284136,3.74789906567178,0.6387452302895427,0.04342985861824072,0.1965255004158279,1.188939708916506
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,835.0,0.07899702536860671,0.020298987121356405,0.0012464731736629756,0.061007951970786095,0.1882036701526348,0.202948361655244,3.759647860314392,0.6387601456896959,0.04596267754889866,0.19652126672996684,1.188953693284644
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,840.0,0.07593206690261889,0.01952509787174351,0.0011786749523537152,0.05970229303606054,0.18564107601012403,0.19621147156569907,3.7719431676572297,0.6387744433351756,0.04859322163265723,0.19651916957437116,1.1889670597186508
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,845.0,0.07289025554074566,0.018756295690833945,0.0011124518793441092,0.05838842338031858,0.1829811033502435,0.1895553682440303,3.784793338524194,0.6387625018043855,0.051320572251122895,0.19651893415119828,1.1889589874950612
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,850.0,0.06987532703589666,0.017993517593929094,0.0010478909491904883,0.05706687671363845,0.1802241100235458,0.1829806586201009,3.7982051235541365,0.6387646728406453,0.05414331155647407,0.19651438722596287,1.1889580708291743
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,855.0,0.06689105067849432,0.017237712277862548,0.0009850757063607912,0.05573822669496068,0.17737075108144934,0.17648828947069348,3.8121835084069113,0.638778518925192,0.05705949918824651,0.19651156090624888,1.1889701509983965
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,860.0,0.06394122152110404,0.0164898386004139,0.0009240855215032332,0.05440309122269518,0.1744220020365474,0.17007953975286758,3.8267315510136988,0.6387820543348572,0.0600666528808196,0.1965120370460571,1.188980161833298
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,865.0,0.061029649939097555,0.015750863346484664,0.0008649948621790006,0.053062136295984115,0.1713791805242975,0.163756009639953,3.841850223201222,0.6387647309005217,0.06316173359050245,0.19650755266425665,1.1889606694418076
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,870.0,0.05816014856326518,0.015021758280775142,0.0008078725711416828,0.05171607938845873,0.16824396601934705,0.15751960629586423,3.857538259208056,0.6387652186043902,0.06634113574295647,0.19650232312550212,1.1889581234739326
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,875.0,0.05533651667350309,0.014303496500611964,0.0007527811656240786,0.05036569227941123,0.16501841726215702,0.15137252644648047,3.8737920137659048,0.6387794989557516,0.06960068315541756,0.19650404020382511,1.188969790252096
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,880.0,0.05256252219694034,0.013597048116899829,0.0006997761712421852,0.04901180329095773,0.16170498705846809,0.14531723583373515,3.890605332529755,0.6387621693393164,0.07293563112316459,0.19650056157942472,1.1889603362196184
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,885.0,0.049841881508374306,0.012903375305735758,0.0006489055040207251,0.04765529888410905,0.15830653412612028,0.13935644566886846,3.9079694376989664,0.6387465975810689,0.07634067507593316,0.19649337680679207,1.18894245901015
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,890.0,0.04717823728472873,0.012223426787818174,0.0006002089136608734,0.04629712457179759,0.15482633168141013,0.13349308623578707,3.9258728316675033,0.6387496498752675,0.0798099661082367,0.19649579037205206,1.1889423002876058
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,895.0,0.044575134717342625,0.011558131807146599,0.0005537175004898301,0.04493828511292786,0.15126807248110538,0.1277302778331399,3.944301221467948,0.638750039067502,0.08333713356936423,0.19649291529445173,1.1889502996524772
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,900.0,0.04203599643499768,0.010908393694336542,0.0005094533175412162,0.04357984395850111,0.14763587006690054,0.12207129928375661,3.96323746662431,0.6387209709669541,0.08691531476651487,0.1964853421339443,1.1889195223251265
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,905.0,0.039564096535306875,0.010275083112817099,0.0004674290679117845,0.04222292192884684,0.14393425599678872,0.11651955428145888,3.9826615527988625,0.6387131696014919,0.09053719169123636,0.19648594117896345,1.1889089618025723
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,910.0,0.037162534160943284,0.009659031097849873,0.0004276479059315401,0.04086869510997822,0.14016817289264027,0.11107853588665831,4.002550593306883,0.6387209562599939,0.0941950345289063,0.1964840054207689,1.1889166938474152
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,915.0,0.03483420708866054,0.009061022008294145,0.000390103348791596,0.03951839196701589,0.13634296318505407,0.1057517895221647,4.022878860181881,0.6386830973749426,0.09788075155788405,0.19647718797377425,1.1888841736420361
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,920.0,0.03258178582165743,0.008481786518925734,0.0003547793031310235,0.03817328968338958,0.1324643534948167,0.10054287485769293,4.043617846007848,0.6386690603166004,0.10158594489406116,0.19647602922275653,1.1888675956623955
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,925.0,0.03040768868818915,0.007921994786487179,0.0003216502087381657,0.03683470974595845,0.12853843465428216,0.09545532700411166,4.064736357202935,0.6386701988853178,0.10530197139297624,0.19647456080197506,1.1888714860245861
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,930.0,0.02831405845024959,0.007382249925134963,0.00029068129903364425,0.03550401280806538,0.12457163744054756,0.0904926174650056,4.086200638853121,0.6386306290656498,0.10902000789056222,0.19646812146323522,1.1888340435734457
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,935.0,0.026302740914754534,0.006863081926245816,0.0002618289754426947,0.03418259287457928,0.12057070416399428,0.08565811531225759,4.107974530570615,0.6386170760458886,0.11273111984984743,0.19646431526580432,1.1888178300544876
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,940.0,0.024375266015431683,0.006364942153427628,0.00023504129021275597,0.03287187086486296,0.11654265632886168,0.08095504906293724,4.130019652208297,0.6385993262520724,0.11642633238890437,0.19646349253184037,1.188806429565407
basin_boundary_state_local_defense_patch_s0.164868_seed20260702,basin_boundary_state_local_defense_patch_s0.164868_seed20260702,heterogeneous,0.16486816,basin_boundary_state,local_defense_patch,20260702,3200.0,945.0,0.022532831796502457,0.005888198535939648,0.000210258529772246,0.031573287620982556,0.11249475865502519,0.07638646973594866,4.152295617619458,0.6385672389388393,0.12009670259868112,0.19645756538776415,1.1887725120044748
