run_id,label,group_id,mu,D_w_over_D_u,eta,stress,T,n_x,n_y,L_x,L_y,dt,seed,time,mean_u,mean_v,mean_w,mean_z,var_u,var_v,var_w,pattern_strength,min_z,spatial_growth_term,meanfield_growth_term,spatial_covariance_bonus,relative_covariance_bonus,local_growth_mean,local_growth_at_means,cov_w_local_growth,edible_mean,edible_at_means,success
M_002,candidate_64_near_threshold,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,200.0,64,64,20.0,20.0,0.0067,20260621,178.89000000000001,2.759184902845244,2.6754238617382007,0.01607611365742727,1.2159817884257946,8.383672811088757e-27,1.527888613872247e-27,3.514185970770084e-27,8.383672811088757e-27,1.2159817884256894,-8.37317750830229e-05,-8.373177508302312e-05,2.168404344971009e-19,2.589703064124649e-15,-0.0052084587648046545,-0.00520845876480467,-1.3503824979675286e-27,0.4153654219518206,0.4153654219518206,True
M_002,candidate_64_near_threshold,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,200.0,64,64,20.0,20.0,0.0067,20260621,180.9,2.7594136955704487,2.675555127673519,0.01590974843252028,1.2157880949901785,6.841640264001427e-27,1.2396445494867743e-27,2.89350067053802e-27,6.841640264001427e-27,1.2157880949900841,-8.181043608403689e-05,-8.181043608403552e-05,-1.3688052427629493e-18,-1.6731425821479456e-14,-0.00514215774253303,-0.005142157742532943,-1.124327443801668e-27,0.4153698175670899,0.41536981756708996,True
M_002,candidate_64_near_threshold,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,200.0,64,64,20.0,20.0,0.0067,20260621,182.91,2.759637191536629,2.675683439367826,0.015747179520886743,1.2155988562413251,5.659170026401699e-27,1.0613453256128067e-27,2.3833099956349726e-27,5.659170026401699e-27,1.2155988562412385,-7.99540698059268e-05,-7.995406980592478e-05,-2.019326546254252e-18,-2.5256082037547065e-14,-0.005077358119901874,-0.005077358119901745,-9.110475269969802e-28,0.41537411183925366,0.41537411183925366,True
M_002,candidate_64_near_threshold,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,200.0,64,64,20.0,20.0,0.0067,20260621,184.92000000000002,2.7598555717485236,2.6758088944802996,0.015588279251056738,1.2154139211867867,4.730135173151572e-27,7.9196959689249585e-28,1.9646769051335545e-27,4.730135173151572e-27,1.2154139211867094,-7.815978483526409e-05,-7.815978483526147e-05,-2.6156377411212794e-18,-3.346526281557978e-14,-0.00501400979392678,-0.005014009793926612,-7.679025678348228e-28,0.41537830821265165,0.41537830821265165,True
M_002,candidate_64_near_threshold,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,200.0,64,64,20.0,20.0,0.0067,20260621,186.93,2.760069009052554,2.675931586442223,0.015432925602402527,1.215233145569487,3.9318630186643175e-27,6.594460203814699e-28,1.6198092560819192e-27,3.9318630186643175e-27,1.215233145569416,-7.642484859400752e-05,-7.642484859400568e-05,-1.8431436932253575e-18,-2.411707353215324e-14,-0.004952064862031737,-0.004952064862031617,-6.264688628907991e-28,0.4153824099775164,0.4153824099775164,True
M_002,candidate_64_near_threshold,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,200.0,64,64,20.0,20.0,0.0067,20260621,188.94,2.760277668592379,2.6760516046810934,0.01528100189637618,1.2150563914968182,3.291967065000074e-27,5.484458665569379e-28,1.3362319085649082e-27,3.291967065000074e-27,1.2150563914967532,-7.474667699574076e-05,-7.474667699574126e-05,5.014435047745458e-19,6.708572540329998e-15,-0.004891477502758939,-0.004891477502758972,-5.092390083145602e-28,0.41538642027848927,0.41538642027848927,True
M_002,candidate_64_near_threshold,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,200.0,64,64,20.0,20.0,0.0067,20260621,190.95000000000002,2.760481708234113,2.6761690348308265,0.01513239650774888,1.2148835270939784,2.6836680142999444e-27,4.486062360188869e-28,1.102743905018254e-27,2.6836680142999444e-27,1.2148835270939198,-7.312282487838311e-05,-7.312282487838132e-05,-1.7889335846010823e-18,-2.4464776731156275e-14,-0.004832203864136057,-0.004832203864135938,-4.256168011661178e-28,0.41539034212257764,0.41539034212257775,True
M_002,candidate_64_near_threshold,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,200.0,64,64,20.0,20.0,0.0067,20260621,192.96,2.760681278963555,2.6762839589290746,0.014987002594357868,1.2147144261796798,2.144047721713161e-27,3.7969766631492686e-28,9.104406569889378e-28,2.144047721713161e-27,1.2147144261796268,-7.155097714777367e-05,-7.155097714777347e-05,-2.0328790734103208e-19,-2.8411618603220914e-15,-0.0047742019591502805,-0.004774201959150267,-3.579188842792657e-28,0.4153941783865973,0.41539417838659737,True
M_002,candidate_64_near_threshold,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,200.0,64,64,20.0,20.0,0.0067,20260621,194.97,2.7608765252575607,2.676396455602522,0.014844717843993252,1.2145489679625912,1.7959017471569038e-27,3.112495383124212e-28,7.520670333711696e-28,1.7959017471569038e-27,1.2145489679625427,-7.002894057229201e-05,-7.002894057229172e-05,-2.846030702774449e-19,-4.064077907670823e-15,-0.00471743156779692,-0.004717431567796901,-2.9307878951136266e-28,0.4153979318241355,0.4153979318241355,True
M_002,candidate_64_near_threshold,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,200.0,64,64,20.0,20.0,0.0067,20260621,196.98000000000002,2.761067585431543,2.6765066002409803,0.014705444237170897,1.2143870367569725,1.4412618257176646e-27,2.666957009061988e-28,6.214694276081438e-28,1.4412618257176646e-27,1.2143870367569287,-6.85546361745196e-05,-6.855463617451669e-05,-2.913793338554793e-18,-4.2503228098784547e-14,-0.004661854145231077,-0.004661854145230879,-2.44604824867663e-28,0.4154016050720734,0.4154016050720734,True
M_002,candidate_64_near_threshold,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,200.0,64,64,20.0,20.0,0.0067,20260621,198.99,2.761254591964862,2.6766144651610633,0.014569087824641457,1.2142285217160997,1.2133742872663491e-27,2.164067811633315e-28,5.137319954999797e-28,1.2133742872663491e-27,1.2142285217160598,-6.71260921708468e-05,-6.712609217084511e-05,-1.6805133673525319e-18,-2.503517355181876e-14,-0.0046074327355836876,-0.004607432735583573,-2.0059440168584845e-28,0.4154052006566984,0.4154052006566984,True
M_002,candidate_64_near_threshold,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,200.0,64,64,20.0,20.0,0.0067,20260621,200.0,2.7613472252234805,2.6766679166840555,0.014501530198174066,1.2141499945609575,1.1299203723986475e-27,2.0254990780645977e-28,4.669304969141003e-28,1.1299203723986475e-27,1.2141499945609187,-6.642377679148732e-05,-6.642377679149109e-05,3.767602549387128e-18,5.6720691465857136e-14,-0.004580466742733877,-0.004580466742734136,-1.7714229692000215e-28,0.41540698181965285,0.4154069818196528,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,0.0,0.15440473022725043,0.46648737388076217,0.9924801645299038,5.053294398028751,2.4130203343052144e-12,2.1776226406151045e-11,9.817271082095315e-11,9.817271082095315e-11,5.053256202941272,-0.3936380223225935,-0.39363802220283645,-1.197570376199053e-10,-3.042313771248506e-10,-0.39662054345184505,-0.3966205434335166,-1.0156645341386494e-10,0.18673128317288612,0.18673128317562435,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,2.0509999999999997,0.44096405359210095,1.1973864626542345,0.8418738633142726,4.186442287106059,2.5362001327624274e-12,1.5440268060540166e-11,6.926875873068768e-15,1.5440268060540166e-11,4.1864250130124585,0.047110521229331605,0.047110521232847785,-3.5161804023964294e-12,-7.463683929577867e-11,0.055959120816361785,0.055959120820527675,-9.027175926799037e-15,0.3029236684647942,0.30292366846540325,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,4.101999999999999,0.9381962626824788,2.0363583690977145,0.7869064209609378,2.9052056139255362,1.8917956371217135e-12,2.321794303128022e-12,1.134497063463153e-14,2.321794303128022e-12,2.9051993763397728,-0.08118654914569604,-0.08118654914561887,-7.716050021144838e-14,-9.504099019281806e-13,-0.1031717965226062,-0.10317179652248509,1.8135094915541884e-14,0.36566059455256483,0.365660594552583,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,6.153,1.35414549098009,2.435714588345589,0.6083857325258376,2.26842085481515,1.163335140162153e-12,8.366555602728764e-13,4.884204732995768e-15,1.163335140162153e-12,2.268419506148061,-0.0824712390244343,-0.08247123902443333,-9.71445146547012e-16,-1.1779199124911843e-14,-0.13555748370698917,-0.13555748370698495,1.6067503365001214e-15,0.3871375709966037,0.38713757099660434,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,8.203999999999999,1.6693529879011055,2.6142717348089612,0.46302367049099147,1.9200182734656086,6.403423071101218e-13,5.134423600409825e-13,1.5309463254903041e-15,6.403423071101218e-13,1.9200177835884598,-0.059132782922007424,-0.05913278292200724,-1.8041124150158794e-16,-3.0509513096912672e-15,-0.1277100647128967,-0.1277100647128962,4.7122193040597425e-17,0.3971215360463105,0.39712153604631056,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,10.254999999999999,1.8984323946499266,2.684384781232472,0.3621420252668822,1.721707465517386,3.4480245644490293e-13,2.9738475055213463e-13,5.191971758726911e-16,3.4480245644490293e-13,1.7217072598704404,-0.04040853980404277,-0.040408539804042645,-1.249000902703301e-16,-3.0909330274249152e-15,-0.11158202303160882,-0.11158202303160863,-5.0082790899997184e-17,0.4024256519258531,0.40242565192585317,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,12.306,2.0668749103686626,2.706151839684393,0.29274902142762854,1.600890895185983,1.8721550451912567e-13,1.6821080955410582e-13,1.9440788281090236e-16,1.8721550451912567e-13,1.600890797764689,-0.028154138964845025,-0.028154138964845057,3.122502256758253e-17,1.1090739662318197e-15,-0.09617159035254051,-0.09617159035254072,-3.3056888829734807e-17,0.4055776884012538,0.4055776884012537,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,14.357,2.1936580699054358,2.7073929126721916,0.24363284781229785,1.5219828362767416,1.0317903862695476e-13,9.509154174187584e-14,8.003387171088398e-17,1.0317903862695476e-13,1.5219827854203847,-0.020297962126671315,-0.02029796212667136,4.5102810375396984e-17,2.222036384437443e-15,-0.0833137333858588,-0.08331373338585907,-1.764659267292158e-17,0.4076226901240753,0.40762269012407526,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,16.407999999999998,2.2911389528774824,2.700551317439366,0.20763864005385838,1.467337756295961,5.775446305808012e-14,5.4142152952624524e-14,3.584157671945245e-17,5.775446305808012e-14,1.4673377277464896,-0.015139928598578165,-0.015139928598578246,8.153200337090993e-17,5.385230375430331e-15,-0.07291479367545023,-0.07291479367545065,-9.23917475780793e-18,0.40903915856198475,0.40903915856198475,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,18.459,2.367397644167162,2.6912060512597655,0.18039383768087203,1.4276691335588674,3.2792185404748503e-14,3.111136451084464e-14,1.7245712825828278e-17,3.2792185404748503e-14,1.4276691166063245,-0.01163752868627914,-0.01163752868627911,-3.122502256758253e-17,-2.6831317377887455e-15,-0.0645117861889864,-0.06451178618898626,-4.9351840577134065e-18,0.4100694711887292,0.4100694711887292,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,20.509999999999998,2.427892796513928,2.6818273256033036,0.15918474631274795,1.3977617982366874,1.8853328092411467e-14,1.8042510521080185e-14,8.814451859992183e-18,1.8853328092411467e-14,1.3977617876949127,-0.009178705993212504,-0.009178705993212475,-2.949029909160572e-17,-3.212903770249673e-15,-0.05766071313880308,-0.057660713138802916,-2.714968930024438e-18,0.4108474510769191,0.4108474510769191,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,22.561,2.476439733253104,2.6734411286956496,0.14227502499481562,1.3745107797230973,1.0957102892259724e-14,1.0552889517452377e-14,4.739462986675466e-18,1.0957102892259724e-14,1.3745107728961048,-0.007399524722229742,-0.007399524722229757,1.474514954580286e-17,1.9927157620685114e-15,-0.05200859899690316,-0.052008598996903285,-1.539761501137768e-18,0.41145237373389215,0.4114523737338921,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,24.612,2.5157839954713164,2.6663933699998377,0.1285166997898026,1.3559726014057096,6.427393967273903e-15,6.21959052505195e-15,2.6597848951761763e-18,6.427393967273903e-15,1.3559725968165635,-0.006077372821922087,-0.0060773728219220445,-4.2500725161431774e-17,-6.99327265362504e-15,-0.04728858453307642,-0.047288584533076106,-8.988212132392586e-19,0.4119339583265895,0.4119339583265896,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,26.663,2.547948482692206,2.660713173795036,0.1171269325441387,1.340878077635286,3.8005312386116e-15,3.690535814903414e-15,1.548001374849229e-18,3.8005312386116e-15,1.340878074442861,-0.005071720892998483,-0.005071720892998482,-1.734723475976807e-18,-3.420384347986489e-16,-0.043301064775065554,-0.04330106477506554,-5.387770570096519e-19,0.4123248697254293,0.4123248697254293,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,28.714,2.5744520513090383,2.656289986285141,0.10755670539279544,1.3283679236796921,2.262837427960284e-15,2.2029664288655185e-15,9.295302041134651e-19,2.262837427960284e-15,1.328367921387078,-0.004291101331226068,-0.004291101331226073,5.204170427930421e-18,1.2127819937646316e-15,-0.039896176770709287,-0.039896176770709335,-3.3083146999183746e-19,0.41264740275115386,0.4126474027511539,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,30.764999999999997,2.596452509487799,2.6529608113091343,0.09941123444224487,1.3178421114274883,1.3554076588788988e-15,1.3219395078289663e-15,5.734635612671552e-19,1.3554076588788988e-15,1.3178421097320483,-0.0036742731935217746,-0.003674273193521747,-2.7755575615628914e-17,-7.554031546855479e-15,-0.036960341697159234,-0.03696034169715895,-2.076207230302338e-19,0.4129172634956364,0.41291726349563646,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,32.815999999999995,2.614843358399371,2.6505527360500127,0.0924002673427661,1.3088703048745165,8.16145524042263e-16,7.96957864033819e-16,3.6225194245373897e-19,8.16145524042263e-16,1.3088703035865616,-0.0031791689438033723,-0.0031791689438033645,-7.806255641895632e-18,-2.4554390722490776e-15,-0.03440649075191518,-0.0344064907519151,-1.3289003854057929e-19,0.41314581381115534,0.4131458138111553,True
M_003,candidate_96_grid_escalation,mu=0.85|DwDu=150|eta=0.005|gamma=3.73|beta1=0.5,0.85,150.0,0.005,0.3966205507912011,250.0,96,96,20.0,20.0,0.00293,20260624,34.867,2.630321149404288,2.6489027663291953,0.08630615265606915,1.3011365982771148,4.937125950228628e-16,4.824481941242205e-16,2.3363986188605247e-19,4.937125950228628e-16,1.3011365972755737,-0.0027762169074641643,-0.002776216907464151,-1.3444106938820255e-17,-4.842599619170352e-15,-0.032167079889743384,-0.032167079889743225,-8.658756573017184e-20,0.4133414595909887,0.4133414595909887,True
