run_id,scan,axis,mu,D_w_over_D_u,stress,T,n_x,n_y,dt,seed,time,mean_w,var_u,var_v,var_w,pattern_strength,dominant_wavelength,dominant_power,min_z
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,26.0,0.0006856962278193925,1.8989056772767703e-14,1.88091380093602e-14,3.2029974960921967e-21,1.8989056772767703e-14,8.944271909999157,8.081879028355988e-09,1.1986177838139167
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,27.0,0.000519334929206608,1.4831159354585345e-14,1.4704508388881472e-14,1.7341734912585788e-21,1.4831159354585345e-14,8.944271909999157,6.481055549838007e-09,1.1983415466556882
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,28.0,0.0003933576438527117,1.1598626849205982e-14,1.1509358251291299e-14,9.402674799911486e-22,1.1598626849205982e-14,8.944271909999157,5.1974756614186894e-09,1.198130097853965
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,29.0,0.00029795275058931264,9.081590600648844e-15,9.018596173586166e-15,5.104251118403047e-22,9.081590600648844e-15,8.944271909999157,4.168293452179981e-09,1.197968122452313
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,30.0,0.0002256957625843514,7.118823934997184e-15,7.0743219840636534e-15,2.773637484646303e-22,7.118823934997184e-15,8.944271909999157,3.3430854258563024e-09,1.1978439532911795
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,31.0,0.00017096721263942577,5.586186384940268e-15,5.554716531454093e-15,1.508459180530802e-22,5.586186384940268e-15,8.944271909999157,2.6814091379693717e-09,1.1977486950808904
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,32.0,0.00012951303378224208,4.387890164029967e-15,4.3656151274139895e-15,8.209645100763207e-23,4.387890164029967e-15,8.944271909999157,2.1508356026220048e-09,1.1976755608828258
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,33.0,9.811232939930343e-05,3.4498783879447707e-15,3.4340978204187234e-15,4.470670188615337e-23,3.4498783879447707e-15,8.944271909999157,1.7253659452185958e-09,1.1976193688012198
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,34.0,7.432616933261804e-05,2.714789266510609e-15,2.703600479296112e-15,2.4357735269973721e-23,2.714789266510609e-15,8.944271909999157,1.3841586201115717e-09,1.1975761597600358
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,35.0,5.630757459609323e-05,2.138115646760363e-15,2.130176432734004e-15,1.327646908338129e-23,2.138115646760363e-15,8.944271909999157,1.1105073769658594e-09,1.1975429069554544
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,36.0,4.2657741515540303e-05,1.685268493122297e-15,1.6796309923289559e-15,7.23903591736464e-24,1.685268493122297e-15,8.944271909999157,8.910209964876427e-10,1.1975172948118908
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,37.0,3.231722669856013e-05,1.3293259651107941e-15,1.325320138081943e-15,3.948272483249074e-24,1.3293259651107941e-15,20.0,7.153542632950418e-10,1.1974975506911791
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,38.0,2.4483575998328548e-05,1.0493041129800514e-15,1.046455861025196e-15,2.1539790608015303e-24,1.0493041129800514e-15,20.0,5.777060203418327e-10,1.1974823166791775
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,39.0,1.854896172659998e-05,8.28825404778412e-16,8.267989805276281e-16,1.1753489907593938e-24,8.28825404778412e-16,20.0,4.665564615953203e-10,1.1974705518444884
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,40.0,1.4052962378624436e-05,6.550915037435741e-16,6.536489421202962e-16,6.414591148970366e-25,6.550915037435741e-16,20.0,3.7680207889281326e-10,1.1974614576824718
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,41.0,1.0646804629997004e-05,5.180892817879638e-16,5.170617892551071e-16,3.5013536598482105e-25,5.180892817879638e-16,20.0,3.04322556586261e-10,1.1974544212116758
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,42.0,8.066283139847253e-06,4.0997599616730577e-16,4.0924376049112117e-16,1.9114275043604235e-25,4.0997599616730577e-16,20.0,2.457913791526849e-10,1.1974489715180825
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,43.0,6.11125091182843e-06,3.2460242857024946e-16,3.2408034328656125e-16,1.0435809310408195e-25,3.2460242857024946e-16,20.0,1.9852288927787717e-10,1.1974447465498779
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,44.0,4.630085160711722e-06,2.5714242916427517e-16,2.5677000164305535e-16,5.698149401563232e-26,2.5714242916427517e-16,20.0,1.6034878444598602e-10,1.197441467729929
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,45.0,3.5079211441533515e-06,2.0380471356763978e-16,2.0353892267431577e-16,3.11153711728744e-26,2.0380471356763978e-16,20.0,1.295184261576962e-10,1.1974389205337281
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,46.0,2.657739672537251e-06,1.616083304567409e-16,1.6141855883891466e-16,1.6992003937333296e-26,1.616083304567409e-16,20.0,1.0461835436684724e-10,1.197436939621932
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,47.0,2.0136159763883985e-06,1.2820750298591011e-16,1.2807195170821308e-16,9.279796759479289e-27,1.2820750298591011e-16,20.0,8.450730909688573e-11,1.1974353974521579
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,48.0,1.525605646398317e-06,1.0175483055812224e-16,1.0165796773439883e-16,5.068191667690046e-27,1.0175483055812224e-16,20.0,6.826378047216028e-11,1.197434195550115
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,49.0,1.1558705853801422e-06,8.079430274945314e-17,8.072506001478261e-17,2.7681224800779113e-27,8.079430274945314e-17,20.0,5.5143669873313065e-11,1.1974332578145233
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,50.0,8.75744246351854e-07,6.417756802276184e-17,6.412805075002787e-17,1.5119337045637553e-27,6.417756802276184e-17,20.0,4.454612000626975e-11,1.197432525378318
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,51.0,6.635083823610656e-07,5.09983022730695e-17,5.096287814799646e-17,8.2583489495808e-28,5.09983022730695e-17,20.0,3.598592123863446e-11,1.1974319526615316
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,52.0,5.027087813453252e-07,4.0540738925761443e-17,4.05153880819436e-17,4.510918012714272e-28,4.0540738925761443e-17,20.0,2.9071235294870894e-11,1.1974315043371853
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,53.0,3.808793020048532e-07,3.223925440168166e-17,3.222110633259443e-17,2.46403190274429e-28,3.223925440168166e-17,20.0,2.3485626230936057e-11,1.1974311529971984
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,54.0,2.885752184087045e-07,2.5646608966506215e-17,2.5633612917574947e-17,1.3459722464155194e-28,2.5646608966506215e-17,20.0,1.897353512080161e-11,1.197430877355339
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,55.0,2.1864088544670393e-07,2.0408970754094858e-17,2.0399661281245248e-17,7.352468349287579e-29,2.0408970754094858e-17,20.0,1.5328564964651615e-11,1.197430660862503
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,56.0,1.6565491961446243e-07,1.6246256457807084e-17,1.623958567923439e-17,4.016396329949195e-29,1.6246256457807084e-17,20.0,1.2384018206512717e-11,1.1974304906388016
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,57.0,1.255098624670058e-07,1.2936645316711914e-17,1.2931863820593808e-17,2.1940448322495515e-29,1.2936645316711914e-17,20.0,1.0005255776211603e-11,1.1974303566492113
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,58.0,9.509372705744388e-08,1.0304373120588797e-17,1.03009450046134e-17,1.1985586467831789e-29,1.0304373120588797e-17,20.0,8.083530261982752e-12,1.197430251066702
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,59.0,7.204873087963281e-08,8.210103489352442e-18,8.207644866708794e-18,6.547527832768252e-30,8.210103489352442e-18,20.0,6.531004272492813e-12,1.197430167779706
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,60.0,5.4588505797684395e-08,6.543327507555903e-18,6.541563822988637e-18,3.576837336461257e-30,6.543327507555903e-18,20.0,5.2767269949363914e-12,1.1974301020108564
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,61.0,4.13596108698795e-08,5.216361383728688e-18,5.215095869811512e-18,1.953999159437774e-30,5.216361383728688e-18,20.0,4.263387272465331e-12,1.1974300500215787
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,62.0,3.1336609840335784e-08,4.159603140546859e-18,4.158694776119308e-18,1.0674622687559681e-30,4.159603140546859e-18,20.0,3.4446914361078833e-12,1.197430008882967
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,63.0,2.374257799024422e-08,3.31778087566829e-18,3.317128870302687e-18,5.831541312494542e-31,3.31778087566829e-18,20.0,2.783241726376728e-12,1.1974299762978748
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,64.0,1.7988874965591943e-08,2.6469860156987254e-18,2.6465177969590866e-18,3.1857857853490865e-31,2.6469860156987254e-18,20.0,2.248829310776896e-12,1.1974299504626515
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,65.0,1.362951411079682e-08,2.1123234983306347e-18,2.1119871498189565e-18,1.7404114754559837e-31,2.1123234983306347e-18,20.0,1.8170497077124772e-12,1.197429929959565
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,66.0,1.0326590623624e-08,1.6860517170234553e-18,1.6858101197987546e-18,9.508001824590309e-32,1.6860517170234553e-18,20.0,1.4681879312449245e-12,1.197429913673003
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,67.0,7.824088293906785e-09,1.346108406814812e-18,1.345934760259798e-18,5.194315788418252e-32,1.346108406814812e-18,20.0,1.1863176150519562e-12,1.197429900724141
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,68.0,5.92803420047558e-09,1.0749417586197918e-18,1.0748169707786725e-18,2.837716856990933e-32,1.0749417586197918e-18,20.0,9.585717545251134e-13,1.1974298904199383
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,69.0,4.491462897772046e-09,8.5858412319361315e-19,8.584944718423071e-19,1.550283965647217e-32,8.5858412319361315e-19,20.0,7.745551981674618e-13,1.197429882213291
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,70.0,3.4030244926946873e-09,6.859163015377069e-19,6.858517801304078e-19,8.469442342940615e-33,6.859163015377069e-19,20.0,6.258701615712091e-13,1.1974298756718433
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,71.0,2.578353507735857e-09,5.480840497315105e-19,5.480376696680038e-19,4.627001465059039e-33,5.480840497315105e-19,20.0,5.057313924458713e-13,1.197429870453571
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,72.0,1.9535294537176576e-09,4.38034717078368e-19,4.380013423743567e-19,2.527816980241138e-33,4.38034717078368e-19,20.0,4.0865749940292263e-13,1.1974298662876464
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,73.0,1.480122189805778e-09,3.501490010673852e-19,3.5012498030422214e-19,1.3809968969956481e-33,3.501490010673852e-19,20.0,3.3021937816622915e-13,1.1974298629593956
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,74.0,1.1214380027158947e-09,2.7994833866601915e-19,2.799310822563012e-19,7.544679444763048e-34,2.7994833866601915e-19,20.0,2.6683888649884824e-13,1.1974298602984983
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,75.0,8.496754163680686e-10,2.238625686324893e-19,2.238501301990277e-19,4.121827662845771e-34,2.238625686324893e-19,20.0,2.1562520684328666e-13,1.1974298581696967
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,76.0,6.43770264167585e-10,1.7904469252664144e-19,1.79035744000586e-19,2.2518515508444095e-34,1.7904469252664144e-19,20.0,1.7424212680311728e-13,1.1974298564654764
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,77.0,4.877629859525427e-10,1.4322399794921396e-19,1.4321757101379113e-19,1.2302419151653912e-34,1.4322399794921396e-19,20.0,1.408024261871462e-13,1.197429855100309
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,78.0,3.6956159265971604e-10,1.1458890740542972e-19,1.1458426584184493e-19,6.721126515682095e-35,1.1458890740542972e-19,20.0,1.137811354346359e-13,1.1974298540060837
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,79.0,2.800044121835144e-10,9.16937698500077e-20,9.169043238694451e-20,3.6719297679007637e-35,9.16937698500077e-20,20.0,9.194610516777224e-14,1.1974298531285292
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,80.0,2.1214996739162618e-10,7.338474304485198e-20,7.338235156774478e-20,2.0060759271996262e-35,7.338474304485198e-20,20.0,7.430182676802639e-14,1.1974298524243594
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,81.0,1.607389432132723e-10,5.874065717911287e-20,5.873892110869584e-20,1.0959759731355478e-35,5.874065717911287e-20,20.0,6.004388195736874e-14,1.1974298518590234
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,82.0,1.2178653894311848e-10,4.702590006680946e-20,4.702464233070472e-20,5.987635217471729e-36,4.702590006680946e-20,20.0,4.852226293099378e-14,1.1974298514049253
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,83.0,9.227360844503914e-11,3.7652942871878776e-20,3.7652042380503593e-20,3.2712236411499266e-36,3.7652942871878776e-20,20.0,3.921173639511536e-14,1.1974298510400072
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,84.0,6.99126482298783e-11,3.01524537742831e-20,3.015181086884179e-20,1.7871693652402073e-36,3.01524537742831e-20,20.0,3.16879484610532e-14,1.1974298507466237
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,85.0,5.2970494987376074e-11,2.4149435606490792e-20,2.4148970338373797e-20,9.763864223311403e-37,2.4149435606490792e-20,20.0,2.56079443109606e-14,1.1974298505106522
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,86.0,4.013398979036228e-11,1.9344181089647445e-20,1.9343844562188335e-20,5.334310252795802e-37,1.9344181089647445e-20,20.0,2.0694658360523042e-14,1.197429850320782
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,87.0,3.040819658684986e-11,1.5497125668817202e-20,1.549687804917612e-20,2.9143070485416237e-37,1.5497125668817202e-20,20.0,1.6724150778468238e-14,1.1974298501679477
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,88.0,2.303928590605068e-11,1.2416760149090588e-20,1.2416581192327268e-20,1.5921823867075126e-37,1.2416760149090588e-20,20.0,1.3515530621411894e-14,1.1974298500448812
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,89.0,1.7456106518473875e-11,9.949932512642944e-21,9.949806929658184e-21,8.698628347260448e-38,9.949932512642944e-21,20.0,1.0922557520867647e-14,1.1974298499457505
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,90.0,1.3225916298660469e-11,7.974172163496212e-21,7.974082032163586e-21,4.752358223758538e-38,7.974172163496212e-21,20.0,8.827114271215512e-15,1.1974298498658746
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,91.0,1.0020841019277333e-11,6.391506398577557e-21,6.3914407980104035e-21,2.59637832818599e-38,6.391506398577557e-21,20.0,7.13369586014837e-15,1.1974298498014933
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,92.0,7.592461325169312e-12,5.123557538322866e-21,5.123513077301512e-21,1.4184929335248563e-38,5.123557538322866e-21,20.0,5.765185262191418e-15,1.1974298497495879
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,93.0,5.752558148003876e-12,4.107618756026089e-21,4.107586983429925e-21,7.749733263469203e-39,4.107618756026089e-21,20.0,4.65923540941651e-15,1.1974298497077267
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,94.0,4.358524159352123e-12,3.2934988335699268e-21,3.293473628070739e-21,4.233959441632406e-39,3.2934988335699268e-21,20.0,3.765461683995785e-15,1.197429849673959
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,95.0,3.302310521270715e-12,2.641023162018861e-21,2.6410039265417744e-21,2.3131669495518395e-39,2.641023162018861e-21,20.0,3.043158638000447e-15,1.197429849646714
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,96.0,2.502052211256177e-12,2.118036379622185e-21,2.118023435620603e-21,1.2637686951491371e-39,2.118036379622185e-21,20.0,2.459417284489979e-15,1.1974298496247258
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,97.0,1.8957228120425864e-12,1.698791062330799e-21,1.6987820198781948e-21,6.904441015926146e-40,1.698791062330799e-21,20.0,1.9876618802813876e-15,1.1974298496069755
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,98.0,1.4363269582496813e-12,1.3626706767137824e-21,1.3626649129990304e-21,3.772156988031574e-40,1.3626706767137824e-21,20.0,1.6063991893956316e-15,1.197429849592645
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,99.0,1.0882578137778822e-12,1.0931645604906582e-21,1.0931617421425073e-21,2.0608732556308086e-40,1.0931645604906582e-21,20.0,1.2982790599573919e-15,1.197429849581072
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,100.0,8.245372538347514e-13,8.77048579024337e-22,8.77044386969531e-22,1.1259343949138534e-40,8.77048579024337e-22,20.0,1.0492656937185463e-15,1.1974298495717253
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,101.0,6.247248426671475e-13,7.037251221413366e-22,7.037232521414089e-22,6.151416790011837e-41,7.037251221413366e-22,20.0,8.480170033104064e-16,1.197429849564175
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,102.0,4.733335354326434e-13,5.64708230555869e-22,5.647055933248183e-22,3.3607598204651367e-41,5.64708230555869e-22,20.0,6.853759204745973e-16,1.1974298495580742
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,103.0,3.5862930804216607e-13,4.53192476924558e-22,4.531926300918406e-22,1.836115688715108e-41,4.531926300918406e-22,20.0,5.539276149944338e-16,1.1974298495531446
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,104.0,2.7172167644060247e-13,3.6373140630386245e-22,3.6372900293131077e-22,1.0031429805588235e-41,3.6373140630386245e-22,20.0,4.476926525140243e-16,1.1974298495491609
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,105.0,2.0587461314462588e-13,2.919564973481729e-22,2.9195567667711614e-22,5.480571643212626e-42,2.919564973481729e-22,20.0,3.618303381482997e-16,1.197429849545941
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,106.0,1.5598445146765926e-13,2.3436462847101823e-22,2.343635476481853e-22,2.994257134678691e-42,2.3436462847101823e-22,20.0,2.9243965061095846e-16,1.197429849543338
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,107.0,1.1818431078143165e-13,1.8814975353343372e-22,1.8814877348815922e-22,1.6358840972999045e-42,1.8814975353343372e-22,20.0,2.3635735032162687e-16,1.197429849541233
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,108.0,8.954438257961127e-14,1.5105933457521494e-22,1.5105920773732066e-22,8.937502253098348e-43,1.5105933457521494e-22,20.0,1.9102822410235574e-16,1.1974298495395315
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,109.0,6.784484710233587e-14,1.2129064421327437e-22,1.212904710576316e-22,4.8829242263410866e-43,1.2129064421327437e-22,20.0,1.5439388029001475e-16,1.1974298495381555
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,110.0,5.1403819738388475e-14,9.739663197650892e-23,9.739592173678256e-23,2.6677429579381256e-43,9.739663197650892e-23,20.0,1.2478852318016948e-16,1.1974298495370426
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,111.0,3.894699167450347e-14,7.821510233235174e-23,7.821524867519782e-23,1.4574986106850024e-43,7.821524867519782e-23,20.0,1.0085699949486686e-16,1.1974298495361426
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,112.0,2.950886090146019e-14,6.281722966973003e-23,6.281627311170083e-23,7.962922331100125e-44,6.281722966973003e-23,20.0,8.151862528209464e-17,1.1974298495354143
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,113.0,2.2357898193096797e-14,5.045246785623339e-23,5.045276468219346e-23,4.35047788341251e-44,5.045276468219346e-23,20.0,6.588443951528549e-17,1.1974298495348255
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,114.0,1.693984782657283e-14,4.052563037302475e-23,4.05255953736295e-23,2.3768490471323127e-44,4.052563037302475e-23,20.0,5.3250444248455497e-17,1.1974298495343496
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,115.0,1.2834768399616518e-14,3.255390031112302e-23,3.2553925319949274e-23,1.2985730261116495e-44,3.2553925319949274e-23,20.0,4.3039422360203634e-17,1.1974298495339641
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,116.0,9.72448406759861e-15,2.615300995748896e-23,2.6152800083847355e-23,7.094655186808577e-45,2.615300995748896e-23,20.0,3.4788163704680365e-17,1.1974298495336506
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,117.0,7.367923413678433e-15,2.1011990938156065e-23,2.101201286188329e-23,3.876112169888084e-45,2.101201286188329e-23,20.0,2.811787292430451e-17,1.1974298495333995
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,118.0,5.582434519504002e-15,1.6882226348617396e-23,1.688212859939122e-23,2.1176857078901593e-45,1.6882226348617396e-23,20.0,2.272585001372768e-17,1.1974298495331956
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,119.0,4.2296280068995215e-15,1.3564563666266267e-23,1.3564662663495047e-23,1.1569825068643165e-45,1.3564662663495047e-23,20.0,1.836739875705865e-17,1.1974298495330296
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,120.0,3.20465077459255e-15,1.0899881062986873e-23,1.0899851332502618e-23,6.321093216180505e-46,1.0899881062986873e-23,20.0,1.4845618795436213e-17,1.1974298495328966
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,121.0,2.4280590600387217e-15,8.75923016766491e-24,8.759228029208596e-24,3.4534860468949632e-46,8.75923016766491e-24,20.0,1.199919969702278e-17,1.197429849532788
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,122.0,1.839660924635495e-15,7.039427698778374e-24,7.039504239567706e-24,1.886788926467874e-46,7.039504239567706e-24,20.0,9.698525812771193e-18,1.1974298495327007
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,123.0,1.3938509064740041e-15,5.657741184320414e-24,5.6577593571064796e-24,1.030834705380593e-46,5.6577593571064796e-24,20.0,7.838970209433853e-18,1.1974298495326297
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,124.0,1.0560752395287624e-15,4.547462783293715e-24,4.547507911250838e-24,5.631898775108639e-47,4.547507911250838e-24,20.0,6.33608668646913e-18,1.1974298495325721
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,125.0,8.001536659912853e-16,3.6553843102310156e-24,3.655373922872305e-24,3.0769521000829304e-47,3.6553843102310156e-24,20.0,5.121441798412756e-18,1.1974298495325266
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,126.0,6.062502611659202e-16,2.938452748357562e-24,2.9385011196288593e-24,1.68107356549817e-47,2.9385011196288593e-24,20.0,4.13987324178336e-18,1.1974298495324882
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,127.0,4.593359939255196e-16,2.362172169015966e-24,2.362112123768459e-24,9.184442186673716e-48,2.362172169015966e-24,20.0,3.345944103330801e-18,1.1974298495324578
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,128.0,3.480238590965296e-16,1.899097784594409e-24,1.8991107373881016e-24,5.0178644827428665e-48,1.8991107373881016e-24,20.0,2.7045033266659945e-18,1.197429849532433
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,129.0,2.6368629539509386e-16,1.5268368781185364e-24,1.5268568584380032e-24,2.741480411487055e-48,1.5268568584380032e-24,20.0,2.1860962537692203e-18,1.1974298495324136
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,130.0,1.9978648188291e-16,1.2275815184320217e-24,1.2276739053877505e-24,1.4977917563507843e-48,1.2276739053877505e-24,20.0,1.7667845716082277e-18,1.1974298495323972
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,131.0,1.513716831757833e-16,9.870975998464518e-25,9.871039472782143e-25,8.183098811200645e-49,9.871039472782143e-25,20.0,1.4281456672837072e-18,1.1974298495323843
long_031,longtime,baseline_longtime,0.85,100.0,0.675,200.0,64,64,0.01,20260610,132.0,1.1468937368768875e-16,7.937231042030484e-25,7.937681826637715e-25,4.470789461741916e-49,7.937681826637715e-25,20.0,1.1542296184614536e-18,1.1974298495323732
