shape_label,stress,baseline_state,perturbation_type,seed,T,time,var_n,var_w,var_q,cv_n,cv_w,cv_q
all_concave,0.1584375,compensation_branch_state,homogeneous_control,20260702,3200.0,2600.0,0.0,1.232595164407831e-32,1.925929944387236e-34,0.0,1.730217700714582e-16,3.0260832670080783e-16
all_concave,0.1584375,compensation_branch_state,homogeneous_control,20260702,3200.0,2640.0,0.0,1.232595164407831e-32,1.925929944387236e-34,0.0,1.730217700714582e-16,3.0260832670080783e-16
all_concave,0.1584375,compensation_branch_state,homogeneous_control,20260702,3200.0,2680.0,0.0,1.232595164407831e-32,1.925929944387236e-34,0.0,1.730217700714582e-16,3.0260832670080783e-16
all_concave,0.1584375,compensation_branch_state,homogeneous_control,20260702,3200.0,2720.0,0.0,1.232595164407831e-32,1.925929944387236e-34,0.0,1.730217700714582e-16,3.0260832670080783e-16
all_concave,0.1584375,compensation_branch_state,homogeneous_control,20260702,3200.0,2760.0,0.0,1.232595164407831e-32,1.925929944387236e-34,0.0,1.730217700714582e-16,3.0260832670080783e-16
all_concave,0.1584375,compensation_branch_state,homogeneous_control,20260702,3200.0,2800.0,0.0,1.232595164407831e-32,1.925929944387236e-34,0.0,1.730217700714582e-16,3.0260832670080783e-16
all_concave,0.1584375,compensation_branch_state,homogeneous_control,20260702,3200.0,2840.0,0.0,1.232595164407831e-32,1.925929944387236e-34,0.0,1.730217700714582e-16,3.0260832670080783e-16
all_concave,0.1584375,compensation_branch_state,homogeneous_control,20260702,3200.0,2880.0,0.0,1.232595164407831e-32,1.925929944387236e-34,0.0,1.730217700714582e-16,3.0260832670080783e-16
all_concave,0.1584375,compensation_branch_state,homogeneous_control,20260702,3200.0,2920.0,0.0,1.232595164407831e-32,1.925929944387236e-34,0.0,1.730217700714582e-16,3.0260832670080783e-16
all_concave,0.1584375,compensation_branch_state,homogeneous_control,20260702,3200.0,2960.0,0.0,1.232595164407831e-32,1.925929944387236e-34,0.0,1.730217700714582e-16,3.0260832670080783e-16
all_concave,0.1584375,compensation_branch_state,homogeneous_control,20260702,3200.0,3000.0,0.0,1.232595164407831e-32,1.925929944387236e-34,0.0,1.730217700714582e-16,3.0260832670080783e-16
all_concave,0.1584375,compensation_branch_state,homogeneous_control,20260702,3200.0,3040.0,0.0,1.232595164407831e-32,1.925929944387236e-34,0.0,1.730217700714582e-16,3.0260832670080783e-16
all_concave,0.1584375,compensation_branch_state,homogeneous_control,20260702,3200.0,3080.0,0.0,1.232595164407831e-32,1.925929944387236e-34,0.0,1.730217700714582e-16,3.0260832670080783e-16
all_concave,0.1584375,compensation_branch_state,homogeneous_control,20260702,3200.0,3120.0,0.0,1.232595164407831e-32,1.925929944387236e-34,0.0,1.730217700714582e-16,3.0260832670080783e-16
all_concave,0.1584375,compensation_branch_state,homogeneous_control,20260702,3200.0,3160.0,0.0,1.232595164407831e-32,1.925929944387236e-34,0.0,1.730217700714582e-16,3.0260832670080783e-16
all_concave,0.1584375,compensation_branch_state,homogeneous_control,20260702,3200.0,3200.0,0.0,1.232595164407831e-32,1.925929944387236e-34,0.0,1.730217700714582e-16,3.0260832670080783e-16
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,0.0,0.0,4.930380657631324e-32,0.0010694011831151548,0.0,3.460435401429061e-16,0.5634601271751858
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,40.0,0.06579765931391514,0.01857168381585902,0.00043720644269973564,0.05173604177689548,0.236659725268948,0.38900150694703217
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,80.0,0.0826821333201328,0.022576713819245475,5.1577920116886475e-05,0.05788044629836353,0.2628657087935707,0.15006403857623932
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,120.0,0.06485034545446328,0.017205941932868327,1.6798297863012983e-05,0.05167367195549648,0.22121961067096396,0.09369210064507309
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,160.0,0.027321707758074264,0.007063256989359364,6.472105145022221e-05,0.03408292823918857,0.13262438755342598,0.18991163786655085
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,200.0,0.01701678238670016,0.004510094984739307,5.1004574370351914e-05,0.027329070193670774,0.09984281507348537,0.16493952894593503
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,240.0,0.012265516670891962,0.0032212513160100736,1.382309143462575e-05,0.02311753663208167,0.08553594602378194,0.08293654460068
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,280.0,0.0027320078418646403,0.0007228635983933202,1.6819977943774125e-06,0.010851266951003583,0.041353983059098355,0.028374350328756168
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,320.0,0.00031521715170746117,8.344399861026996e-05,1.0221965309518907e-07,0.0036752453928269465,0.014207452251666168,0.006952641933692672
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,360.0,1.8410470965132268e-05,4.909395959467995e-06,5.058039819720811e-08,0.0008873560781330032,0.003458923692479979,0.004892360082481825
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,400.0,1.3430845111284119e-05,3.598390715120884e-06,1.4147782328033638e-08,0.0007579338459955572,0.002960877938990975,0.0025917766461743324
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,440.0,3.930535382735978e-06,1.0439765847987434e-06,8.610252882040234e-10,0.0004101317286306025,0.001593129831347173,0.0006399832507347223
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,480.0,2.077681503985503e-07,5.483506996402828e-08,5.535566667794738e-10,9.430984857447767e-05,0.000364890984626223,0.0005132054311705024
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,520.0,1.468222346135878e-07,3.9458683877924064e-08,2.4553717549307465e-10,7.928185556588576e-05,0.00030950371435134894,0.00034173139123598904
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,560.0,6.96944990568254e-08,1.854840346627667e-08,1.9031538906816644e-11,5.462153401824272e-05,0.00021222652756493023,9.51254687168333e-05
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,600.0,5.457523773983306e-09,1.435710626760445e-09,4.660910712195588e-12,1.528450247777523e-05,5.905044971418867e-05,4.7073579268527156e-05
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,640.0,1.1719280741288902e-09,3.167814167180768e-10,3.9766343836141784e-12,7.082730186889477e-06,2.7738451460888023e-05,4.3481742382851414e-05
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,680.0,1.1278168818055778e-09,3.0101299067967297e-10,5.504323571145644e-13,6.94817241875129e-06,2.703900794294084e-05,1.617747239170805e-05
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,720.0,1.6541511074567687e-10,4.369213647068045e-11,2.6976607384293288e-14,2.660972986199702e-06,1.0301337260404712e-05,3.5814286756755842e-06
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,760.0,6.173116173574221e-12,1.6723942441001605e-12,5.604849766938575e-14,5.14050505583845e-07,2.015387803821617e-06,5.162314011188247e-06
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,800.0,1.556927660663796e-11,4.169878362758154e-12,1.4141116613226048e-14,8.163713794912985e-07,3.1823727248593454e-06,2.593003153170682e-06
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,840.0,4.2218020677966705e-12,1.1196468950237608e-12,3.50607012136802e-16,4.25110945582023e-07,1.6490380344715849e-06,4.082919130478689e-07
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,880.0,1.081141084170382e-13,2.8176444528322573e-14,6.254863418441108e-16,6.802905163610636e-08,2.6159756721997237e-07,5.453424368817333e-07
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,920.0,1.6703705011274685e-13,4.4960158861339225e-14,3.0040722958772757e-16,8.455895687619483e-08,3.304491210626951e-07,3.779337756974502e-07
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,960.0,8.799251785763297e-14,2.341736170557796e-14,1.9668309371380025e-17,6.137282367735704e-08,2.3848418280782885e-07,9.670393476309233e-08
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1000.0,6.38164389030037e-15,1.6738262295166895e-15,4.706860450921879e-18,1.6527970712125e-08,6.375961831041525e-08,4.730709977751704e-08
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1040.0,1.1607065267443086e-15,3.1526047844179395e-16,5.234788627073168e-18,7.048788355530967e-09,2.767102624897876e-08,4.988962348554692e-08
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1080.0,1.4965435248689712e-15,3.996243597520281e-16,7.646514045864193e-19,8.00383140546165e-09,3.115419145135789e-08,1.9067439641707647e-08
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1120.0,2.382999746913309e-16,6.29487001036617e-17,1.728057421882472e-20,3.193855411006216e-09,1.2364709042333843e-08,2.8664192569571344e-09
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1160.0,3.805733882124636e-18,1.037798641994862e-18,7.317630171323526e-20,4.0361979766519833e-10,1.5876218665935863e-09,5.898558032491136e-09
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1200.0,2.027058324964338e-17,5.43446392489223e-18,2.0881003835530687e-20,9.315075396265669e-10,3.633029112139644e-09,3.1509123094039307e-09
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1240.0,6.297270995361024e-18,1.6710750076994644e-18,4.703780825951025e-22,5.1919373564226e-10,2.0145984412386816e-09,4.72916177094332e-10
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1280.0,1.6905241563651446e-19,4.379032467521941e-20,7.6394097951454735e-22,8.506755351405316e-11,3.261216292722983e-10,6.026852118759893e-10
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1320.0,2.0141272608726157e-19,5.432088884890952e-20,4.414117181931949e-22,9.28531638525667e-11,3.6322351295657195e-10,4.5812349005990246e-10
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1360.0,1.2942564195803644e-19,3.4469327732158435e-20,3.4209425144276446e-23,7.443263887818809e-11,2.8933896751593213e-10,1.275362136887598e-10
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1400.0,1.125935900517385e-20,2.9572456158385943e-21,4.808897936666624e-24,2.1953819333819635e-11,8.474892911456358e-11,4.781711954440305e-11
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1440.0,1.1390418736056036e-21,3.1105679710233802e-22,7.455640885948223e-24,6.982695397604318e-12,2.7485925740971817e-11,5.953921740256642e-11
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1480.0,2.1238480122551782e-21,5.676499651407436e-22,1.2831924703025566e-24,9.534874247691107e-12,3.713050266534418e-11,2.4700544815880476e-11
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1520.0,3.999085177109721e-22,1.0576051458694932e-22,1.2468158960472236e-26,4.1374578231583365e-12,1.6027002272303528e-11,2.434791610084175e-12
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1560.0,3.1434716378303778e-24,8.37118455922178e-25,9.871074498636076e-26,3.6682423931270095e-13,1.4258832893507191e-12,6.850824561421919e-12
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1600.0,2.710907377967589e-23,7.277480763055844e-24,3.3450482390480864e-26,1.0772353393315395e-12,4.20417759984071e-12,3.9880612876384564e-12
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1640.0,1.005352460851596e-23,2.67037086351464e-24,1.0337958387885949e-27,6.560129688865476e-13,2.5466913386247813e-12,7.010968585248873e-13
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1680.0,3.7400935711291133e-25,9.716921123657973e-26,9.321536678322727e-28,1.2653028502071065e-13,4.85797034726306e-13,6.657395952759783e-13
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1720.0,2.4029158039166285e-25,6.499127218050152e-26,6.688089332024573e-28,1.0141974852716861e-13,3.9729951965143826e-13,5.6391242521329e-13
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1760.0,1.9293584116888961e-25,5.1419208184552453e-26,6.424430034918399e-29,9.087819841185818e-14,3.53389151459739e-13,1.7477444559528989e-13
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1800.0,2.0892800807735703e-26,5.500578175591697e-27,4.523195715156204e-30,2.990553556063169e-14,1.1558319401698693e-13,4.6374935771875124e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1840.0,9.682243016857506e-28,2.6445219715104426e-28,1.0347666732957992e-29,6.437855757523915e-15,2.534335521185365e-14,7.014259802310633e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1880.0,2.9202794857685993e-27,7.843373471714769e-28,2.0856697290015508e-30,1.1180609035995493e-14,4.3645750766879874e-14,3.1490778720346946e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1920.0,4.401104294034601e-28,1.1805968012833877e-28,4.7779025834087616e-32,4.340443252942642e-15,1.6933289056396866e-14,4.766276979461415e-15
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,1960.0,2.2196458164859556e-28,5.956275390757795e-29,3.993233538062556e-31,3.082443272335999e-15,1.2027570342771954e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2000.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2040.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2080.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2120.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2160.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2200.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2240.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2280.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2320.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2360.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2400.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2440.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2480.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2520.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2560.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2600.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2640.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2680.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2720.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2760.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2800.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2840.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2880.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2920.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,2960.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,3000.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,3040.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,3080.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,3120.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,3160.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,local_defense_patch,20260702,3200.0,3200.0,2.994250988258613e-28,8.06360988031308e-29,3.993233538062556e-31,3.580118099961002e-15,1.3994431962436494e-14,1.3779167715388593e-14
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,0.0,0.017521880975384534,0.00034600717985778086,0.0005848093950698776,0.027386946627133934,0.028988989453262136,0.5255249895601569
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,40.0,0.05948233151404395,0.015944106999413347,0.00011354526275858689,0.05073876373126789,0.1928782037755069,0.23136755528495095
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,80.0,0.021110592336941916,0.005634585782150184,6.8319243935674575e-06,0.029975408512423415,0.11831982178734111,0.057308605684660646
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,120.0,0.001754349550450791,0.0004604733291132528,1.4526309853582074e-06,0.008662007605246139,0.033496671051806856,0.026641545871167415
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,160.0,0.0003121821894248522,8.446226234216854e-05,1.2354848372060664e-06,0.0036635381293793046,0.01420230188527602,0.024458512622740333
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,200.0,0.0002988649446232835,7.973764486197884e-05,1.721993925157603e-07,0.0035821673449026015,0.013835302662289571,0.009067130714083344
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,240.0,4.524802977686548e-05,1.1966249881482893e-05,2.522899725193453e-09,0.0013922269843713044,0.005383515323516236,0.0010940316219785918
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,280.0,5.138730986890871e-07,1.3746801324689413e-07,1.0483923615619478e-08,0.00014828861618727487,0.0005782024355930794,0.0022299188166750848
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,320.0,2.8029833196898036e-06,7.523468581111258e-07,3.364346980153924e-09,0.0003463177851224527,0.001352835586425473,0.0012641917735407848
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,360.0,9.878274649172784e-07,2.623578438461516e-07,1.0159065017417217e-10,0.00020561687898872308,0.000798496706058648,0.00021979285477685275
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,400.0,3.465663972496007e-08,9.003981552527846e-09,9.602718779198572e-11,3.851674093269945e-05,0.0001478752282855037,0.00021371244100779941
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,440.0,2.4896008615931587e-08,6.726983407544065e-09,6.570505648230142e-11,3.264599178095019e-05,0.00012780707014605475,0.00017676563864310702
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,480.0,1.9233383929771417e-08,5.125780151965617e-09,6.058693703569149e-12,2.8693768895809247e-05,0.00011156945856500776,5.36727225688184e-05
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,520.0,1.9849632520134655e-09,5.221368494519288e-10,5.180344882471893e-13,9.217863279709624e-06,3.5610638275960276e-05,1.569392530047938e-05
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,560.0,1.1799238649261908e-10,3.24022657347243e-11,1.0929801529831531e-12,2.247392431981239e-06,8.871221349822755e-06,2.2796099743156856e-05
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,600.0,3.151155139030026e-10,8.428086030702797e-11,2.1575870788664327e-13,3.672713880608611e-06,1.4307345862976653e-05,1.0128456189036975e-05
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,640.0,6.834124933736875e-11,1.808727544738288e-11,1.4149952836641189e-15,1.7103871536823035e-06,6.62793421291975e-06,8.202361423685834e-07
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,680.0,4.648148713522412e-13,1.1979209936701982e-13,1.485939220152694e-14,1.4105658840386981e-07,5.393915668192683e-07,2.6580434130708772e-06
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,720.0,4.154552853027892e-12,1.1162810944484165e-12,5.7450766188766215e-15,4.2171160109215546e-07,1.6465567923731064e-06,1.6527565984663045e-06
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,760.0,1.7739028717884371e-12,4.713873961822133e-13,2.1348355408236268e-16,2.755613053205019e-07,1.0699888754711785e-06,3.185978274191831e-07
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,800.0,7.943666810652342e-14,2.067316748321065e-14,1.4707550713005782e-16,5.831278168395955e-08,2.2407533095395707e-07,2.6444215526482087e-07
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,840.0,3.857973589028117e-14,1.0448026851776763e-14,1.2365474489140598e-16,4.063804978293212e-08,1.5929705148434268e-07,2.4247443623895183e-07
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,880.0,3.725388467833024e-14,9.933841526155899e-15,1.3337182830769456e-17,3.993365155378258e-08,1.5532779544430396e-07,7.963292646005528e-08
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,920.0,4.5092228715487704e-15,1.1873901100545503e-15,7.317150448097965e-19,1.3893258024726536e-08,5.37016018755528e-08,1.8652267589607332e-08
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,960.0,1.589010979273359e-16,4.3972412002629713e-17,2.175978240549615e-18,2.6080547469225272e-09,1.0334290288390836e-08,3.2165322936487747e-08
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1000.0,6.366596610101504e-16,1.7038965227115994e-16,4.855124955273654e-19,5.220437745696874e-09,2.0342865242544085e-08,1.519360529563147e-08
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1040.0,1.5651660567251873e-16,4.1450556097330756e-17,2.789167448957123e-21,2.588412351028751e-09,1.0033574959449867e-08,1.1515901038278957e-09
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1080.0,1.2695934583485372e-18,3.2124542617861663e-19,3.009668037191215e-20,2.3312325069665453e-10,8.833015612837946e-10,3.7828570296288806e-09
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1120.0,8.440987422241807e-18,2.270209056975927e-18,1.3135147394431029e-20,6.011043610260492e-10,2.348137086527997e-09,2.4990681864445454e-09
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1160.0,4.0946332294536595e-18,1.088652444448635e-18,5.912231327859163e-22,4.186593122351929e-10,1.6260546861266101e-09,5.301958700549545e-10
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1200.0,2.212968332680295e-19,5.771759373449125e-20,2.866427489803671e-22,9.732868419862557e-11,3.7440757718777496e-10,3.6917400373950856e-10
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1240.0,7.4169711750246e-20,2.0130881130073313e-20,2.838082668469997e-22,5.634644854174961e-11,2.2111688773312527e-10,3.673441704000138e-10
all_concave,0.1584375,compensation_branch_state,random_heterogeneity,20260702,3200.0,1280.0,8.581320813645796e-20,2.2894507243764096e-20,3.473037043918903e-23,6.060805145799059e-11,2.3580671659005913e-10,1.2850361318892852e-10
