case_label,stress,time,n,w,q,z,r_q,a_q,b_q,selection_gradient,predator_growth_factor,classification
persistent_case,0.1584375,1585.0,4.833333332313621,0.6416666671951834,0.21415079165026038,1.1916666671578628,0.9250472229224088,0.8608019854273308,0.06715095250098438,1.7161727594583454e-10,2.097044760063227e-12,persistent_steady
persistent_case,0.1584375,1590.0,4.833333332235742,0.6416666672353767,0.21415079164731946,1.1916666671955487,0.9250472229234382,0.8608019854292424,0.06715095250116083,1.8455287298380085e-10,1.0741685319004546e-12,persistent_steady
persistent_case,0.1584375,1595.0,4.833333332199935,0.641666667253782,0.2141507916475976,1.1916666672129503,0.9250472229233409,0.8608019854290616,0.06715095250114414,1.90425730739463e-10,7.95752352900081e-14,persistent_steady
persistent_case,0.1584375,1600.0,4.833333332220127,0.6416666672431982,0.21415079165185166,1.191666667203342,0.9250472229218519,0.8608019854262964,0.0671509525008889,1.8690921033126529e-10,-7.765177389984501e-13,persistent_steady
extinct_case,0.16486816,0.0,4.8333333333389445,0.012833333333268906,0.8999999999999999,1.8204999999944536,0.685,0.41500000000000004,0.026000000000000006,-0.6288333333314339,-0.03865866000041848,extinct_steady
extinct_case,0.16486816,5.0,5.855588102506845,0.006489295207402986,0.893140566654391,0.8045892689524192,0.6874008016709632,0.4194586316746458,0.02641156600073654,-0.2773882022485348,-0.14173206318279946,extinct_steady
extinct_case,0.16486816,10.0,5.863806661026504,0.0032108818403418023,0.8863321434545732,0.7996491237998211,0.6897837497908994,0.42388410675452737,0.02682007139272561,-0.27779012013371523,-0.1397513472402189,extinct_steady
extinct_case,0.16486816,15.0,5.869377951272048,0.0016038313336288132,0.8791489650118077,0.7956848840609902,0.6922978622458673,0.42855317274232496,0.027251062099291536,-0.2774472190544878,-0.13792168875212885,extinct_steady
extinct_case,0.16486816,20.0,5.873725504020253,0.0008083763443420196,0.8715931435434403,0.7921327863020715,0.6949423997597959,0.43346445669676376,0.02770441138739358,-0.27672103058190267,-0.1361275658751163,extinct_steady
extinct_case,0.16486816,25.0,5.877534059808045,0.00041112956095597307,0.8636629428705276,0.7887214772976655,0.6977179699953153,0.43861908713415704,0.028180223427768346,-0.27578528283956155,-0.13431427173483168,extinct_steady
extinct_case,0.16486816,30.0,5.8811363479553895,0.00021102164407271556,0.8553553073215333,0.7853192970672047,0.7006256424374634,0.44401905024100335,0.028678681560708002,-0.27472458990487436,-0.1324558699696202,extinct_steady
extinct_case,0.16486816,35.0,5.8846948940179535,0.00010933808026334087,0.8466671996137985,0.7818624345684501,0.7036664801351705,0.4496663202510309,0.029199968023172086,-0.2735807823467863,-0.13054033594747885,extinct_steady
extinct_case,0.16486816,40.0,5.888288716942366,5.720620764016097e-05,0.8375963425518351,0.7783207435166607,0.7068412801068578,0.45556237734130717,0.029744219446889895,-0.2723750761958651,-0.1285625201316493,extinct_steady
extinct_case,0.16486816,45.0,5.891955630557806,3.0232921132200895e-05,0.8281416541556587,0.7746808031877285,0.7101504210455195,0.46170792479882183,0.030311500750660483,-0.271118629716969,-0.12652084964846294,extinct_steady
extinct_case,0.16486816,50.0,5.895712442195289,1.6144346042603172e-05,0.8183035203974891,0.7709380801253355,0.7135937678608788,0.46810271174163204,0.030901788776150654,-0.26981783421893973,-0.12441567522880655,extinct_steady
extinct_case,0.16486816,55.0,5.899565182447381,8.713633779436978e-06,0.8080839765566534,0.7670927705855068,0.7171706082051713,0.47474541523817526,0.031514961406600796,-0.2684768058429708,-0.12224850994152024,extinct_steady
extinct_case,0.16486816,60.0,5.903514127508217,4.755011632801841e-06,0.7974868319830677,0.7631477841468174,0.7208796088059263,0.481633559211006,0.03215079008101594,-0.26709863369382475,-0.1200216442253288,extinct_steady
extinct_case,0.16486816,65.0,5.907556282963627,2.6242673140893423e-06,0.7865177565195562,0.7591077594357256,0.7247187852181554,0.4887634582622884,0.032808934608826626,-0.2656860100287498,-0.11773794236262182,extinct_steady
extinct_case,0.16486816,70.0,5.911686680374437,1.4651052159004834e-06,0.7751843368450065,0.7549785211870138,0.7286854821042478,0.49613018105074574,0.03348893978929961,-0.2642415300970645,-0.11540073524742589,extinct_steady
extinct_case,0.16486816,75.0,5.915899084437987,8.27724478405954e-07,0.7634960977479271,0.7507667545042017,0.7327763657882256,0.5037275364638474,0.03419023413512437,-0.2627678260555596,-0.11301375608513126,extinct_steady
extinct_case,0.16486816,80.0,5.920186343922132,4.7328462578065935e-07,0.7514645136363338,0.7464798494599093,0.7369874202272833,0.5115480661363829,0.03491212918181997,-0.2612676396759615,-0.11058108876958564,extinct_steady
extinct_case,0.16486816,85.0,5.924540651578237,2.739638253136961e-07,0.7391029737552293,0.7421257411246046,0.7413139591856698,0.519583067059101,0.035653821574686245,-0.25974383131712514,-0.10810712782365516,extinct_steady
extinct_case,0.16486816,90.0,5.928953644539303,1.6061622603866768e-07,0.7264267377238565,0.7377128615111382,0.7457506417966502,0.5278226204794934,0.036414395736568614,-0.25819939712835144,-0.1055965280465209,extinct_steady
extinct_case,0.16486816,95.0,5.933416594954594,9.53384188735236e-08,0.7134528504291636,0.7332499763736539,0.7502915023497927,0.5362556472210436,0.037192828974250185,-0.25663742976080656,-0.10305417198458856,extinct_steady
extinct_case,0.16486816,100.0,5.937920463362429,5.727474489180241e-08,0.7002000495277119,0.7287461460294926,0.7549299826653009,0.5448699678069873,0.037987997028337286,-0.25506111388173824,-0.10048511833588296,extinct_steady
extinct_case,0.16486816,105.0,5.942456007287385,3.4868201718186775e-08,0.6866886599109266,0.7242106245110803,0.7596589690311757,0.5536523710578977,0.0387986804053444,-0.25347369591454694,-0.09789456265242084,extinct_steady
extinct_case,0.16486816,110.0,5.947013877070115,2.1491012232810494e-08,0.6729404224231588,0.7196527681055395,0.7644708521518944,0.5625887254249468,0.03962357465461047,-0.2518784548677809,-0.09528778390066912,extinct_steady
extinct_case,0.16486816,115.0,5.951584696671943,1.342293460455872e-08,0.6589783550519629,0.7150819565717895,0.769357575731813,0.571664069216224,0.040461298696882225,-0.2502786760752188,-0.09267010183283818,extinct_steady
extinct_case,0.16486816,120.0,5.956159148396222,8.505556162197218e-09,0.6448265732385123,0.7105075097648889,0.7743106993665207,0.5808627273949669,0.041310405605689264,-0.24867762288909956,-0.09004682954486186,extinct_steady
extinct_case,0.16486816,125.0,5.960728053762163,5.473923424068452e-09,0.6305101006579862,0.7059386074305803,0.7793214647697049,0.5901684345723089,0.04216939396052083,-0.24707850904265288,-0.08742322829783133,extinct_steady
extinct_case,0.16486816,130.0,5.965282449642297,3.5604618499765384e-09,0.616054669994885,0.7013842134639082,0.7843808655017903,0.5995644645033247,0.043036719800306905,-0.24548447239806767,-0.08480446434384407,extinct_steady
extinct_case,0.16486816,135.0,5.969813639974808,2.3446978120032163e-09,0.6014865334225856,0.6968530243471616,0.789479713302095,0.6090337532753194,0.04391080799464486,-0.24389855699745294,-0.08219556823504974,extinct_steady
extinct_case,0.16486816,140.0,5.974313299936088,1.569491962907009e-09,0.5868322543931037,0.692353365161087,0.7946087109624137,0.6185590346444826,0.04479006473641378,-0.24232367678621067,-0.07960140678688725,extinct_steady
extinct_case,0.16486816,145.0,5.978773459572042,1.0643483042724274e-09,0.572118504447476,0.6878932060302766,0.7997585234433834,0.6281229721091406,0.045672889733151444,-0.2407626214187704,-0.07702663387427927,extinct_steady
extinct_case,0.16486816,150.0,5.983186618688376,7.282995859739635e-10,0.557371868391692,0.6834800472499915,0.8049198460629079,0.6377082855454002,0.04655768789649849,-0.23921801606410226,-0.07447567862778955,extinct_steady
extinct_case,0.16486816,155.0,5.987545748256994,5.046258949288059e-10,0.5426186556695877,0.679120917905047,0.8100834705156443,0.647297873814768,0.04744288065982474,-0.2376923209387596,-0.0719527133048379,extinct_steady
extinct_case,0.16486816,160.0,5.991844322076415,3.5648625241612133e-10,0.5278847214212674,0.6748223442337659,0.8152403475025565,0.6568749310761761,0.04832691671472396,-0.23618782025010196,-0.06946163435639408,extinct_steady
extinct_case,0.16486816,165.0,5.9960763488392335,2.56146719395177e-10,0.5131952982893045,0.6705903175712867,0.8203816455987434,0.6664230561119521,0.04920828210264173,-0.23470661098345497,-0.0670060499026137,extinct_steady
extinct_case,0.16486816,170.0,6.0002363780968855,1.8552102982953608e-10,0.49857484324916135,0.6664302883842604,0.8254988048627936,0.6759263518880452,0.05008550940505032,-0.23325060081390245,-0.06458926723060301,extinct_steady
extinct_case,0.16486816,175.0,6.004319509046008,1.347307211069276e-10,0.484046900866228,0.6623471574859285,0.8305835846968201,0.6853695144369517,0.05095718594802632,-0.23182150503249999,-0.06221428718017225,extinct_steady
extinct_case,0.16486816,180.0,6.008321391071212,9.883756269656854e-11,0.46963398275466994,0.658345275496617,0.8356281060358655,0.6947379112094645,0.0518219610347198,-0.23042084635957152,-0.059883801972340854,extinct_steady
extinct_case,0.16486816,185.0,6.012238215727358,7.395460347467815e-11,0.4553574636467621,0.6544284508653546,0.8406248877236333,0.7040176486296046,0.05267855218119427,-0.2290499577548036,-0.05760019577784156,extinct_steady
extinct_case,0.16486816,190.0,6.016066707330237,5.6255446242227037e-11,0.44123749448882893,0.6505999592801741,0.84556687692891,0.7131956285822613,0.05352575033067027,-0.2277099857114949,-0.055365549475905,extinct_steady
extinct_case,0.16486816,195.0,6.0198041052688165,4.294227802973268e-11,0.4272929328517439,0.6468625613549082,0.8504474735018897,0.7222595936463665,0.054362424028895365,-0.22640189644630537,-0.053181647220378124,extinct_steady
extinct_case,0.16486816,200.0,6.023448146089802,3.279264215754368e-11,0.41354129034468234,0.6432185205440726,0.8552605483793612,0.7311981612759565,0.05518752257931906,-0.22512648216911016,-0.051049986481337045,extinct_steady
extinct_case,0.16486816,205.0,6.026997038201421,2.539217705488882e-11,0.39999869618491807,0.6396696284398535,0.8600004563352788,0.7400008474798033,0.056000078228904925,-0.22388436993744382,-0.04897178887227527,extinct_steady
extinct_case,0.16486816,210.0,6.030449439270867,2.014401042444613e-11,0.3866798759378545,0.6362172273756562,0.8646620434217509,0.7486580806403946,0.05679920744372873,-0.22267602956838606,-0.04694801409125532,extinct_steady
extinct_case,0.16486816,215.0,6.033804425481254,1.618973831351191e-11,0.3735981444830238,0.6328622411692235,0.8692406494309416,0.7571612060860344,0.05758411133101857,-0.22150178439870488,-0.04497937324050683,extinct_steady
extinct_case,0.16486816,220.0,6.037061467515748,1.2916130417314879e-11,0.36076541135309564,0.6296051991380025,0.8737321060264166,0.7655024826204879,0.05835407531881427,-0.22036181968990537,-0.04306634533373295,extinct_steady
extinct_case,0.16486816,225.0,6.040220396779224,1.0292252245769781e-11,0.34819219884427594,0.6264462698771505,0.8781327304045033,0.7736750707512206,0.059108468069343445,-0.2192561944503127,-0.04120919187378684,extinct_steady
extinct_case,0.16486816,230.0,6.04328137948278,8.419112229440279e-12,0.33588766996103675,0.623385287175468,0.8824393155136372,0.7816730145253261,0.059846739802337796,-0.21818485050594139,-0.03940797413140423,extinct_steady
extinct_case,0.16486816,235.0,6.0462448875033115,7.0819386426723325e-12,0.3238596655007807,0.6204217791562736,0.8866491170747268,0.7894912174244926,0.06056842006995316,-0.2171476227000925,-0.03766256950474119,extinct_steady
extinct_case,0.16486816,240.0,6.049111661092454,5.934853888145729e-12,0.31211474889003676,0.6175550055682786,0.8907598378884871,0.7971254132214761,0.0612731150665978,-0.21614425194503983,-0.035972684875444645,extinct_steady
extinct_case,0.16486816,245.0,6.051882708215151,4.881219479304678e-12,0.30065825777373145,0.6147839584466344,0.894769609779194,0.8045721324470746,0.06196050453357611,-0.2151743854531492,-0.03433788158994644,extinct_steady
extinct_case,0.16486816,250.0,6.05455921019138,4.054438277614036e-12,0.28949436007270957,0.6121074564712324,0.8986769739745517,0.8118286659527387,0.06263033839563743,-0.21423760976229594,-0.03275756819599752,extinct_steady
extinct_case,0.16486816,255.0,6.057142665163822,3.507686663659513e-12,0.27862611610705607,0.6095240014993377,0.9024808593625304,0.8188930245304136,0.06328243303357664,-0.21333340052248817,-0.031231073030468667,extinct_steady
extinct_case,0.16486816,260.0,6.0596344834612195,3.067101557962087e-12,0.2680555395086303,0.6070321832023804,0.9061805611719793,0.8257638993193902,0.06391666762948219,-0.2124612641188395,-0.029757527627642298,extinct_steady
extinct_case,0.16486816,265.0,6.062036541406711,2.6181374134486107e-12,0.25778366897616684,0.6046301252573374,0.9097757158583417,0.8324406151654916,0.06453297986143,-0.2116205438383663,-0.028336079836309137,extinct_steady
extinct_case,0.16486816,270.0,6.06435074894302,2.2736690245146443e-12,0.24781062619908503,0.6023159177213736,0.9132662808303202,0.8389230929705948,0.06513136242805491,-0.21081057120100288,-0.026965764234846104,extinct_steady
extinct_case,0.16486816,275.0,6.0665787803468785,1.9985026913500212e-12,0.23813569235203408,0.60008788631779,0.916652507676788,0.8452117999711778,0.06571185845887795,-0.21003076020992748,-0.025645424770484336,extinct_steady
extinct_case,0.16486816,280.0,6.068722953305007,1.7637476304528488e-12,0.22875736867268998,0.5979437133598966,0.9199349209645584,0.8513077103627514,0.0662745578796386,-0.20928029967481734,-0.024374044082336958,extinct_steady
extinct_case,0.16486816,285.0,6.07078528752472,1.5661964189867026e-12,0.21967344554540208,0.5958813791403804,0.9231142940591093,0.8572122603954886,0.06681959326727588,-0.2085584826981151,-0.023150425623728505,extinct_steady
extinct_case,0.16486816,290.0,6.0727679579644,1.39914198595043e-12,0.21088107573825002,0.5938987087008678,0.9261916234916125,0.8629273007701375,0.067347135455705,-0.20786454804439428,-0.021973371876858435,extinct_steady
extinct_case,0.16486816,295.0,6.074673174819271,1.2571365859321725e-12,0.2023768156830343,0.591993491846139,0.929168114510938,0.8684550698060277,0.06785739105901793,-0.2071977221453315,-0.02084165061371528,extinct_steady
extinct_case,0.16486816,300.0,6.076503179521298,1.1358308538659664e-12,0.19415670212937175,0.5901634871442331,0.9320451542547199,0.8737981436159084,0.0683505978722377,-0.20655722049974326,-0.019754009532639158,extinct_steady
extinct_case,0.16486816,305.0,6.078260220332569,1.031714400804597e-12,0.18621631075360967,0.5884064463330659,0.9348242912362366,0.8789593980101538,0.06882702135478343,-0.20594225621590245,-0.018709178728708316,extinct_steady
extinct_case,0.16486816,310.0,6.079946562831448,9.419521935990562e-13,0.17855080528325787,0.5867201038342773,0.9375072181508598,0.8839419765658824,0.06928695168300453,-0.2053520363413848,-0.017705883616759052,extinct_steady
extinct_case,0.16486816,315.0,6.081564454472654,8.642389500702847e-13,0.17115499242931131,0.5851022121931484,0.9400957526497411,0.8887492549209477,0.06973070045424132,-0.20478577426704017,-0.01674284137485131,extinct_steady
extinct_case,0.16486816,320.0,6.083116140976523,7.966897711756331e-13,0.16402337138522144,0.583550525689347,0.9425918200151724,0.893384808599606,0.0701585977168867,-0.2042426839907536,-0.01581877540040088,extinct_steady
extinct_case,0.16486816,325.0,6.084603848391779,7.377502560317806e-13,0.1571501829944404,0.5820628182741506,0.9449974359519459,0.8978523810536138,0.07057098902033357,-0.20372198639547318,-0.014932416430417985,extinct_steady
extinct_case,0.16486816,330.0,6.086029765676449,6.861404875672161e-13,0.15052944951551075,0.5806369009895316,0.9473146926695712,0.902155857814918,0.07096823302906936,-0.20322291534589004,-0.01408250144345336,extinct_steady
extinct_case,0.16486816,335.0,6.087396034267689,6.408026229542665e-13,0.14415501452548551,0.579270632398337,0.94954574491608,0.9062992405584345,0.07135069912847088,-0.2027447213390014,-0.013267775005396484,extinct_steady
extinct_case,0.16486816,340.0,6.0887048745921355,6.00852160155345e-13,0.13802058337964795,0.5779617920739306,0.9516927958171232,0.9102866208032289,0.07171876499722113,-0.20228662722548515,-0.012487044668941894,extinct_steady
extinct_case,0.16486816,345.0,6.089958290877212,5.655491822506505e-13,0.13211975568091305,0.5767083757888891,0.9537580855116804,0.9141221588074065,0.07207281465914522,-0.2018479315257436,-0.011739068726719459,extinct_steady
extinct_case,0.16486816,350.0,6.091158352100807,5.342741242540625e-13,0.12644605708390497,0.5755083145653255,0.9557438800206333,0.9178100628954617,0.0724132365749657,-0.20142791009751662,-0.01102267017157343,extinct_steady
extinct_case,0.16486816,355.0,6.0923070617075075,5.065016349534123e-13,0.12099296995172627,0.574359604958653,0.9576524605168958,0.921354569531378,0.07274042180289643,-0.20102586173519932,-0.010336688918816443,extinct_steady
extinct_case,0.16486816,360.0,6.093406370905592,4.817884590755706e-13,0.1157539578735069,0.5732602957605928,0.9594861147442726,0.9247599273822205,0.07305476252758958,-0.2006411035158943,-0.009679989078885887,extinct_steady
extinct_case,0.16486816,365.0,6.0944581874126245,4.597554874458375e-13,0.11072248924093364,0.5722084792535828,0.9612471287656732,0.9280303819933932,0.07335665064554399,-0.2002729677384551,-0.009051464427145519,extinct_steady
extinct_case,0.16486816,370.0,6.095464355390187,4.4008027608854756e-13,0.10589205837153574,0.5712023112760396,0.9629377795699625,0.9311701620585018,0.07364647649770786,-0.1999208089463278,-0.008450031816150425,extinct_steady
extinct_case,0.16486816,375.0,6.096426678558881,4.224868937493296e-13,0.10125620480928052,0.5702399881073633,0.9645603283167518,0.9341834668739676,0.07392462771144316,-0.19958399583730255,-0.007874641730323604,extinct_steady
extinct_case,0.16486816,380.0,6.097346900824672,4.067393333556234e-13,0.09680853131325134,0.5693197658415885,0.966117014040362,0.9370744546463866,0.07419148812120492,-0.19926191804429158,-0.007324271476785906,extinct_steady
extinct_case,0.16486816,385.0,6.098226713939323,3.926332443824917e-13,0.09254271724854131,0.5684399527269511,0.9676100489630105,0.9398472337884481,0.07444743696508752,-0.19895398345417767,-0.006797928461835723,extinct_steady
extinct_case,0.16486816,390.0,6.099067758669077,3.79993359849981e-13,0.088452536299003,0.5675989079972102,0.969041612295349,0.9425058514056481,0.07469284782205983,-0.19865961779877658,-0.006294651871018746,extinct_steady
extinct_case,0.16486816,395.0,6.099871618347691,3.686664566850891e-13,0.08453186214116186,0.5667950483186076,0.9704138482505934,0.9450542896082448,0.0749280882715303,-0.198378266911273,-0.005813508808774862,extinct_steady
extinct_case,0.16486816,400.0,6.100639827366243,3.585193920323747e-13,0.08077467976890959,0.5660268393000653,0.9717288620808816,0.9474964581502088,0.07515351921386541,-0.19810939375478978,-0.005353597890304024,extinct_steady
extinct_case,0.16486816,405.0,6.101373865546492,3.494363595027223e-13,0.07717509526059545,0.5652928011198256,0.9729887166587916,0.949836188080613,0.07536949428436428,-0.19785248039171183,-0.004914046802402371,extinct_steady
extinct_case,0.16486816,410.0,6.102075161602023,3.413160353911607e-13,0.07372734260797692,0.5645915050643031,0.974195430087208,0.9520772273048149,0.07557635944352138,-0.19760702677228423,-0.0044940131251658254,extinct_steady
extinct_case,0.16486816,415.0,6.102745093286231,3.3406961919455363e-13,0.07042578895644241,0.5639215733801021,0.9753509738652452,0.9542232371783125,0.07577445266261346,-0.1973725506828186,-0.004092683572695189,extinct_steady
extinct_case,0.16486816,420.0,6.103384988351982,3.2761907419874137e-13,0.06726493958206393,0.5632816783143576,0.9764572711462777,0.9562777892716584,0.07596410362507616,-0.1971485874098122,-0.0037092736302042004,extinct_steady
extinct_case,0.16486816,425.0,6.103996125689128,3.218957098865922e-13,0.0642394415670829,0.5626705409772171,0.9775161954515209,0.958244362981396,0.07614563350597503,-0.19693468934181677,-0.003343027108408156,extinct_steady
extinct_case,0.16486816,430.0,6.104579735844077,3.168390375297736e-13,0.061344086268589636,0.5620869308222727,0.9785295698059936,0.9601263439254167,0.07631935482388462,-0.19673042578758948,-0.0029932152959924203,extinct_steady
extinct_case,0.16486816,435.0,6.105137003485224,3.1239542100855895e-13,0.058573811989153776,0.5615296631811308,0.9794991658037961,0.9619270222070501,0.07648557128065077,-0.1965353821131927,-0.002659137078753622,extinct_steady
extinct_case,0.16486816,440.0,6.105669065935889,3.08517302898556e-13,0.05592370480257543,0.560997600730469,0.9804267033190985,0.9636495918783259,0.07664457771184548,-0.19634916025546362,-0.0023401171145619208,extinct_steady
extinct_case,0.16486816,445.0,6.106177020196926,3.051625892892974e-13,0.0533889986522347,0.5604896464694361,0.9813138504717179,0.9652971508760475,0.07679666008086591,-0.19617137626410425,-0.002035507554417696,extinct_steady
extinct_case,0.16486816,450.0,6.106661912244079,3.022939268751819e-13,0.05096507528312223,0.5600047544222854,0.9821622236509072,0.9668727010659706,0.07694209548301267,-0.19600166404760339,-0.001744682286987605,extinct_steady
extinct_case,0.16486816,455.0,6.107124756802173,2.99878027142549e-13,0.0486474640049055,0.5595419098641944,0.9829733875982831,0.9683791483968114,0.07708115215970568,-0.1958396684522731,-0.0014670442034274381,extinct_steady
extinct_case,0.16486816,460.0,6.107566517653804,2.9788517829423154e-13,0.046431840538665496,0.5591001490125654,0.9837488558114671,0.9698193036498675,0.07721408956768007,-0.19568505215420426,-0.0012020155410936287,extinct_steady
extinct_case,0.16486816,465.0,6.107988125716468,2.9628890621958644e-13,0.04431402553556634,0.5586785409499025,0.9844900910625518,0.9711958834018819,0.07734115846786602,-0.19553748933227327,-0.0009490443435612724,extinct_steady
extinct_case,0.16486816,470.0,6.108390476199665,2.950656461917026e-13,0.042289982830870675,0.5582761904667073,0.9851985060091952,0.9725115111599341,0.07746260103014775,-0.19539666666315575,-0.0007076020238402417,extinct_steady
extinct_case,0.16486816,475.0,6.1087744202246945,2.9419425517238123e-13,0.04035581661942094,0.5578922464416782,0.9858754641832027,0.9737687191973764,0.07757865100283474,-0.19526228625439612,-0.00047717836915183977,extinct_steady
extinct_case,0.16486816,480.0,6.109140774695941,2.936557995223608e-13,0.03850776941961305,0.5575258919704321,0.9865222807031354,0.9749699498772515,0.07768953383482322,-0.19513406218946036,-0.00025728460240864764,extinct_steady
extinct_case,0.16486816,485.0,6.109490327115877,2.9343333991643625e-13,0.03674221945398121,0.5571763395504968,0.9871402231911065,0.9761175573549121,0.07779546683276113,-0.19501171884248314,-4.7454235833089e-05,extinct_steady
extinct_case,0.16486816,490.0,6.109823828454019,2.935117259754539e-13,0.03505567787033338,0.5568428382123547,0.9877305127453834,0.9772138093842833,0.07789665932778,-0.19489499337413335,0.00015276120773946648,extinct_steady
extinct_case,0.16486816,495.0,6.110141998659881,2.938774021312784e-13,0.03344478570637363,0.5565246680064925,0.9882943250027691,0.9782608892908571,0.07799331285761758,-0.19478363380208133,0.00034379102933652624,extinct_steady
extinct_case,0.16486816,500.0,6.110445526640043,2.9451822898940215e-13,0.03190631058826421,0.5562211400263294,0.9888327912941075,0.9792608981176283,0.07808562136470415,-0.19467739900902384,0.0005260465797711715,extinct_steady
extinct_case,0.16486816,505.0,6.110735072595203,2.9542331800530436e-13,0.030437143165573978,0.5559315940711688,0.9893469998920491,0.9802158569423769,0.07817377141006555,-0.19457605792471705,0.0006999214741692308,extinct_steady
extinct_case,0.16486816,510.0,6.111011267349405,2.965829310753747e-13,0.029034294118424567,0.5556553993169652,0.9898379970585514,0.981127708823024,0.07825794235289453,-0.194479389760745,0.0008657929524104295,extinct_steady
extinct_case,0.16486816,515.0,6.1112747154169025,2.9798838852064354e-13,0.027694891073523638,0.5553919512494665,0.9903067881242668,0.9819983208022096,0.07833830653558858,-0.19438718293711957,0.0010240215989032676,extinct_steady
extinct_case,0.16486816,520.0,6.111525993848361,2.996319599819906e-13,0.02641617508018826,0.555140672818006,0.9907543387219342,0.9828294861978777,0.0784150294951887,-0.19429923548610734,0.0011749529498257505,extinct_steady
extinct_case,0.16486816,525.0,6.111765656038096,3.0150676115069333e-13,0.025195496985240918,0.5549010106282695,0.9911815760551657,0.9836229269595934,0.07848827018088556,-0.1942153537196983,0.0013189169306689179,extinct_steady
extinct_case,0.16486816,530.0,6.111994229351283,3.0360667411585404e-13,0.024030313956534394,0.5546724373150803,0.991589390115213,0.9843802959282526,0.07855818116260793,-0.19413535306008076,0.0014562299238269983,extinct_steady
extinct_case,0.16486816,535.0,6.112212220031916,3.05926286249179e-13,0.02291818617814583,0.5544544466344452,0.991978634837649,0.9851031789842053,0.07862490882931127,-0.19405905632185697,0.00158719360052244,extinct_steady
extinct_case,0.16486816,540.0,6.112420108181819,3.084608324665434e-13,0.021856773497779314,0.5542465584845393,0.9923501292757773,0.9857930972264435,0.07868859359013324,-0.19398629546938823,0.0017120980697021089,extinct_steady
extinct_case,0.16486816,545.0,6.112618361735124,3.112061386574137e-13,0.020843832085778814,0.5540483049312318,0.9927046587699775,0.9864515091442438,0.07874937007485328,-0.19391690672572884,0.0018312166997176838,extinct_steady
extinct_case,0.16486816,550.0,6.1128074164057535,3.1415856892746894e-13,0.019877211058290357,0.5538592502605992,0.9930429761295985,0.9870798128121113,0.07880736733650258,-0.19385073759100552,0.0019448158036289923,extinct_steady
extinct_case,0.16486816,555.0,6.112987679166359,3.1731498241314e-13,0.018954849188460875,0.5536789874999906,0.9933658027840386,0.9876793480275003,0.07886270904869234,-0.19378764562479042,0.0020531540143023247,extinct_steady
