case_label,stress,q0,w0_scale,time,mean_n,mean_w,mean_q,var_n,var_w,var_q,min_n,min_w,min_q,max_q,min_z
extinct_case,0.16486816,0.9,0.02,895.0,6.116526774665466,9.314880923764614e-13,0.0007253838754361654,1.6392065928232617e-19,1.2390722264320566e-33,4.405664152853781e-18,6.116526773732408,9.314165574733318e-13,0.0007253791392178184,0.0007253887127427695,0.5501398910867571
extinct_case,0.16486816,0.9,0.02,900.0,6.116533349264618,9.511710329172317e-13,0.0006913007689785366,1.4837671224522715e-19,1.2877132946195437e-33,3.988079419053059e-18,6.116533348377275,9.5109823278858e-13,0.0006912962718561158,0.0006913053693848587,0.5501333165337225
extinct_case,0.16486816,0.9,0.02,905.0,6.1165396149340205,9.712886401765275e-13,0.000658818415161049,1.3430986593910948e-19,1.3383357299936995e-33,3.6101508109844084e-18,6.1165396140901604,9.712145497596377e-13,0.0006588141450070008,0.0006588227902366906,0.5501270509080948
extinct_case,0.16486816,0.9,0.02,910.0,6.116545586184168,9.918499927552962e-13,0.000627861695794742,1.215793993035259e-19,1.3910200612064938e-33,3.268104762646696e-18,6.1165455853816635,9.917745865130473e-13,0.0006278576410994131,0.0006278658565475547,0.5501210796994986
extinct_case,0.16486816,0.9,0.02,915.0,6.116551276844505,1.012864373323729e-12,0.0005983590119613127,1.1005810317198256e-19,1.445850108201576e-33,2.958527537149024e-18,6.116551276081335,1.0127876252341279e-12,0.0005983551618013521,0.0005983629688643744,0.5501153890786026
extinct_case,0.16486816,0.9,0.02,920.0,6.116556700095354,1.034341272738676e-12,0.0005702421196673768,9.963085135950015e-20,1.5029131164581632e-33,2.678330843920495e-18,6.116556699369593,1.0342631562842122e-12,0.0005702384636757573,0.0005702458826846973,0.5501099658651935
extinct_case,0.16486816,0.9,0.02,925.0,6.11656186849833,1.0562903942614377e-12,0.0005434459731246282,9.019353181729426e-20,1.5622998967472042e-33,2.4247207476174072e-18,6.116561867808147,1.0562108824182477e-12,0.0005434425014622056,0.0005434495517356449,0.5501047974977574
extinct_case,0.16486816,0.9,0.02,930.0,6.116566794025353,1.0787216578774734e-12,0.0005179085753065526,8.165194023666786e-20,1.6241049706117694e-33,2.1951695532629715e-18,6.1165667933690075,1.0786407231043118e-12,0.0005179052786350783,0.0005179119785294686,0.5500998720044711
extinct_case,0.16486816,0.9,0.02,935.0,6.116571488086289,1.1016452047196346e-12,0.000493570835447922,7.392088142029168e-20,1.6884267217995115e-33,1.987390382297751e-18,6.116571487462125,1.1015628189466537e-12,0.0004935677049044423,0.0004935740718619404,0.5500951779755591
extinct_case,0.16486816,0.9,0.02,940.0,6.116575961555313,1.1250714015966205e-12,0.0004703764331682416,6.692327286793019e-20,1.7553675539006367e-33,1.7993141812657305e-18,6.116575960961756,1.1249875362139428e-12,0.00047037346034080606,0.0004703795109347456,0.5500907045369356
extinct_case,0.16486816,0.9,0.02,945.0,6.116580224796023,1.149010845628401e-12,0.00044827168891461023,6.058936529952158e-20,1.825034054439493e-33,1.6290689301338223e-18,6.116580224231572,1.1489254714744864e-12,0.00044826886581922685,0.00044827461579733936,0.5500864413250854
extinct_case,0.16486816,0.9,0.02,950.0,6.116584287685386,1.1734743689904427e-12,0.00042720544043314975,5.485611658896843e-20,1.8975371656868048e-33,1.4749608393099369e-18,6.116584287148617,1.1733874563402433e-12,0.00042720275949191923,0.00042720822381741577,0.5500823784631181
extinct_case,0.16486816,0.9,0.02,955.0,6.1165881596365725,1.1984730437686313e-12,0.00040712892499125805,4.9666390521796326e-20,1.9729923624548537e-33,1.3354573448601915e-18,6.116588159126129,1.198384562321528e-12,0.0004071263790116303,0.0004071315719022474,0.5500785065379392
extinct_case,0.16486816,0.9,0.02,960.0,6.116591849620702,1.2240181869268537e-12,0.00038799566708548275,4.4968578793954535e-20,2.051519837187507e-33,1.2091717295056895e-18,6.116591849135297,1.2239281057943682e-12,0.0003879932492405752,0.0003879981842056856,0.5500748165784983
extinct_case,0.16486816,0.9,0.02,965.0,6.116595366187596,1.250121365389278e-12,0.00036976137138180744,4.071596439431834e-20,2.1332446926040238e-33,1.0948492137291173e-18,6.116595365725998,1.2500296530825597e-12,0.0003697590751917325,0.0003697637650676159,0.5500713000350442
extinct_case,0.16486816,0.9,0.02,970.0,6.116598717485527,1.2767944012394267e-12,0.0003523838206466196,3.6866258764176943e-20,2.2182971422451968e-33,9.913543761536007e-19,6.116598717046572,1.2767010256565015e-12,0.0003523816399607684,0.00035238609694413186,0.5500679487593633
extinct_case,0.16486816,0.9,0.02,975.0,6.116601911280078,1.3040493770382178e-12,0.0003358227784376033,3.3381207891783796e-20,2.3068127192151465e-33,8.976597759060787e-19,6.116601910862656,1.303954305450999e-12,0.00033582070741783744,0.0003358249430976719,0.5500647549859364
extinct_case,0.16486816,0.9,0.02,980.0,6.1166049549720904,1.3318986412632053e-12,0.00032003989633429757,3.0226209837396625e-20,2.3989324934702148e-33,8.128356618042318e-19,6.116604954575146,1.3318018403042579e-12,0.000320037929439002,0.00032004195482685703,0.5500617113139782
extinct_case,0.16486816,0.9,0.02,985.0,6.116607855614788,1.3603548138713252e-12,0.0003049986254980923,2.736993651634889e-20,2.49480329799883e-33,7.360406644945245e-19,6.116607855237316,1.3602562495203834e-12,0.00030499675746704496,0.0003050005830257992,0.5500588106903204
extinct_case,0.16486816,0.9,0.02,990.0,6.116610619930086,1.3894307919875198e-12,0.00029066413236102697,2.4784057645428986e-20,2.5945779642481667e-33,6.665133772545666e-19,6.116610619571133,1.3893304295577409e-12,0.00029066235820104366,0.0002906659938722455,0.5500560463930966
extinct_case,0.16486816,0.9,0.02,995.0,6.116613254324148,1.4191397557216778e-12,0.00027700321825192527,2.2442920960931295e-20,2.698415567195311e-33,6.035647405928527e-19,6.1166132539828055,1.4190375598456386e-12,0.0002770015332232398,0.0002770049884530886,0.5500534120161938
extinct_case,0.16486816,0.9,0.02,1000.0,6.116615764902206,1.4494951741163985e-12,0.0002639842427771571,2.032330964934527e-20,2.8064816804377575e-33,5.465711536367745e-19,6.1166157645776105,1.44939110873182e-12,0.0002639826423804978,0.00026398592614453384,0.5500509014544263
extinct_case,0.16486816,0.9,0.02,1005.0,6.116618157482687,1.4805108112281587e-12,0.0002515770507816919,1.8404243658155052e-20,2.918948641717393e-33,4.949682428845524e-19,6.116618157174018,1.4804048395633558e-12,0.00025157553074602176,0.00025157865157258616,0.5500485088894118
extinct_case,0.16486816,0.9,0.02,1010.0,6.116620437610679,1.5122007323445241e-12,0.00023975290272410554,1.666668494111459e-20,3.035995829313748e-33,4.482452253690544e-19,6.116620437317153,1.5120928169035766e-12,0.0002397514589949884,0.00023975442498751725,0.5500462287761041
extinct_case,0.16486816,0.9,0.02,1015.0,6.116622610570761,1.5445793103401263e-12,0.00022848440830683815,1.5093450437381292e-20,3.157809949734964e-33,4.059398094663519e-19,6.116622610291636,1.5444694128877605e-12,0.00022848303703540128,0.00022848585589360906,0.5500440558299625
extinct_case,0.16486816,0.9,0.02,1020.0,6.116624681399238,1.577661232174186e-12,0.00021774546321030232,1.3668970677366933e-20,3.284585337194633e-33,3.6763358194674554e-19,6.116624681133809,1.5775493137203623e-12,0.00021774416074276355,0.00021774683978277167,0.5500419850147195
extinct_case,0.16486816,0.9,0.02,1025.0,6.116626654895801,1.6114615055324422e-12,0.0002075111887864061,1.2379144256285374e-20,3.416524265319585e-33,3.3294783476983247e-19,6.116626654643396,1.6113475263166433e-12,0.00020750995165413688,0.00020751249782760054,0.5500400115307227
extinct_case,0.16486816,0.9,0.02,1030.0,6.116628535634632,1.6459954656164174e-12,0.00019775787457371126,1.1211237543106192e-20,3.553837271621483e-33,3.0153978965575646e-19,6.116628535394611,1.6458793850916276e-12,0.000197756699483808,0.00019775911939608968,0.5500381308038206
extinct_case,0.16486816,0.9,0.02,1035.0,6.116630327974998,1.6812787820830193e-12,0.0001884629235028018,1.0153684603368363e-20,3.696743495242254e-33,2.730991823962774e-19,6.116630327746753,1.6811605588993943e-12,0.00018846180732913986,0.00018846410725657697,0.5500363384747801
extinct_case,0.16486816,0.9,0.02,1040.0,6.116632036071344,1.717327466137555e-12,0.0001796047996665039,9.196054170210677e-21,3.845471028499793e-33,2.473451725829799e-19,6.116632035854297,1.7172070581257662e-12,0.00017960373944124887,0.00017960592534756162,0.5500346303891867
extinct_case,0.16486816,0.9,0.02,1045.0,6.11663366388291,1.7541578777833087e-12,0.00017116297853539034,8.328884371062761e-21,4.000257282842201e-33,2.2402354766007733e-19,6.116633663676512,1.754035241937562e-12,0.00017116197144094358,0.00017116404899282446,0.5500330025878294
extinct_case,0.16486816,0.9,0.02,1050.0,6.116635215182902,1.791786733230911e-12,0.00016311789950453206,7.543613934452449e-21,4.161349369737611e-33,2.0290419321663972e-19,6.116635214986631,1.7916618256916321e-12,0.00016311694286588746,0.0001631189174478138,0.5500314512975284
extinct_case,0.16486816,0.9,0.02,1055.0,6.116636693567228,1.830231112470802e-12,0.00015545092066273543,6.832499896264943e-21,4.329004497170221e-33,1.8377880411952176e-19,6.1166366933805865,1.830103888506978e-12,0.00015545001194022744,0.0001554518886685351,0.5500299729224036
extinct_case,0.16486816,0.9,0.02,1060.0,6.116638102462827,1.869508467012166e-12,0.00014814427568054153,6.188516666223942e-21,4.503490382349073e-33,1.6645881348305194e-19,6.116638102285342,1.8693788810033384e-12,0.00014814341246296346,0.00014814519619921936,0.5500285640355402
extinct_case,0.16486816,0.9,0.02,1065.0,6.116639445135602,1.9096366277918137e-12,0.00014118103271807135,5.605323873975835e-21,4.68508568130666e-33,1.5077351873006763e-19,6.116639444966825,1.9095046332097172e-12,0.00014118021271614564,0.0001411819080798521,0.5500272213710573
extinct_case,0.16486816,0.9,0.02,1070.0,6.116640724697993,1.9506338132565317e-12,0.00013454505525838654,5.077171344945391e-21,4.8740804360253594e-33,1.3656838591952329e-19,6.116640724537496,1.950499362646361e-12,0.00013454427629856788,0.00013454588767923458,0.5500259418165389
extinct_case,0.16486816,0.9,0.02,1075.0,6.116641944116177,1.992518637622543e-12,0.00012822096477641437,4.598856624392835e-21,5.0707765399253995e-33,1.2370351536447556e-19,6.116641943963553,1.992381682583859e-12,0.00012822022479500993,0.00012822175636362292,0.5500247224058294
extinct_case,0.16486816,0.9,0.02,1080.0,6.116643106216941,2.035310119315781e-12,0.00012219410515766172,4.1656714932623145e-21,5.275488222343949e-33,1.1205225314874868e-19,6.116643106071805,2.035170610483025e-12,0.0001221934021952512,0.00012219485791516987,0.550023560312159
extinct_case,0.16486816,0.9,0.02,1085.0,6.116644213694238,2.0790276895967637e-12,0.00011645050878492829,3.77334826492983e-21,5.4885425528432174e-33,1.0149993466348747e-19,6.116644213556222,2.07888557661939e-12,0.00011644984095172637,0.00011645122461837932,0.5500224528415921
extinct_case,0.16486816,0.9,0.02,1090.0,6.1166452691154145,2.123691201373952e-12,0.00011097686421503129,3.4180247345424305e-21,5.7102799661510935e-33,9.1942747551353e-20,6.116645268984168,2.123546432896166e-12,0.00011097622970402361,0.0001109775449365846,0.5500213974267953
extinct_case,0.16486816,0.9,0.02,1095.0,6.116646274927172,2.16932093820957e-12,0.0001057604853711819,3.0962086935080363e-21,5.941054808582675e-33,8.328670271845943e-20,6.116646274802363,2.1691734618496536e-12,0.00010575988251230828,0.00010576113270409033,0.5500203916210958
extinct_case,0.16486816,0.9,0.02,1100.0,6.116647233461222,2.2159376235219193e-12,0.00010078928218011329,2.8047357227798068e-21,6.181235906783628e-33,7.54467030976839e-20,6.116647233342537,2.215787385851153e-12,0.00010078870938740945,0.00010078989776307726,0.5500194330927951
extinct_case,0.16486816,0.9,0.02,1105.0,6.116648146939703,2.2635624299883695e-12,9.605173258636147e-05,2.5407374595568903e-21,6.431207159778747e-33,6.834570087445729e-20,6.116648146826838,2.2634093765095263e-12,9.60511883537039e-05,9.605231797767084e-05,0.5500185196197738
extinct_case,0.16486816,0.9,0.02,1110.0,6.116649017480315,2.312216989153237e-12,9.153685587924931e-05,2.301623441566913e-21,6.691368155228519e-33,6.191393473894232e-20,6.1166490173729855,2.3120610642786406e-12,9.153633877631616e-05,9.153741256072311e-05,0.5500176490843445
extinct_case,0.16486816,0.9,0.02,1115.0,6.116649847101234,2.3619234012449077e-12,8.72341872711264e-05,2.085044631985458e-21,6.962134810863149e-33,5.608823956164666e-20,6.116649846999169,2.3617645482740667e-12,8.723369593956398e-05,8.723471665186025e-05,0.5500168194683437
extinct_case,0.16486816,0.9,0.02,1120.0,6.11665063772579,2.412704245206637e-12,8.313375366828317e-05,1.8888717238304288e-21,7.243940042187037e-33,5.0811421595050643e-20,6.116650637628731,2.412542406303412e-12,8.3133286818067e-05,8.313425708821349e-05,0.5500160288484567
extinct_case,0.16486816,0.9,0.02,1125.0,6.116651391186919,2.464582588945549e-12,7.922605057868884e-05,1.7111781120246216e-21,7.537234457508204e-33,4.603169297057638e-20,6.116651391094619,2.4644177051148705e-12,7.922560698466994e-05,7.92265293119834e-05,0.5500152753917611
extinct_case,0.16486816,0.9,0.02,1130.0,6.116652109231412,2.517581999804477e-12,7.550202010330926e-05,1.5502247227234512e-21,7.842487081339839e-33,4.1702159851905437e-20,6.116652109143637,2.5174140108685944e-12,7.550159860193546e-05,7.550247536159154e-05,0.5500145573514754
extinct_case,0.16486816,0.9,0.02,1135.0,6.11665279352396,2.5717265552613853e-12,7.195302996024496e-05,1.4044300549954943e-21,8.160186107494312e-33,3.778035914491692e-20,6.11665279344049,2.571555399835639e-12,7.195262944644907e-05,7.19534628956612e-05,0.550013873062919
extinct_case,0.16486816,0.9,0.02,1140.0,6.116653445651021,2.627040853861204e-12,6.857085349330013e-05,1.2723634061576425e-21,8.490839682861205e-33,3.422783914304693e-20,6.116653445571645,2.6268664693293046e-12,6.857047291754592e-05,6.857126520143643e-05,0.5500132209396451
extinct_case,0.16486816,0.9,0.02,1145.0,6.116654067124488,2.6835500263850306e-12,6.53476506188529e-05,1.1527320776470302e-21,8.83497672336852e-33,3.100977993992696e-20,6.116654067049003,2.6833723488738464e-12,6.534728898433105e-05,6.534804214150933e-05,0.5500125994697743
extinct_case,0.16486816,0.9,0.02,1150.0,6.116654659385192,2.741279747261757e-12,6.227594966705234e-05,1.0443620011822996e-21,9.193147763233182e-33,2.809464982650701e-20,6.116654659313408,2.7410987116155866e-12,6.22756060270187e-05,6.227632199488163e-05,0.5500120072124822
extinct_case,0.16486816,0.9,0.02,1155.0,6.116655223806248,2.8002562462272857e-12,5.93486300754225e-05,9.461938751946354e-22,9.565925839013261e-33,2.5453894255706736e-20,6.116655223737984,2.800071785981619e-12,5.9348303530671336e-05,5.93489841504396e-05,0.5500114427946619
extinct_case,0.16486816,0.9,0.02,1160.0,6.116655761696236,2.8605063202366233e-12,5.655890589491377e-05,8.572625721995097e-22,9.953907409794753e-33,2.306165428150838e-20,6.116655761631318,2.8603183675913645e-12,5.655859559137919e-05,5.6559242612882304e-05,0.5500109049077474
extinct_case,0.16486816,0.9,0.02,1165.0,6.1166562743022235,2.9220573456342428e-12,5.3900310070309186e-05,7.767013743782749e-22,1.0357713315013502e-32,2.0894511674467866e-20,6.116656274240488,2.9218658314264e-12,5.390001519678832e-05,5.3900630283011264e-05,0.5500103923046725
extinct_case,0.16486816,0.9,0.02,1170.0,6.1166567628126725,2.9849372905882365e-12,5.136667945867613e-05,7.037194094742245e-22,1.0777989771503329e-32,1.8931258180192576e-20,6.116656762753963,2.9847421442640575e-12,5.136639924466745e-05,5.1366983976070866e-05,0.5500099037969869
extinct_case,0.16486816,0.9,0.02,1175.0,6.116657228360181,3.0491747277938957e-12,4.895214055125127e-05,6.376028391104352e-22,1.121540941130254e-32,1.7152686630833916e-20,6.11665722830435,3.0489758773804334e-12,4.895187426490274e-05,4.8952430143527664e-05,0.5500094382520986
extinct_case,0.16486816,0.9,0.02,1180.0,6.116657672024116,3.1147988474524745e-12,4.665109586576679e-05,5.777063736479889e-22,1.1670672361911308e-32,1.554140183532639e-20,6.11665767197102,3.1145962195285887e-12,4.665084281192773e-05,4.665137126529601e-05,0.5500089945906498
extinct_case,0.16486816,0.9,0.02,1185.0,6.116658094833109,3.181839470531028e-12,4.4458210977769706e-05,5.234417774098402e-22,1.2144507370779984e-32,1.408164937165688e-20,6.116658094782616,3.181632990197792e-12,4.445797049614157e-05,4.445847288096156e-05,0.5500085717840134
extinct_case,0.16486816,0.9,0.02,1190.0,6.116658497767444,3.250327062309339e-12,4.236840216095815e-05,4.742803424436527e-22,1.2637672975754154e-32,1.2759160584097259e-20,6.116658497719426,3.2501166531598525e-12,4.236817362433877e-05,4.236865123002673e-05,0.5500081688519123
extinct_case,0.16486816,0.9,0.02,1195.0,6.116658881761332,3.320292746220074e-12,4.0376824607962264e-05,4.297410342459974e-22,1.315095872347061e-32,1.1561012248415215e-20,6.116658881715666,3.320078330308657e-12,4.037660742057909e-05,4.037706147260493e-05,0.5500077848601426
extinct_case,0.16486816,0.9,0.02,1200.0,6.116659247705071,3.391768317988458e-12,3.847886120433487e-05,3.893899194302853e-22,1.3685186437489704e-32,1.0475499514266744e-20,6.116659247661642,3.3915498157992336e-12,3.84786548002625e-05,3.8479086463328924e-05,0.5500074189184119
extinct_case,0.16486816,0.9,0.02,1205.0,6.116659596447111,3.464786260077877e-12,3.667011182979308e-05,3.5283119924328797e-22,1.4241211538446794e-32,9.492020866171909e-21,6.1166595964058095,3.4645635904927035e-12,3.6669915671450824e-05,3.6670326052514116e-05,0.5500070701782744
extinct_case,0.16486816,0.9,0.02,1210.0,6.116659928796025,3.539379756447965e-12,3.494638316196785e-05,3.19708762712082e-22,1.481992441813003e-32,8.60097396501772e-21,6.116659928756747,3.5391528367137244e-12,3.494619673869344e-05,3.494658688983367e-05,0.5500067378311619
extinct_case,0.16486816,0.9,0.02,1215.0,6.116660245522379,3.61558270763188e-12,3.330367895907782e-05,2.8969905080956004e-22,1.5422251869760956e-32,7.793661338201659e-21,6.1166602454850265,3.6153514533271054e-12,3.330350178577315e-05,3.330387270692144e-05,0.5500064211065148
extinct_case,0.16486816,0.9,0.02,1220.0,6.116660547360521,3.693429746139608e-12,3.1738190799048896e-05,2.625085677700678e-22,1.604915857688092e-32,7.062204985776206e-21,6.116660547324998,3.693194071140429e-12,3.173802241489423e-05,3.17383750564242e-05,0.5500061192699895
extinct_case,0.16486816,0.9,0.02,1225.0,6.116660835010279,3.772956252194286e-12,3.0246289253654413e-05,2.3787349722132907e-22,1.6701648663053645e-32,6.399469058454629e-21,6.116660834976496,3.7727160686396906e-12,3.0246129220887596e-05,3.024646448607789e-05,0.550005831621762
extinct_case,0.16486816,0.9,0.02,1230.0,6.11666110913859,3.854198369808704e-12,2.88245154772553e-05,2.155521385845456e-22,1.7380767305015433e-32,5.7989898430607616e-21,6.116661109106461,3.853953588065084e-12,2.8824363380012645e-05,2.882468212738655e-05,0.5500055574949
extinct_case,0.16486816,0.9,0.02,1235.0,6.116661370381039,3.937193023209263e-12,2.746957319067654e-05,1.953276664967474e-22,1.8087602411923894e-32,5.2549123632784366e-21,6.116661370350483,3.936943551834244e-12,2.746942863389231e-05,2.746973167944109e-05,0.5500052962538219
extinct_case,0.16486816,0.9,0.02,1240.0,6.116661619343336,4.02197793361486e-12,2.6178321041669214e-05,1.7700245488782379e-22,1.8823286373064445e-32,4.76193296998624e-21,6.116661619314278,4.021723679320406e-12,2.6178183650030634e-05,2.6178471769326044e-05,0.5500050472928203
extinct_case,0.16486816,0.9,0.02,1245.0,6.1166618566027235,4.1085916363783295e-12,2.494776532427693e-05,1.6039829475466685e-22,1.9588997877320275e-32,4.315247354311446e-21,6.116661856575089,4.108332503993087e-12,2.494763474123203e-05,2.49479086714337e-05,0.5500048100346592
extinct_case,0.16486816,0.9,0.02,1250.0,6.116662082709308,4.197073498498206e-12,2.3775053040254963e-05,1.4535336801177576e-22,2.038596380698351e-32,3.910503470017576e-21,6.116662082683026,4.196809390929093e-12,2.37749289270704e-05,2.3775189368833333e-05,0.5500045839292345
extinct_case,0.16486816,0.9,0.02,1255.0,6.116662298187338,4.287463736508777e-12,2.265746528648047e-05,1.3172095125624113e-22,2.1215461209025537e-32,3.543758901150927e-21,6.116662298162342,4.287194554701776e-12,2.2657347321346976e-05,2.2657594940634006e-05,0.5500043684522997
extinct_case,0.16486816,0.9,0.02,1260.0,6.1166625035364195,4.379803434756544e-12,2.159241095304589e-05,1.1936831044400168e-22,2.2078819347061906e-32,3.211442254446588e-21,6.116662503512647,4.379529077656713e-12,2.159229883022882e-05,2.1592534260032952e-05,0.5500041631042518
extinct_case,0.16486816,0.9,0.02,1265.0,6.116662699232679,4.474134564071404e-12,2.0577420717445446e-05,1.0817510968190197e-22,2.2977421837277113e-32,2.910318195773497e-21,6.11666269921007,4.47385492858207e-12,2.057731414647818e-05,2.057753798845912e-05,0.5500039674089685
extinct_case,0.16486816,0.9,0.02,1270.0,6.116662885729856,4.5705000008410144e-12,1.9610141320949433e-05,9.803242267789642e-23,2.3912708871744772e-32,2.637455786362486e-21,6.1166628857083545,4.570214981782133e-12,1.9610040025867437e-05,1.9610252851906785e-05,0.5500037809127114
extinct_case,0.16486816,0.9,0.02,1275.0,6.1166630634603685,4.668943546497035e-12,1.8688330113913254e-05,8.884148695384264e-23,2.4886179532700056e-32,2.3901998065311988e-21,6.116663063439918,4.6686530365627075e-12,1.8688233832526758e-05,1.868843618620575e-05,0.5500036031830682
extinct_case,0.16486816,0.9,0.02,1280.0,6.116663232836303,4.769509947422069e-12,1.7809849857390155e-05,8.051313020264516e-23,2.5899394201505704e-32,2.1661447850121525e-21,6.116663232816854,4.7692138371371995e-12,1.7809758340593478e-05,1.780995073859724e-05,0.5500034338079514
extinct_case,0.16486816,0.9,0.02,1285.0,6.116663394250379,4.872244915286372e-12,1.6972663769009303e-05,7.296623372472353e-23,2.695397706624614e-32,1.9631114778982263e-21,6.116663394231882,4.8719430929624335e-12,1.6972576780124973e-05,1.697275971357692e-05,0.5500032723946457
extinct_case,0.16486816,0.9,0.02,1290.0,6.116663548076854,4.977195147823554e-12,1.6174830801645885e-05,6.612731771616924e-23,2.805161873184325e-32,1.779125565783037e-21,6.116663548059263,4.976887499513462e-12,1.617474811580183e-05,1.6174922051531662e-05,0.5500031185688944
extinct_case,0.16486816,0.9,0.02,1295.0,6.116663694672397,5.084408350054722e-12,1.5414501143948424e-05,5.992988639305335e-23,2.919407893704819e-32,1.6123983598485762e-21,6.116663694655666,5.08409475950678e-12,1.541442254748645e-05,1.5414587929235144e-05,0.550002971974033
extinct_case,0.16486816,0.9,0.02,1300.0,6.116663834376906,5.193933255970703e-12,1.4689911932301699e-05,5.431378378788979e-23,3.0383189382557235e-32,1.461309326876378e-21,6.116663834360994,5.1936136045816304e-12,1.4689837222215825e-05,1.4689994471780669e-05,0.550002832270163
extinct_case,0.16486816,0.9,0.02,1305.0,6.116663967514307,5.305819650682204e-12,1.3999383164292977e-05,4.9224467634949965e-23,3.1620856674866713e-32,1.3243902617044955e-21,6.116663967499173,5.305493817449187e-12,1.3999312147695996e-05,1.3999461666018666e-05,0.5500026991333627
extinct_case,0.16486816,0.9,0.02,1310.0,6.116664094393297,5.420118393047968e-12,1.3341313804215467e-05,4.461240105585274e-23,3.290906539064093e-32,1.200310951244755e-21,6.116664094378903,5.41978625451974e-12,1.334124628752322e-05,1.3341388466032963e-05,0.5500025722549343
extinct_case,0.16486816,0.9,0.02,1315.0,6.116664215308061,5.536881438791214e-12,1.2714178071587372e-05,4.0432769785092946e-23,3.4249881266333343e-32,1.0878661896536956e-21,6.116664215294372,5.536542869018152e-12,1.271411388002533e-05,1.2714249081633854e-05,0.5500024513406936
extinct_case,0.16486816,0.9,0.02,1320.0,6.116664330538959,5.656161864114864e-12,1.2116521904088423e-05,3.664507498376958e-23,3.564545451854245e-32,9.859640169029036e-22,6.116664330525939,5.655816734598053e-12,1.2116460873291652e-05,1.2116589441270015e-05,0.5500023361102858
extinct_case,0.16486816,0.9,0.02,1325.0,6.116664440353171,5.778013889826285e-12,1.1546959586719595e-05,3.32123816371435e-23,3.709802330005576e-32,8.936150653445187e-22,6.116664440340788,5.777662069465558e-12,1.154690156048116e-05,1.154702382116479e-05,0.5500022262965311
extinct_case,0.16486816,0.9,0.02,1330.0,6.116664545005317,5.902492905982522e-12,1.100417053937637e-05,3.0101631409630935e-23,3.860991729737885e-32,8.099229098474433e-22,6.116664544993539,5.902134261023432e-12,1.1004115369240633e-05,1.100423163286718e-05,0.5500021216448117
extinct_case,0.16486816,0.9,0.02,1335.0,6.116664644738048,6.029655497067203e-12,1.0486896255392734e-05,2.7282388730942745e-23,4.0183561475525823e-32,7.340753266639241e-22,6.116664644726847,6.0292898910469254e-12,1.048684380026897e-05,1.0486954361774625e-05,0.5500020219124763
extinct_case,0.16486816,0.9,0.02,1340.0,6.116664739782612,6.159559467710575e-12,9.99393738396256e-06,2.472731174565966e-23,4.182147997594684e-32,6.653363755095955e-22,6.116664739771958,6.159186761402692e-12,9.993887509757948e-06,9.993992649534243e-06,0.5500019268682813
extinct_case,0.16486816,0.9,0.02,1345.0,6.116664830359382,6.292263868964353e-12,9.524150949678156e-06,2.2411838934578407e-23,4.35263001741142e-32,6.030392270923966e-22,6.116664830349249,6.291883920322537e-12,9.524103528949159e-06,9.524203513562243e-06,0.550001836291851
extinct_case,0.16486816,0.9,0.02,1350.0,6.116664916678377,6.4278290251433215e-12,9.076447702743316e-06,2.031319682726352e-23,4.53007569029623e-32,5.465796658559196e-22,6.116664916668739,6.427441689243847e-12,9.076402614364512e-06,9.076497697238749e-06,0.5500017499731693
extinct_case,0.16486816,0.9,0.02,1355.0,6.11666499893974,6.566316561245895e-12,8.649789593720715e-06,1.841134407287641e-23,4.7147696849360927e-32,4.954102043044684e-22,6.116664998930574,6.5659216902289905e-12,8.649746722570187e-06,8.64983714463786e-06,0.5500016677120959
extinct_case,0.16486816,0.9,0.02,1360.0,6.116665077334209,6.707789430966088e-12,8.243187366961971e-06,1.6687569023441808e-23,4.907008313040897e-32,4.490347512274532e-22,6.11666507732549,6.707386873976102e-12,8.24314660362245e-06,8.243232593941253e-06,0.5500015893178916
extinct_case,0.16486816,0.9,0.02,1365.0,6.116665152043553,6.85231194530965e-12,7.85569826714346e-06,1.512541011593111e-23,5.107100005697088e-32,4.070037816683424e-22,6.11666515203526,6.851901548433978e-12,7.855659507618403e-06,7.855741283958345e-06,0.5500015146087899
extinct_case,0.16486816,0.9,0.02,1370.0,6.116665223240998,6.999949801827331e-12,7.486423853593071e-06,1.3709364027211376e-23,5.315365809213758e-32,3.6890996130337207e-22,6.116665223233111,6.99953140803412e-12,7.48638699903697e-06,7.486464768438162e-06,0.5500014434115638
extinct_case,0.16486816,0.9,0.02,1375.0,6.11666529109163,7.15077011447861e-12,7.134507917342608e-06,1.2426228514639775e-23,5.532139901282934e-32,3.343841824910027e-22,6.116665291084129,7.150343563553175e-12,7.134472873804736e-06,7.1345468331075435e-06,0.5500013755611302
extinct_case,0.16486816,0.9,0.02,1380.0,6.116665355752771,7.304841444139435e-12,6.799134496078544e-06,1.1262978469128247e-23,5.757770128232204e-32,3.03091973153638e-22,6.116665355745635,7.304406572619382e-12,6.799101174259539e-06,6.799171510608485e-06,0.5500013109001687
extinct_case,0.16486816,0.9,0.02,1385.0,6.116665417374348,7.462233829767837e-12,6.47952598239068e-06,1.0208971689642164e-23,5.992618564280263e-32,2.7473024341887027e-22,6.11666541736756,7.461790470876886e-12,6.479494297411279e-06,6.479561188733954e-06,0.5500012492787495
