parameter_set_label,r_v,a_v,b_u,b_v,stress,q0,w0_scale,classification,basin_label,tail_mean_w,tail_mean_q,q_change,selection_gradient_tail_mean,predator_growth_factor_tail_mean,physical,notes
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.0,0.2,persistent_steady,persistent_basin,1.2791728418512094,0.0,0.0,0.5020864209255976,-3.778116365713596e-14,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.0,0.5,persistent_steady,persistent_basin,1.2791728418510067,0.0,0.0,0.5020864209255035,4.3586533559358e-16,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.0,1.0,persistent_steady,persistent_basin,1.279172841851009,0.0,0.0,0.5020864209255045,5.551115123125783e-17,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.0,1.5,persistent_steady,persistent_basin,1.2791728418510029,0.0,0.0,0.5020864209255016,1.1965737043182244e-15,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.1,0.02,persistent_steady,persistent_basin,0.27152422925586006,0.5185428739004911,0.41854287390049116,-0.001999035218662131,-8.619350483319413e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.1,0.05,declining_transient,transient_basin,0.2760095135933557,0.516480488035639,0.416480488035639,0.0005812205133753897,6.415856262612037e-05,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.1,0.1,persistent_steady,persistent_basin,0.27624077553988685,0.5175808830522308,0.41758088305223084,0.0007111525084153046,-3.84125746541361e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.1,0.2,persistent_steady,persistent_basin,0.2751864477520095,0.5179891077357344,0.4179891077357344,0.00010584017610641996,-4.913509257050558e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.1,0.5,persistent_steady,persistent_basin,0.2745275464630797,0.5179107992173401,0.4179107992173401,-0.00027197696692857036,-2.568068970841116e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.1,1.0,persistent_steady,persistent_basin,0.27439360319137407,0.517814592202862,0.417814592202862,-0.00034865239489973094,-1.371114006964194e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.1,1.5,persistent_steady,persistent_basin,0.2743650385834595,0.5177747948928418,0.41777479489284186,-0.0003649669726636076,-9.43736990731457e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.2,0.02,persistent_steady,persistent_basin,0.27152653226056356,0.5185641677605678,0.3185641677605678,-0.0019977385710406,-1.0608876622960778e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.2,0.05,declining_transient,transient_basin,0.27603201225998397,0.516490155754324,0.316490155754324,0.0005940984147554115,6.278281811938482e-05,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.2,0.1,persistent_steady,persistent_basin,0.27617737765325445,0.5176307057360755,0.3176307057360755,0.0006747045708192683,-4.1329609478222194e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.2,0.2,persistent_steady,persistent_basin,0.27502014379039086,0.5179980194231237,0.3179980194231237,1.0443899759984524e-05,-4.580389923554332e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.2,0.5,persistent_steady,persistent_basin,0.27440183029996085,0.517821779980159,0.317821779980159,-0.0003439446672709936,-1.4559907888987734e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.2,1.0,persistent_steady,persistent_basin,0.27434009813734306,0.5176790202920664,0.31767902029206635,-0.0003790906490255085,-2.5679505895009345e-07,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.2,1.5,persistent_steady,persistent_basin,0.27434713114970394,0.5176227963478931,0.3176227963478931,-0.00037494078660056917,4.583774058695189e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.3,0.02,recovery_transient,transient_basin,0.27166546520270396,0.5189625993643401,0.2189625993643401,-0.0019183629735203603,-5.054342346197942e-05,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.3,0.05,declining_transient,transient_basin,0.2757464166592085,0.5163931930831558,0.2163931930831558,0.0004305376475312416,7.79963435180692e-05,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.3,0.1,persistent_steady,persistent_basin,0.27630477175429746,0.5175229305184658,0.21752293051846577,0.0007479626557100663,-3.478520298495623e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.3,0.2,persistent_steady,persistent_basin,0.2751124055734126,0.5179927549035876,0.21799275490358766,6.337035882783183e-05,-4.762243377180696e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.3,0.5,persistent_steady,persistent_basin,0.2744121262907581,0.5178007445662521,0.21780074456625215,-0.0003379917487046145,-1.2925562547676702e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.3,1.0,persistent_steady,persistent_basin,0.27438050626476423,0.5176130398003285,0.21761303980032848,-0.00035576224539930605,4.633719059404727e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.3,1.5,persistent_steady,persistent_basin,0.27441518515014424,0.5175346947143585,0.21753469471435855,-0.000335697852237229,1.0749864268170118e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.4,0.02,recovery_transient,transient_basin,0.27229539361761534,0.5195332386212522,0.1195332386212522,-0.0015570772609545351,-0.00011986593921634285,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.4,0.05,declining_transient,transient_basin,0.27512560864246277,0.516309320213007,0.116309320213007,7.452120060461682e-05,0.00010004895886004902,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.4,0.1,persistent_steady,persistent_basin,0.27648387588209883,0.5172720513769103,0.11727205137691032,0.0008511994420695346,-1.6757799145030975e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.4,0.2,persistent_steady,persistent_basin,0.27543969783876726,0.5179378507885881,0.1179378507885881,0.0002511694096375012,-5.078582521533069e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.4,0.5,persistent_steady,persistent_basin,0.2745883566933794,0.5178231122691835,0.11782311226918352,-0.00023689513324605377,-1.928648870218799e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.4,1.0,persistent_steady,persistent_basin,0.2745363589258433,0.5175883956676977,0.11758839566769763,-0.0002662515550523757,3.0012683877944027e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.4,1.5,persistent_steady,persistent_basin,0.27457944402514506,0.5174753233392181,0.11747532333921806,-0.0002412918756576871,1.1993792510128518e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.5,0.02,recovery_transient,transient_basin,0.27399901664218596,0.5200231180068686,0.020023118006868623,-0.0005799673982366022,-0.00021111243892282214,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.5,0.05,declining_transient,transient_basin,0.2740571351458498,0.5164106440622436,0.016410644062243573,-0.0005392540030333822,0.00011696119268682676,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.5,0.1,persistent_steady,persistent_basin,0.27647653153986157,0.5168657372322428,0.016865737232242828,0.0008479986686987993,1.9341955904950667e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.5,0.2,persistent_steady,persistent_basin,0.27598986253391394,0.5177119810793971,0.017711981079397088,0.0005670574596763289,-4.400832842926514e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.5,0.5,persistent_steady,persistent_basin,0.2750654673459343,0.5177835684299674,0.017783568429967422,3.6921255412145936e-05,-2.7528339942130602e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.5,1.0,persistent_steady,persistent_basin,0.2749114110877608,0.5175221087293915,0.017522108729391528,-5.088607572878434e-05,-3.0975722627374563e-07,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.5,1.5,persistent_steady,persistent_basin,0.27490201517828977,0.5173700709815985,0.017370070981598484,-5.595501447680986e-05,1.3418341616890848e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.6,0.02,recovery_transient,transient_basin,0.2774402695262145,0.5198148507060542,-0.08018514929394582,0.0013909302357297411,-0.00028142521432801315,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.6,0.05,persistent_steady,persistent_basin,0.27257577125624893,0.516997706094182,-0.08300229390581793,-0.001391863258820239,0.00010224053356043077,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.6,0.1,declining_transient,transient_basin,0.2758206571359471,0.5164166450229265,-0.08358335497707348,0.0004730653965887456,7.419915280331254e-05,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.6,0.2,persistent_steady,persistent_basin,0.2764401375745827,0.517170157026773,-0.08282984297322693,0.0008263974947780477,-6.618375764382817e-06,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.6,0.5,persistent_steady,persistent_basin,0.27577235866521144,0.5174629915276533,-0.08253700847234668,0.0004429993709764822,-1.6239110662352164e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.6,1.0,persistent_steady,persistent_basin,0.2754140467972337,0.5172432025553211,-0.0827567974446789,0.00023805268019347518,1.210090447638796e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.6,1.5,persistent_steady,persistent_basin,0.2752373787633501,0.5170882830125586,-0.08291171698744138,0.00013705375481917303,3.0057115933079922e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.7,0.02,persistent_steady,persistent_basin,0.2820359770535183,0.5176381745335584,-0.18236182546644153,0.0040205169194862216,-0.00019115740617900798,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.7,0.05,persistent_steady,persistent_basin,0.2715197389656167,0.518445390184831,-0.1815546098151689,-0.002001488475414778,3.1698595390094667e-07,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.7,0.1,declining_transient,transient_basin,0.2739366201389752,0.5164400190021973,-0.18355998099780269,-0.0006085524558806791,0.00011734179502203326,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.7,0.2,declining_transient,transient_basin,0.2758025581769474,0.516453100333058,-0.18354689966694193,0.0004626062540952865,7.150504146139656e-05,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.7,0.5,persistent_steady,persistent_basin,0.2758545030697954,0.5167529654430095,-0.18324703455699043,0.0004917297295127442,4.433351323858132e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.7,1.0,persistent_steady,persistent_basin,0.27526532590027725,0.5167052339319919,-0.1832947660680081,0.00015389608876699074,6.273683142536029e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.7,1.5,declining_transient,transient_basin,0.27483137932538637,0.5166701520499026,-0.18332984795009732,-9.507472494772002e-05,7.622906404725415e-05,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.8,0.02,declining_transient,transient_basin,0.2818370222659545,0.5125998032502489,-0.28740019674975115,0.0039248636049806825,0.000244169643110716,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.8,0.05,recovery_transient,transient_basin,0.2747249924017361,0.5200752503869392,-0.2799247496130608,-0.00016386988557043965,-0.0002352989898440425,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.8,0.1,persistent_steady,persistent_basin,0.2715604823059881,0.5181663977854166,-0.2818336022145834,-0.0019776724276990842,2.4389563125571896e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.8,0.2,persistent_steady,persistent_basin,0.27288922543878824,0.5168374650455295,-0.2831625349544705,-0.0012113256300841026,0.00010848058200447329,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.8,0.5,declining_transient,transient_basin,0.27353823058096277,0.5166381846961319,-0.28336181530386817,-0.0008378463044339068,0.00010999051046889928,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.8,1.0,persistent_steady,persistent_basin,0.27301080117513526,0.5168998466713957,-0.2831001533286044,-0.0011414978519808283,0.00010021925718634123,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.8,1.5,persistent_steady,persistent_basin,0.27257116926478137,0.5171598619028402,-0.2828401380971598,-0.0013947388494169185,8.836621133582551e-05,True,present_branch_with_shorter_or_weaker_interval;steady_by_tail_change_and_rhs_residual
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.9,0.02,declining_transient,transient_basin,0.26248721715351747,0.5145132764114867,-0.3854867235885133,-0.007227352790340901,0.0005360716721355822,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.9,0.05,declining_transient,transient_basin,0.283054294881705,0.514142483978765,-0.38585751602123497,0.004613658325724908,9.214928514631547e-05,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.9,0.1,recovery_transient,transient_basin,0.2794283536144885,0.5192184191004937,-0.3807815808995063,0.002528273398624588,-0.0002751909910900396,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.9,0.2,recovery_transient,transient_basin,0.27473203167649834,0.5200741839557377,-0.37992581604426234,-0.0001598327804759476,-0.0002353785943139863,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.9,0.5,recovery_transient,transient_basin,0.27337981555740615,0.5199124147022083,-0.38008758529779174,-0.0009349906184986862,-0.00018416946663836654,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.9,1.0,recovery_transient,transient_basin,0.27409151223520534,0.5200221270058829,-0.3799778729941171,-0.0005269152196332754,-0.00021343238763047584,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
shorter_interval_present,0.75,0.25,0.08,0.06,0.16486816,0.9,1.5,recovery_transient,transient_basin,0.2749658847865059,0.5200690747768669,-0.3799309252231331,-2.5812494246864514e-05,-0.0002410347120747617,True,present_branch_with_shorter_or_weaker_interval;window_change_indicates_transient
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.0,0.02,extinct_steady,extinct_basin,3.617101655330497e-16,0.0,0.0,-0.2474999999999468,-0.05658750000003942,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.0,0.05,extinct_steady,extinct_basin,-2.1062739245196864e-14,0.0,0.0,-0.24749999999712843,-0.056587500002135,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.0,0.1,extinct_steady,extinct_basin,-2.6541384301147206e-15,0.0,0.0,-0.2475000000028083,-0.05658749999791605,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.0,0.2,extinct_steady,extinct_basin,-4.3118819208700586e-13,0.0,0.0,-0.24750000000358907,-0.05658749999741164,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.0,0.5,extinct_steady,extinct_basin,1.0566787207483195e-13,0.0,0.0,-0.24750000000092479,-0.05658749999929505,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.0,1.0,extinct_steady,extinct_basin,-2.7265183513051517e-15,0.0,0.0,-0.24749999999986366,-0.05658750000010164,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.0,1.5,extinct_steady,extinct_basin,2.878589905118172e-14,0.0,0.0,-0.24750000000407693,-0.0565874999969689,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.1,0.02,extinct_steady,extinct_basin,-4.211852365177191e-25,7.4251035373260365e-09,-0.09999999257489647,-0.24750000083146115,-0.056587500506938934,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.1,0.05,extinct_steady,extinct_basin,-7.937071968111826e-29,7.465078750216265e-09,-0.09999999253492126,-0.24750000082667248,-0.05658750051654489,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.1,0.1,extinct_steady,extinct_basin,3.366685674976724e-22,7.66082936872734e-09,-0.09999999233917063,-0.24750000085247714,-0.0565875005270263,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.1,0.2,extinct_steady,extinct_basin,4.278407782054555e-22,7.86470301802641e-09,-0.09999999213529699,-0.24750000107050882,-0.05658750039606228,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.1,0.5,extinct_steady,extinct_basin,-5.162605732729355e-22,8.239820407876477e-09,-0.0999999917601796,-0.24750000093772093,-0.0565875005514085,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.1,1.0,extinct_steady,extinct_basin,-8.575948010790809e-23,8.411244386035254e-09,-0.09999999158875562,-0.24750000089665647,-0.0565875006078389,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.1,1.5,extinct_steady,extinct_basin,9.174600508813248e-23,8.478172487333863e-09,-0.09999999152182752,-0.24750000093803032,-0.056587500587262377,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.2,0.02,extinct_steady,extinct_basin,-4.469721190483682e-25,1.5947364531006358e-08,-0.19999998405263547,-0.2475000017668472,-0.056587501102838396,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.2,0.05,extinct_steady,extinct_basin,-7.094146139384128e-24,1.6051007007500558e-08,-0.19999998394899302,-0.24750000177968098,-0.056587501109003076,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.2,0.1,extinct_steady,extinct_basin,-8.185703231243207e-27,1.6249509573381545e-08,-0.19999998375049044,-0.24750000178935874,-0.05658750113187084,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.2,0.2,extinct_steady,extinct_basin,-1.3371609520421446e-26,1.6575605017352223e-08,-0.19999998342439498,-0.24750000185788482,-0.056587501130376035,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.2,0.5,extinct_steady,extinct_basin,2.2187262141810375e-24,1.7167097163190468e-08,-0.19999998283290285,-0.24750000190438318,-0.05658750118540845,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.2,1.0,extinct_steady,extinct_basin,-6.724463477235382e-26,1.7504719091989346e-08,-0.19999998249528092,-0.2475000019495732,-0.056587501202979104,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.2,1.5,extinct_steady,extinct_basin,2.1948331543079816e-27,1.763205951500356e-08,-0.1999999823679405,-0.24750000196246688,-0.05658750121268691,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.3,0.02,extinct_steady,extinct_basin,-9.671291728233139e-26,2.5704314510604428e-08,-0.2999999742956855,-0.24750000287836327,-0.05658750175492683,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.3,0.05,extinct_steady,extinct_basin,-1.843125029096267e-27,2.5858601810522997e-08,-0.2999999741413982,-0.24750000185123588,-0.05658750254064075,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.3,0.1,extinct_steady,extinct_basin,-1.2965108835359542e-26,2.6089493081863092e-08,-0.2999999739105069,-0.24750000286224885,-0.056587501825198505,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.3,0.2,extinct_steady,extinct_basin,5.024661597898957e-30,2.642294725653288e-08,-0.2999999735770527,-0.24750000295290336,-0.0565875018083935,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.3,0.5,extinct_steady,extinct_basin,-4.7524814852741284e-26,2.722294778735952e-08,-0.2999999727770522,-0.24750000322866206,-0.056587501724829375,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.3,1.0,extinct_steady,extinct_basin,-1.8309595464839376e-25,2.774412745547829e-08,-0.29999997225587255,-0.2475000027102766,-0.05658750218848664,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.3,1.5,extinct_steady,extinct_basin,-8.705192493068596e-26,2.795184983358392e-08,-0.29999997204815015,-0.24750000311158024,-0.05658750192207677,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.4,0.02,extinct_steady,extinct_basin,-1.2200671496974787e-25,3.726097070338505e-08,-0.3999999627390293,-0.24750000416436854,-0.056587502549958535,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.4,0.05,extinct_steady,extinct_basin,-4.037392138886169e-26,3.744805343204429e-08,-0.3999999625519466,-0.24750000352055568,-0.056587503056132686,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.1584375,0.4,0.1,extinct_steady,extinct_basin,-3.402957520824858e-30,3.760436943217493e-08,-0.39999996239563057,-0.24750000360528038,-0.0565875030169125,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
